ballotID,ballot_type,countingGroup,district,districtType,precinct,precinctPortion,votingLocation,rank1,rank2,rank3,rank4,rank5
35582_00000_882635,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"McKinley, Kevin","McNeill, Ruben A. Jr.",skipped,skipped,skipped
35582_00000_883591,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35582_00000_883707,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35582_00000_884285,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"McNeill, Ruben A. Jr.","McKinley, Kevin","Brown, Kieran C.",skipped,skipped
35582_00000_885779,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35582_00000_886328,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"Carrick, Ashley E.","McKinley, Kevin",skipped,skipped,skipped
35582_00000_887091,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"McKinley, Kevin","McNeill, Ruben A. Jr.",skipped,skipped,skipped
35582_00000_887838,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"McKinley, Kevin","McNeill, Ruben A. Jr.","Brown, Kieran C.","Carrick, Ashley E.",skipped
35582_00000_888385,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"Carrick, Ashley E.","Carrick, Ashley E.","Carrick, Ashley E.","Carrick, Ashley E.","Carrick, Ashley E."
35582_00000_888812,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"McNeill, Ruben A. Jr.",skipped,skipped,skipped,skipped
35582_00000_889457,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"McKinley, Kevin","Brown, Kieran C.","McNeill, Ruben A. Jr.","Carrick, Ashley E.",skipped
35582_00000_890060,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"McKinley, Kevin",skipped,skipped,skipped,skipped
35582_00000_891971,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35582_00000_893104,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"McKinley, Kevin","McNeill, Ruben A. Jr.",skipped,skipped,skipped
35582_00000_893992,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35582_00000_894513,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"McKinley, Kevin",skipped,skipped,skipped,skipped
35582_00000_895171,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35582_00000_896520,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35582_00000_896742,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"McNeill, Ruben A. Jr.","McKinley, Kevin",skipped,skipped,skipped
35582_00000_897492,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"Carrick, Ashley E.","McKinley, Kevin",skipped,skipped,skipped
35582_00000_898451,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"McKinley, Kevin",skipped,skipped,skipped,skipped
35582_00000_898718,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"Carrick, Ashley E.","Brown, Kieran C.",skipped,skipped,skipped
35582_00000_899654,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,skipped,skipped,skipped,skipped,skipped
35582_00000_900483,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"McKinley, Kevin","McNeill, Ruben A. Jr.",skipped,skipped,skipped
35582_00000_900919,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"McNeill, Ruben A. Jr.","McKinley, Kevin",skipped,skipped,skipped
35582_00000_901217,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35582_00000_902426,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,skipped,skipped,skipped,skipped,skipped
35582_00000_902750,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"Carrick, Ashley E.","McKinley, Kevin",skipped,skipped,skipped
35582_00000_903075,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"McNeill, Ruben A. Jr.","McKinley, Kevin","Brown, Kieran C.","Carrick, Ashley E.",skipped
35582_00000_904936,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35582_00000_905508,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"McKinley, Kevin",skipped,skipped,skipped,skipped
35582_00000_906169,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"Carrick, Ashley E.","McKinley, Kevin","McNeill, Ruben A. Jr.","Brown, Kieran C.",skipped
35582_00000_907629,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"McKinley, Kevin","McNeill, Ruben A. Jr.","Brown, Kieran C.","Carrick, Ashley E.",skipped
35582_00000_907875,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35582_00000_908136,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"McKinley, Kevin","McNeill, Ruben A. Jr.","Brown, Kieran C.","Carrick, Ashley E.",skipped
35582_00000_908697,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,skipped,skipped,skipped,skipped,skipped
35582_00000_909545,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35582_00000_909783,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35582_00000_910211,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"McKinley, Kevin",skipped,skipped,skipped,skipped
35582_00000_910688,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"McKinley, Kevin",skipped,skipped,skipped,skipped
35582_00000_911405,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35582_00000_912622,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"McNeill, Ruben A. Jr.",skipped,skipped,skipped,skipped
35582_00000_913938,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35582_00000_914232,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"Carrick, Ashley E.","McKinley, Kevin","McNeill, Ruben A. Jr.","Brown, Kieran C.",skipped
35582_00000_914394,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"McKinley, Kevin",skipped,skipped,skipped,skipped
35582_00000_915162,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"McNeill, Ruben A. Jr.","McKinley, Kevin","Brown, Kieran C.",skipped,skipped
35582_00000_915905,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,skipped,skipped,skipped,skipped,skipped
35582_00000_916361,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"McNeill, Ruben A. Jr.","McKinley, Kevin",skipped,skipped,skipped
35582_00000_918894,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35582_00000_919188,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"McKinley, Kevin","McNeill, Ruben A. Jr.","Brown, Kieran C.","Carrick, Ashley E.",skipped
35582_00000_920025,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"McKinley, Kevin","McNeill, Ruben A. Jr.",skipped,skipped,skipped
35582_00000_921187,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"McKinley, Kevin",skipped,skipped,skipped,skipped
35582_00000_921946,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"McKinley, Kevin","McNeill, Ruben A. Jr.",skipped,"Carrick, Ashley E.","Brown, Kieran C."
35582_00000_922018,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"McNeill, Ruben A. Jr.","McKinley, Kevin",skipped,skipped,skipped
35582_00000_922207,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"McKinley, Kevin",skipped,skipped,skipped,skipped
35582_00000_923159,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35582_00000_924568,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"McKinley, Kevin",skipped,skipped,skipped,skipped
35582_00000_925687,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"Carrick, Ashley E.","McKinley, Kevin","McNeill, Ruben A. Jr.",skipped,skipped
35582_00000_926535,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"McKinley, Kevin","McNeill, Ruben A. Jr.",skipped,skipped,skipped
35582_00000_926793,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"McKinley, Kevin",skipped,skipped,skipped,skipped
35582_00000_927413,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"Carrick, Ashley E.","McKinley, Kevin","McNeill, Ruben A. Jr.","Brown, Kieran C.",skipped
35582_00000_927959,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35582_00000_928476,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"Carrick, Ashley E.","Brown, Kieran C.",skipped,skipped,skipped
35582_00000_928760,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,skipped,skipped,skipped,skipped,skipped
35582_00000_929679,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"McNeill, Ruben A. Jr.","McKinley, Kevin",skipped,skipped,skipped
35582_00000_929825,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35582_00000_931672,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"Carrick, Ashley E.","Brown, Kieran C.",skipped,skipped,skipped
35582_00000_932884,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"McNeill, Ruben A. Jr.","McKinley, Kevin","Brown, Kieran C.","Carrick, Ashley E.",skipped
35582_00000_933201,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"Carrick, Ashley E.","McKinley, Kevin","Brown, Kieran C.",skipped,skipped
35582_00000_933698,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"McKinley, Kevin","McNeill, Ruben A. Jr.","Carrick, Ashley E.",skipped,skipped
35582_00000_934415,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"McNeill, Ruben A. Jr.",skipped,skipped,skipped,skipped
35582_00000_935272,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"McKinley, Kevin",skipped,skipped,skipped,skipped
35582_00000_935334,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"McKinley, Kevin","McNeill, Ruben A. Jr.",skipped,skipped,skipped
35582_00000_936948,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"McNeill, Ruben A. Jr.",skipped,skipped,skipped,skipped
35582_00000_937198,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35582_00000_938152,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"Carrick, Ashley E.",Write-in,skipped,skipped,skipped
35582_00000_938915,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"McNeill, Ruben A. Jr.","McKinley, Kevin",skipped,skipped,skipped
35582_00000_939351,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"Carrick, Ashley E.","Brown, Kieran C.","McKinley, Kevin","McNeill, Ruben A. Jr.",skipped
35582_00000_940424,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"Brown, Kieran C.","McNeill, Ruben A. Jr.","McKinley, Kevin",skipped,skipped
35582_00000_940670,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"McNeill, Ruben A. Jr.","McKinley, Kevin",skipped,skipped,skipped
35582_00000_941039,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"Brown, Kieran C.","McKinley, Kevin",skipped,skipped,skipped
35582_00000_941873,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"McKinley, Kevin",skipped,skipped,skipped,skipped
35582_00000_942781,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"McNeill, Ruben A. Jr.",skipped,skipped,skipped,skipped
35582_00000_943006,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"McNeill, Ruben A. Jr.","McKinley, Kevin","Brown, Kieran C.",skipped,skipped
35582_00000_943567,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"McKinley, Kevin",skipped,skipped,skipped,skipped
35582_00000_945539,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"McNeill, Ruben A. Jr.","McKinley, Kevin",skipped,skipped,skipped
35582_00000_946240,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"McNeill, Ruben A. Jr.","McKinley, Kevin",skipped,skipped,skipped
35582_00000_947390,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"McNeill, Ruben A. Jr.","McKinley, Kevin",skipped,skipped,skipped
35582_00000_947806,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"Carrick, Ashley E.","McKinley, Kevin",skipped,skipped,skipped
35582_00000_948353,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"Carrick, Ashley E.","Brown, Kieran C.","McKinley, Kevin",skipped,skipped
35582_00000_949724,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"McKinley, Kevin",skipped,skipped,skipped,skipped
35582_00000_950138,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35582_00000_951894,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35582_00000_952905,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35582_00000_954155,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"McKinley, Kevin","McNeill, Ruben A. Jr.","Brown, Kieran C.","Carrick, Ashley E.",skipped
35582_00000_954622,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"Carrick, Ashley E.","Brown, Kieran C.",skipped,skipped,skipped
35582_00000_955094,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"McKinley, Kevin","McNeill, Ruben A. Jr.",skipped,skipped,skipped
35582_00000_955485,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35582_00000_956211,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35582_00000_956688,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"McNeill, Ruben A. Jr.","McKinley, Kevin",skipped,skipped,skipped
35582_00000_957361,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35582_00000_958222,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"McNeill, Ruben A. Jr.",skipped,skipped,skipped,skipped
35582_00000_958344,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35582_00000_959938,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35582_00000_960330,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"Carrick, Ashley E.",skipped,"Brown, Kieran C.","McKinley, Kevin",skipped
35582_00000_960896,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"McNeill, Ruben A. Jr.","McKinley, Kevin",skipped,skipped,skipped
35582_00000_961791,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"McNeill, Ruben A. Jr.","McKinley, Kevin",skipped,skipped,skipped
35582_00000_962363,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"McKinley, Kevin","McNeill, Ruben A. Jr.","Carrick, Ashley E.","Brown, Kieran C.",skipped
35582_00000_963474,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"McNeill, Ruben A. Jr.",skipped,skipped,skipped,skipped
35582_00000_964049,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"McKinley, Kevin",skipped,skipped,skipped,skipped
35582_00000_964823,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"McKinley, Kevin","McNeill, Ruben A. Jr.",skipped,skipped,skipped
35582_00000_966016,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35582_00000_967566,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35582_00000_967774,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"Carrick, Ashley E.","Brown, Kieran C.",skipped,skipped,skipped
35582_00000_968549,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"McNeill, Ruben A. Jr.",skipped,skipped,skipped,skipped
35582_00000_969230,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"McNeill, Ruben A. Jr.","McKinley, Kevin",skipped,"Carrick, Ashley E.","Brown, Kieran C."
35582_00000_970948,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"McKinley, Kevin","McNeill, Ruben A. Jr.",skipped,skipped,skipped
35582_00000_971242,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"McKinley, Kevin","McNeill, Ruben A. Jr.",skipped,skipped,skipped
35582_00000_971384,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"McKinley, Kevin","McNeill, Ruben A. Jr.",skipped,skipped,skipped
35582_00000_972415,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"McNeill, Ruben A. Jr.","McKinley, Kevin","Brown, Kieran C.",skipped,skipped
35582_00000_973351,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"McNeill, Ruben A. Jr.","McKinley, Kevin","Brown, Kieran C.","Carrick, Ashley E.",skipped
35582_00000_974172,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35582_00000_974965,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"McKinley, Kevin","McNeill, Ruben A. Jr.",skipped,skipped,skipped
35582_00000_975884,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35582_00000_976198,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"McKinley, Kevin","McNeill, Ruben A. Jr.",skipped,skipped,skipped
35582_00000_976601,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"Carrick, Ashley E.","Brown, Kieran C.","McKinley, Kevin","McNeill, Ruben A. Jr.",skipped
35582_00000_977251,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"Carrick, Ashley E.","Brown, Kieran C.","McKinley, Kevin","McNeill, Ruben A. Jr.",skipped
35582_00000_978672,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"Carrick, Ashley E.","Brown, Kieran C.","McKinley, Kevin","McNeill, Ruben A. Jr.",skipped
35582_00000_980506,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"McKinley, Kevin","McNeill, Ruben A. Jr.",skipped,skipped,skipped
35582_00000_980764,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,skipped,skipped,skipped,skipped,skipped
35582_00000_981353,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"McKinley, Kevin",skipped,skipped,skipped,skipped
35582_00000_982073,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35582_00000_982539,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"Carrick, Ashley E.","McKinley, Kevin",skipped,skipped,skipped
35582_00000_983340,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35582_00000_983886,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"McKinley, Kevin","McNeill, Ruben A. Jr.",skipped,skipped,skipped
35582_00000_984781,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"McKinley, Kevin","Brown, Kieran C.",skipped,skipped,skipped
35582_00000_985853,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"McNeill, Ruben A. Jr.","McKinley, Kevin",skipped,skipped,skipped
35582_00000_986424,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"McNeill, Ruben A. Jr.","McKinley, Kevin","Brown, Kieran C.",skipped,skipped
35582_00000_987240,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35582_00000_989006,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"McKinley, Kevin","McNeill, Ruben A. Jr.",skipped,skipped,skipped
35582_00000_990169,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,skipped,"McNeill, Ruben A. Jr.",skipped,skipped,skipped
35582_00000_991558,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"McKinley, Kevin","McNeill, Ruben A. Jr.","Carrick, Ashley E.","Brown, Kieran C.",skipped
35582_00000_992197,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"Carrick, Ashley E.",skipped,skipped,skipped,skipped
35582_00000_992936,Ballot 37 - Type 37,Election Day,Judicial District 4,Judicial,35-582 Chena,35-582 Chena,Region III,"Carrick, Ashley E.","Brown, Kieran C.",skipped,skipped,skipped
