,0,1,2,3,4,5,6,7
142389,1,,,,,,,
142390,0,,,,,,,
142391,1,0.0,3.0,2.0,6.0,,,
142392,0,1.0,2.0,,,,,
142393,0,,,,,,,
142394,0,1.0,6.0,4.0,3.0,,,
142395,3,0.0,,,,,,
142396,0,3.0,,,,,,
142398,0,,,,,,,
142399,0,,,,,,,
142400,0,,,,,,,
142401,0,,,,,,,
142402,1,3.0,,,,,,
142403,0,1.0,3.0,4.0,2.0,,,
142404,0,,,,,,,
142405,0,,,,,,,
142406,0,,,,,,,
142407,0,1.0,3.0,2.0,4.0,,,
142408,0,,,,,,,
142409,3,1.0,0.0,2.0,,,,
142410,6,2.0,0.0,3.0,1.0,,,
142411,0,2.0,,,,,,
142412,0,,,,,,,
142413,0,3.0,1.0,,,,,
142414,0,3.0,,,,,,
142415,0,,,,,,,
142416,0,,,,,,,
142417,0,1.0,3.0,,,,,
142418,6,7.0,,,,,,
142419,2,0.0,1.0,,,,,
142421,0,,,,,,,
142422,0,,,,,,,
142423,1,0.0,3.0,,,,,
142424,0,,,,,,,
142425,1,0.0,3.0,,,,,
142426,1,0.0,2.0,,,,,
142427,3,,,,,,,
142428,0,6.0,,,,,,
142429,3,0.0,1.0,6.0,4.0,,,
142430,0,5.0,1.0,,,,,
142432,5,2.0,1.0,0.0,4.0,,,
142433,1,2.0,3.0,0.0,4.0,,,
142434,1,,,,,,,
142435,3,1.0,0.0,5.0,,,,
142436,0,3.0,7.0,4.0,6.0,,,
142437,0,3.0,7.0,5.0,1.0,,,
142438,1,0.0,,,,,,
142439,0,1.0,4.0,,,,,
142440,0,1.0,3.0,2.0,4.0,,,
142442,0,,,,,,,
142443,6,,,,,,,
142444,0,,,,,,,
142446,0,1.0,6.0,3.0,2.0,,,
142447,6,,,,,,,
142449,1,0.0,,,,,,
142450,0,1.0,3.0,4.0,2.0,,,
142451,6,,,,,,,
142452,1,0.0,3.0,2.0,,,,
142453,7,2.0,3.0,,,,,
142454,0,3.0,7.0,1.0,5.0,,,
142455,0,1.0,,,,,,
142456,1,2.0,3.0,0.0,,,,
142457,1,0.0,3.0,2.0,7.0,,,
142458,3,4.0,0.0,,,,,
142459,0,,,,,,,
142460,3,0.0,4.0,1.0,6.0,,,
142461,1,2.0,0.0,,,,,
142462,0,1.0,3.0,4.0,,,,
142463,0,,,,,,,
142464,5,,,,,,,
142465,0,,,,,,,
142466,0,7.0,,,,,,
142467,0,1.0,6.0,2.0,7.0,,,
142468,6,,,,,,,
142469,0,1.0,3.0,,,,,
142470,1,0.0,3.0,,,,,
142471,1,,,,,,,
142472,0,,,,,,,
142473,0,,,,,,,
142474,3,,,,,,,
142475,3,0.0,1.0,2.0,6.0,,,
142476,6,1.0,0.0,4.0,3.0,,,
142478,4,1.0,3.0,,,,,
142479,1,0.0,3.0,,,,,
142480,1,0.0,,,,,,
142481,2,3.0,4.0,0.0,1.0,,,
142482,0,,,,,,,
142484,1,5.0,3.0,0.0,,,,
142485,7,4.0,5.0,,,,,
142487,1,3.0,2.0,0.0,4.0,,,
142489,3,0.0,1.0,2.0,,,,
142490,3,0.0,1.0,4.0,,,,
142491,6,0.0,2.0,7.0,,,,
142492,0,,,,,,,
142493,0,,,,,,,
142495,0,,,,,,,
142496,0,4.0,3.0,7.0,2.0,,,
142497,0,3.0,,,,,,
142498,1,,,,,,,
142499,4,,,,,,,
142500,0,,,,,,,
142501,3,0.0,,,,,,
142502,2,3.0,0.0,1.0,5.0,,,
142503,1,0.0,3.0,,,,,
142504,0,2.0,1.0,3.0,5.0,,,
142506,0,,,,,,,
142507,1,0.0,3.0,7.0,6.0,,,
142508,3,0.0,4.0,6.0,7.0,,,
142509,3,,,,,,,
142510,1,0.0,3.0,,,,,
142511,3,6.0,1.0,,,,,
142512,4,,,,,,,
142513,5,1.0,0.0,3.0,7.0,,,
142514,4,,,,,,,
142515,4,1.0,2.0,5.0,0.0,,,
142516,0,1.0,,,,,,
142517,0,,,,,,,
142518,3,0.0,2.0,1.0,5.0,,,
142519,5,,,,,,,
142521,0,,,,,,,
142522,0,1.0,,,,,,
142523,0,3.0,,,,,,
142524,0,,,,,,,
142526,0,2.0,3.0,,,,,
142527,0,1.0,2.0,3.0,6.0,,,
142528,0,,,,,,,
142529,3,4.0,2.0,0.0,1.0,,,
142532,1,,,,,,,
142533,1,3.0,0.0,,,,,
142534,1,,,,,,,
142535,0,2.0,4.0,6.0,1.0,,,
142536,0,,,,,,,
142538,0,,,,,,,
142539,1,2.0,,,,,,
142540,0,,,,,,,
142541,1,0.0,3.0,2.0,4.0,,,
142542,1,0.0,3.0,,,,,
142543,0,1.0,4.0,2.0,7.0,,,
142544,2,,,,,,,
142545,6,,,,,,,
142546,0,,,,,,,
142547,0,,,,,,,
142548,0,5.0,,,,,,
142549,0,3.0,5.0,6.0,,,,
142550,1,0.0,,,,,,
142551,1,,,,,,,
142552,3,0.0,,,,,,
142553,0,,,,,,,
142554,1,7.0,6.0,5.0,4.0,,,
142555,7,6.0,,,,,,
142556,2,5.0,7.0,,,,,
142557,4,1.0,3.0,0.0,6.0,,,
142558,6,0.0,,,,,,
142559,1,0.0,6.0,3.0,2.0,,,
142561,0,1.0,3.0,4.0,6.0,,,
142563,3,0.0,1.0,6.0,7.0,,,
142565,4,,,,,,,
142566,0,1.0,,,,,,
142567,4,6.0,0.0,1.0,,,,
142568,3,0.0,,,,,,
142569,2,1.0,0.0,4.0,7.0,,,
142570,0,,,,,,,
142571,0,1.0,,,,,,
142572,0,,,,,,,
142573,6,0.0,3.0,7.0,4.0,,,
142574,3,1.0,0.0,,,,,
142576,0,,,,,,,
142577,0,4.0,,,,,,
142578,0,,,,,,,
142579,0,,,,,,,
142580,0,,,,,,,
142581,0,,,,,,,
142582,6,,,,,,,
142583,1,0.0,3.0,2.0,,,,
142584,0,,,,,,,
142585,3,0.0,1.0,4.0,,,,
142586,0,1.0,2.0,3.0,4.0,,,
142587,0,3.0,1.0,,,,,
142588,7,,,,,,,
142589,1,,,,,,,
142590,0,1.0,5.0,4.0,2.0,,,
142591,0,,,,,,,
142592,1,4.0,2.0,0.0,,,,
142594,0,6.0,,,,,,
142595,1,3.0,,,,,,
142596,0,,,,,,,
142597,0,1.0,6.0,3.0,7.0,,,
142598,1,0.0,,,,,,
142599,3,0.0,1.0,,,,,
142600,1,2.0,,,,,,
142601,0,1.0,,,,,,
142602,0,,,,,,,
142603,1,2.0,0.0,3.0,,,,
142604,3,,,,,,,
142605,1,0.0,,,,,,
142607,0,,,,,,,
142608,0,,,,,,,
142609,0,,,,,,,
142610,7,,,,,,,
142611,0,,,,,,,
142612,6,,,,,,,
142613,3,0.0,1.0,,,,,
142614,6,0.0,1.0,3.0,7.0,,,
142615,0,1.0,3.0,4.0,6.0,,,
142616,0,1.0,7.0,5.0,,,,
142617,3,0.0,,,,,,
142618,2,0.0,1.0,,,,,
142619,0,,,,,,,
142620,7,1.0,,,,,,
142621,0,,,,,,,
142622,7,,,,,,,
142623,3,,,,,,,
142624,0,,,,,,,
142625,0,1.0,3.0,2.0,4.0,,,
142627,0,4.0,,,,,,
142628,5,3.0,4.0,0.0,1.0,,,
142629,0,3.0,,,,,,
142630,0,,,,,,,
142631,0,,,,,,,
142632,1,0.0,3.0,2.0,6.0,,,
142633,1,,,,,,,
142634,3,0.0,4.0,1.0,5.0,,,
142635,0,,,,,,,
142636,1,3.0,0.0,,,,,
142638,0,,,,,,,
142639,4,3.0,0.0,7.0,1.0,,,
142640,0,,,,,,,
143698,4,0.0,6.0,1.0,3.0,,,
143699,6,,,,,,,
143700,1,3.0,0.0,2.0,4.0,,,
143701,0,3.0,,,,,,
143702,0,1.0,4.0,3.0,7.0,,,
143703,1,,,,,,,
143704,0,,,,,,,
143705,0,1.0,4.0,3.0,6.0,,,
143706,1,0.0,3.0,,,,,
143707,7,5.0,,,,,,
143708,0,1.0,4.0,3.0,2.0,,,
143709,0,1.0,,,,,,
143710,3,1.0,,,,,,
143711,0,1.0,4.0,,,,,
143712,0,,,,,,,
143713,0,1.0,3.0,4.0,7.0,,,
143714,3,,,,,,,
143715,3,0.0,,,,,,
143716,1,3.0,,,,,,
143717,3,,,,,,,
143718,0,6.0,4.0,3.0,2.0,,,
143719,0,6.0,4.0,3.0,,,,
143720,0,,,,,,,
143721,0,,,,,,,
143723,7,4.0,5.0,1.0,0.0,,,
143724,1,0.0,3.0,7.0,2.0,,,
143725,0,1.0,2.0,3.0,6.0,,,
143727,0,,,,,,,
143728,1,,,,,,,
143729,0,3.0,,,,,,
143730,1,0.0,3.0,6.0,4.0,,,
143731,2,,,,,,,
143732,0,,,,,,,
143733,1,,,,,,,
143734,0,1.0,3.0,,,,,
143735,0,,,,,,,
143736,0,,,,,,,
143737,0,,,,,,,
143738,0,,,,,,,
143739,1,0.0,,,,,,
143740,2,3.0,,,,,,
143741,1,0.0,4.0,2.0,5.0,,,
143742,0,,,,,,,
143743,0,,,,,,,
143744,1,,,,,,,
143745,6,3.0,7.0,0.0,1.0,,,
143746,1,0.0,4.0,,,,,
143747,1,,,,,,,
143750,1,,,,,,,
143751,0,,,,,,,
143752,0,,,,,,,
143753,1,,,,,,,
143755,2,1.0,0.0,,,,,
143756,0,3.0,4.0,2.0,1.0,,,
143757,3,0.0,6.0,,,,,
143759,5,3.0,0.0,,,,,
143760,0,,,,,,,
143761,3,1.0,0.0,,,,,
143762,1,,,,,,,
143763,1,0.0,3.0,2.0,4.0,,,
143764,0,,,,,,,
143765,1,3.0,0.0,,,,,
143767,3,0.0,2.0,,,,,
143768,0,1.0,2.0,3.0,4.0,,,
143769,0,,,,,,,
143770,4,6.0,0.0,,,,,
143772,5,,,,,,,
143773,3,0.0,1.0,2.0,4.0,,,
143774,7,4.0,5.0,1.0,2.0,,,
143775,1,7.0,5.0,0.0,2.0,,,
143776,0,4.0,1.0,,,,,
143777,3,0.0,1.0,2.0,,,,
143778,3,,,,,,,
143779,0,,,,,,,
143780,3,0.0,1.0,4.0,2.0,,,
143781,0,,,,,,,
143782,0,,,,,,,
143783,3,1.0,0.0,2.0,4.0,,,
143784,3,0.0,,,,,,
143786,7,2.0,0.0,3.0,,,,
143788,1,3.0,0.0,4.0,7.0,,,
143789,1,0.0,3.0,,,,,
143790,3,0.0,,,,,,
143791,0,3.0,,,,,,
143792,0,,,,,,,
143793,1,,,,,,,
143795,4,0.0,,,,,,
143796,0,,,,,,,
143797,0,3.0,4.0,6.0,7.0,,,
143798,0,,,,,,,
143799,1,0.0,3.0,5.0,4.0,,,
143800,1,5.0,,,,,,
143801,3,0.0,,,,,,
143802,1,5.0,4.0,3.0,2.0,,,
143803,1,,,,,,,
143804,3,4.0,0.0,1.0,,,,
143805,3,,,,,,,
143806,7,3.0,0.0,1.0,4.0,,,
143807,1,,,,,,,
143809,0,3.0,7.0,1.0,5.0,,,
143810,3,0.0,1.0,4.0,7.0,,,
143811,0,3.0,4.0,1.0,6.0,,,
143813,0,1.0,,,,,,
143814,0,,,,,,,
143816,1,2.0,3.0,,,,,
143817,1,,,,,,,
143819,0,,,,,,,
143820,0,,,,,,,
143821,0,,,,,,,
143822,3,0.0,1.0,4.0,7.0,,,
143823,0,,,,,,,
143825,0,1.0,,,,,,
143826,3,4.0,2.0,,,,,
143827,1,0.0,3.0,,,,,
143828,1,0.0,,,,,,
143829,3,2.0,0.0,1.0,,,,
143830,0,,,,,,,
143831,0,1.0,6.0,3.0,2.0,,,
143832,1,,,,,,,
143833,1,4.0,0.0,,,,,
143834,3,,,,,,,
143836,7,1.0,0.0,3.0,2.0,,,
143837,5,,,,,,,
143838,1,,,,,,,
143839,0,,,,,,,
143841,3,2.0,0.0,,,,,
143842,3,0.0,1.0,,,,,
143844,3,0.0,,,,,,
143845,3,0.0,,,,,,
143846,7,,,,,,,
143847,1,,,,,,,
143848,0,3.0,,,,,,
143849,0,,,,,,,
143850,0,4.0,7.0,6.0,1.0,,,
143851,3,0.0,1.0,4.0,5.0,,,
143852,2,3.0,0.0,1.0,,,,
143853,0,3.0,2.0,1.0,7.0,,,
143854,6,,,,,,,
143855,3,,,,,,,
143856,0,,,,,,,
143857,2,3.0,6.0,0.0,1.0,,,
143858,5,4.0,7.0,,,,,
143859,0,,,,,,,
143860,0,3.0,,,,,,
143861,1,,,,,,,
143862,0,1.0,2.0,3.0,6.0,,,
143864,1,3.0,0.0,2.0,5.0,,,
143865,2,1.0,0.0,3.0,,,,
143866,3,,,,,,,
143867,2,5.0,,,,,,
143868,5,1.0,7.0,,,,,
143870,3,1.0,0.0,,,,,
143871,0,3.0,5.0,,,,,
143872,0,1.0,4.0,3.0,7.0,,,
143874,0,1.0,3.0,4.0,6.0,,,
143875,3,0.0,1.0,4.0,5.0,,,
143876,1,0.0,,,,,,
143877,6,,,,,,,
143878,0,,,,,,,
143879,0,,,,,,,
143880,3,0.0,,,,,,
143881,4,3.0,,,,,,
143882,0,1.0,3.0,,,,,
143883,1,3.0,,,,,,
143884,1,0.0,3.0,4.0,,,,
143886,1,0.0,2.0,,,,,
143887,5,,,,,,,
143888,4,,,,,,,
143889,5,,,,,,,
143890,1,,,,,,,
143891,5,,,,,,,
143892,1,,,,,,,
143893,1,0.0,4.0,7.0,2.0,,,
143897,3,6.0,2.0,,,,,
143898,3,0.0,1.0,6.0,4.0,,,
143899,1,5.0,6.0,0.0,3.0,,,
143900,7,,,,,,,
143901,0,,,,,,,
143902,1,0.0,3.0,,,,,
143903,3,,,,,,,
143904,0,3.0,2.0,4.0,6.0,,,
143905,0,1.0,3.0,4.0,5.0,,,
143906,0,3.0,7.0,2.0,6.0,,,
143907,1,,,,,,,
143908,3,0.0,,,,,,
143909,2,3.0,0.0,1.0,,,,
143910,5,,,,,,,
143911,0,,,,,,,
143912,0,,,,,,,
143914,0,,,,,,,
143915,0,5.0,2.0,3.0,1.0,,,
143916,0,3.0,2.0,,,,,
143917,5,3.0,,,,,,
143918,0,,,,,,,
143919,0,1.0,3.0,,,,,
143920,1,,,,,,,
143922,0,2.0,4.0,3.0,1.0,,,
143923,0,,,,,,,
143924,1,,,,,,,
143925,0,3.0,2.0,,,,,
143926,0,,,,,,,
143927,5,,,,,,,
143928,1,2.0,4.0,5.0,6.0,,,
143929,3,0.0,,,,,,
143930,0,3.0,5.0,6.0,,,,
143931,3,5.0,0.0,,,,,
143932,4,3.0,2.0,6.0,0.0,,,
143933,0,,,,,,,
143934,1,0.0,3.0,,,,,
143936,0,,,,,,,
143937,1,,,,,,,
143939,1,,,,,,,
143940,0,,,,,,,
143941,2,,,,,,,
143942,1,2.0,6.0,3.0,0.0,,,
143943,1,0.0,3.0,4.0,2.0,,,
143944,3,1.0,2.0,5.0,0.0,,,
143945,6,0.0,1.0,4.0,,,,
143946,0,,,,,,,
143947,7,,,,,,,
143949,1,3.0,,,,,,
143950,1,,,,,,,
143951,4,,,,,,,
143952,3,0.0,4.0,,,,,
143953,0,7.0,1.0,4.0,2.0,,,
143956,4,,,,,,,
143957,6,3.0,7.0,4.0,1.0,,,
143958,3,0.0,1.0,2.0,4.0,,,
143959,1,,,,,,,
143960,7,3.0,,,,,,
143961,1,,,,,,,
143963,3,,,,,,,
143964,0,1.0,4.0,3.0,2.0,,,
143965,0,6.0,,,,,,
143966,2,6.0,0.0,3.0,1.0,,,
143967,6,,,,,,,
143969,0,,,,,,,
143970,0,5.0,3.0,1.0,7.0,,,
143971,0,1.0,3.0,,,,,
143972,0,,,,,,,
143973,0,4.0,1.0,,,,,
143974,0,1.0,3.0,,,,,
143975,0,,,,,,,
143976,3,,,,,,,
143977,1,0.0,3.0,,,,,
143978,0,1.0,3.0,,,,,
143979,0,,,,,,,
143981,3,0.0,1.0,,,,,
143982,3,,,,,,,
143983,0,,,,,,,
143984,1,,,,,,,
143985,0,6.0,3.0,1.0,4.0,,,
143986,0,1.0,3.0,2.0,,,,
143987,7,,,,,,,
143988,0,1.0,4.0,2.0,7.0,,,
143989,0,,,,,,,
143990,3,1.0,4.0,0.0,7.0,,,
143991,1,0.0,,,,,,
143992,3,,,,,,,
143993,0,2.0,3.0,6.0,1.0,,,
143994,3,0.0,1.0,4.0,5.0,,,
143995,5,,,,,,,
143996,0,1.0,,,,,,
143997,0,3.0,2.0,4.0,6.0,,,
143998,1,0.0,3.0,4.0,5.0,,,
143999,3,4.0,0.0,1.0,,,,
144000,3,0.0,,,,,,
144001,3,0.0,1.0,,,,,
144002,3,0.0,1.0,2.0,5.0,,,
144003,1,0.0,3.0,,,,,
144004,0,1.0,3.0,4.0,2.0,,,
144005,0,,,,,,,
144006,3,2.0,4.0,6.0,0.0,,,
144007,0,,,,,,,
144009,0,1.0,3.0,4.0,,,,
144010,7,2.0,3.0,4.0,0.0,,,
144011,0,,,,,,,
144012,0,,,,,,,
144013,0,1.0,6.0,5.0,3.0,,,
144014,0,1.0,3.0,6.0,,,,
144017,0,,,,,,,
144018,7,2.0,1.0,,,,,
144019,4,,,,,,,
144021,1,,,,,,,
144022,4,,,,,,,
144024,0,3.0,4.0,6.0,7.0,,,
144025,0,3.0,1.0,,,,,
144026,0,6.0,3.0,1.0,4.0,,,
144028,5,,,,,,,
144029,2,5.0,1.0,4.0,,,,
144030,0,,,,,,,
144031,1,,,,,,,
144032,0,3.0,1.0,7.0,,,,
144033,0,3.0,,,,,,
144034,1,0.0,3.0,2.0,7.0,,,
144035,0,1.0,,,,,,
144036,1,,,,,,,
144037,0,7.0,,,,,,
144038,0,,,,,,,
144039,0,,,,,,,
144040,0,,,,,,,
144041,3,,,,,,,
144042,3,0.0,1.0,,,,,
144043,3,4.0,1.0,0.0,,,,
144044,0,1.0,5.0,7.0,2.0,,,
144045,0,2.0,3.0,4.0,1.0,,,
144046,1,7.0,4.0,5.0,6.0,,,
144047,6,4.0,0.0,2.0,,,,
144048,1,0.0,,,,,,
144049,3,,,,,,,
144050,4,,,,,,,
144051,1,0.0,4.0,3.0,2.0,,,
144052,0,,,,,,,
144053,2,5.0,1.0,3.0,7.0,,,
144054,0,,,,,,,
144055,0,3.0,1.0,,,,,
144058,1,6.0,0.0,4.0,7.0,,,
144059,0,,,,,,,
144060,0,,,,,,,
144061,1,3.0,4.0,0.0,,,,
144063,3,4.0,,,,,,
144064,0,,,,,,,
144065,4,,,,,,,
144067,1,0.0,4.0,6.0,2.0,,,
145185,0,7.0,3.0,6.0,5.0,,,
145187,1,3.0,,,,,,
145196,2,6.0,0.0,3.0,,,,
145218,3,4.0,0.0,1.0,5.0,,,
145232,1,3.0,0.0,,,,,
145252,3,,,,,,,
145274,0,3.0,1.0,2.0,4.0,,,
145280,3,2.0,0.0,1.0,7.0,,,
145283,4,1.0,3.0,7.0,2.0,,,
145286,1,2.0,6.0,,,,,
145289,1,7.0,5.0,2.0,0.0,,,
145298,3,6.0,4.0,7.0,1.0,,,
145310,3,,,,,,,
145312,4,,,,,,,
145320,0,,,,,,,
145325,7,0.0,3.0,1.0,5.0,,,
145331,3,,,,,,,
145339,3,1.0,0.0,,,,,
145343,1,3.0,,,,,,
145351,6,2.0,4.0,7.0,3.0,,,
146147,3,0.0,4.0,7.0,5.0,,,
146155,0,1.0,5.0,3.0,2.0,,,
146162,7,3.0,2.0,5.0,0.0,,,
146164,1,0.0,7.0,,,,,
146192,0,,,,,,,
146197,1,3.0,0.0,,,,,
146210,1,0.0,3.0,,,,,
146216,3,1.0,,,,,,
146221,0,,,,,,,
146228,3,7.0,4.0,6.0,1.0,,,
146229,3,4.0,,,,,,
146242,0,2.0,3.0,1.0,,,,
146247,7,2.0,3.0,0.0,1.0,,,
146254,1,7.0,5.0,2.0,0.0,,,
146256,1,0.0,4.0,3.0,5.0,,,
146272,1,0.0,3.0,,,,,
146277,0,3.0,1.0,,,,,
146286,3,2.0,4.0,7.0,5.0,,,
146289,1,3.0,2.0,0.0,,,,
146305,0,3.0,1.0,4.0,2.0,,,
146314,7,,,,,,,
146321,3,2.0,5.0,7.0,1.0,,,
146338,4,0.0,1.0,3.0,2.0,,,
146345,1,3.0,4.0,,,,,
146361,0,1.0,6.0,5.0,3.0,,,
146364,7,,,,,,,
146369,1,,,,,,,
146416,7,2.0,3.0,4.0,5.0,,,
146417,1,,,,,,,
146419,1,,,,,,,
146422,1,,,,,,,
146427,3,1.0,0.0,4.0,6.0,,,
147091,1,0.0,3.0,2.0,,,,
147093,0,3.0,2.0,4.0,6.0,,,
147097,0,2.0,3.0,1.0,4.0,,,
147099,3,,,,,,,
147100,1,0.0,6.0,3.0,7.0,,,
147102,1,2.0,,,,,,
147126,3,0.0,1.0,2.0,4.0,,,
147143,1,0.0,6.0,,,,,
147151,1,,,,,,,
147178,1,0.0,4.0,3.0,5.0,,,
147179,1,7.0,3.0,,,,,
147181,2,,,,,,,
147200,1,3.0,2.0,4.0,5.0,,,
147204,1,,,,,,,
147208,3,2.0,7.0,0.0,1.0,,,
147215,2,0.0,3.0,6.0,1.0,,,
148304,0,3.0,1.0,,,,,
148305,7,3.0,5.0,1.0,0.0,,,
148308,7,4.0,2.0,3.0,0.0,,,
148317,0,1.0,,,,,,
148321,1,,,,,,,
148329,6,3.0,0.0,1.0,7.0,,,
148341,4,,,,,,,
148361,1,0.0,,,,,,
148366,1,0.0,,,,,,
148372,2,3.0,0.0,1.0,,,,
149386,1,3.0,,,,,,
149387,7,5.0,0.0,1.0,2.0,,,
149389,1,,,,,,,
149405,4,1.0,3.0,,,,,
149411,1,0.0,3.0,2.0,4.0,,,
149418,1,3.0,0.0,6.0,7.0,,,
149442,4,2.0,,,,,,
149452,2,3.0,0.0,1.0,,,,
151213,3,1.0,0.0,,,,,
151214,6,4.0,3.0,,,,,
151215,0,3.0,2.0,,,,,
151216,0,1.0,3.0,6.0,5.0,,,
151217,0,7.0,2.0,3.0,4.0,,,
151218,0,1.0,2.0,3.0,5.0,,,
151219,0,1.0,3.0,,,,,
151221,1,5.0,3.0,,,,,
151222,1,4.0,3.0,2.0,7.0,,,
151223,0,,,,,,,
151224,0,1.0,6.0,4.0,2.0,,,
151225,0,,,,,,,
151227,0,1.0,3.0,,,,,
151228,3,,,,,,,
151229,1,0.0,,,,,,
151230,3,0.0,2.0,6.0,1.0,,,
151231,0,6.0,,,,,,
151233,0,1.0,3.0,2.0,7.0,,,
151234,3,2.0,4.0,6.0,1.0,,,
151235,1,0.0,3.0,2.0,6.0,,,
151236,1,3.0,2.0,7.0,4.0,,,
151237,0,4.0,2.0,1.0,,,,
151238,3,5.0,1.0,2.0,7.0,,,
151239,3,,,,,,,
151241,3,,,,,,,
151242,1,3.0,,,,,,
151243,0,1.0,2.0,3.0,,,,
151244,3,0.0,,,,,,
151245,3,2.0,6.0,0.0,,,,
151246,6,0.0,1.0,3.0,2.0,,,
151247,3,6.0,4.0,2.0,0.0,,,
151248,0,1.0,,,,,,
151249,0,3.0,2.0,4.0,6.0,,,
151250,0,,,,,,,
151251,3,,,,,,,
151252,1,0.0,3.0,4.0,,,,
151253,3,,,,,,,
151254,1,,,,,,,
151256,2,0.0,,,,,,
151390,1,,,,,,,
151391,6,,,,,,,
151392,0,4.0,3.0,1.0,2.0,,,
151393,3,7.0,2.0,0.0,4.0,,,
151395,0,,,,,,,
151396,1,3.0,2.0,7.0,,,,
151397,0,1.0,3.0,6.0,4.0,,,
151398,0,2.0,1.0,,,,,
151399,0,1.0,,,,,,
151400,0,7.0,3.0,5.0,2.0,,,
151401,0,1.0,3.0,,,,,
151404,0,7.0,6.0,1.0,4.0,,,
151405,7,2.0,3.0,4.0,6.0,,,
151406,1,,,,,,,
151407,0,,,,,,,
151408,0,1.0,2.0,,,,,
151410,0,1.0,3.0,6.0,5.0,,,
151411,6,,,,,,,
151413,3,0.0,6.0,2.0,4.0,,,
151414,1,7.0,,,,,,
151415,0,7.0,,,,,,
151416,0,6.0,2.0,1.0,7.0,,,
151418,0,,,,,,,
151419,0,2.0,1.0,4.0,,,,
151420,0,,,,,,,
151421,1,,,,,,,
151422,0,1.0,3.0,7.0,2.0,,,
151423,7,3.0,0.0,1.0,,,,
151424,0,1.0,,,,,,
151425,0,,,,,,,
151426,0,4.0,,,,,,
151427,0,3.0,1.0,,,,,
151428,0,1.0,,,,,,
151429,0,,,,,,,
151431,0,,,,,,,
151432,3,,,,,,,
151434,4,6.0,5.0,,,,,
151437,0,,,,,,,
151438,7,3.0,0.0,1.0,,,,
151439,1,0.0,3.0,,,,,
151440,0,,,,,,,
151441,0,1.0,,,,,,
151443,0,1.0,,,,,,
151444,0,,,,,,,
151445,0,,,,,,,
151446,0,,,,,,,
151449,6,,,,,,,
151450,0,,,,,,,
151451,0,,,,,,,
151452,7,,,,,,,
151453,0,,,,,,,
151455,3,2.0,0.0,6.0,1.0,,,
151457,0,,,,,,,
151458,3,,,,,,,
151459,7,0.0,,,,,,
151461,3,0.0,7.0,4.0,1.0,,,
151462,3,0.0,2.0,1.0,7.0,,,
151463,0,,,,,,,
151464,0,,,,,,,
151465,1,3.0,0.0,2.0,,,,
151466,0,3.0,,,,,,
151468,7,4.0,,,,,,
151469,0,3.0,,,,,,
151471,0,1.0,,,,,,
151474,0,,,,,,,
151475,7,,,,,,,
151476,0,,,,,,,
151850,3,,,,,,,
151851,6,0.0,2.0,3.0,1.0,,,
151853,0,4.0,,,,,,
151854,0,,,,,,,
151855,3,6.0,1.0,4.0,7.0,,,
151856,3,1.0,7.0,,,,,
151857,1,3.0,,,,,,
151858,0,7.0,3.0,1.0,,,,
151861,0,,,,,,,
151862,0,,,,,,,
151863,0,,,,,,,
151864,0,,,,,,,
151867,3,6.0,0.0,1.0,,,,
151868,0,,,,,,,
151869,6,,,,,,,
151870,0,,,,,,,
151871,0,,,,,,,
151872,0,,,,,,,
151873,0,,,,,,,
151875,0,2.0,3.0,1.0,7.0,,,
151876,0,2.0,3.0,6.0,1.0,,,
151877,0,3.0,,,,,,
151878,0,,,,,,,
151879,0,1.0,,,,,,
151880,5,0.0,4.0,1.0,2.0,,,
151882,0,,,,,,,
151883,0,1.0,2.0,5.0,,,,
151885,0,1.0,5.0,3.0,2.0,,,
151886,3,0.0,,,,,,
151887,0,,,,,,,
151889,0,,,,,,,
151891,0,,,,,,,
151892,0,,,,,,,
151893,0,3.0,6.0,,,,,
151894,1,3.0,0.0,,,,,
151895,0,1.0,,,,,,
151896,0,1.0,,,,,,
151897,0,,,,,,,
151898,3,,,,,,,
151899,3,1.0,0.0,,,,,
151900,1,0.0,,,,,,
151901,0,4.0,1.0,2.0,3.0,,,
151902,0,,,,,,,
151903,0,,,,,,,
151905,0,,,,,,,
151906,1,3.0,6.0,4.0,2.0,,,
151907,0,1.0,,,,,,
151909,0,1.0,2.0,,,,,
151910,0,,,,,,,
151911,0,1.0,6.0,4.0,7.0,,,
151912,0,,,,,,,
151913,1,6.0,5.0,4.0,3.0,,,
151914,0,,,,,,,
151915,0,,,,,,,
151916,3,0.0,1.0,7.0,2.0,,,
151917,4,,,,,,,
151918,2,,,,,,,
151920,0,,,,,,,
151921,0,,,,,,,
151922,3,4.0,0.0,5.0,2.0,,,
151923,2,3.0,0.0,1.0,7.0,,,
151924,1,,,,,,,
151925,3,0.0,4.0,2.0,1.0,,,
151926,0,,,,,,,
151927,0,6.0,3.0,1.0,,,,
151929,0,,,,,,,
151930,0,2.0,1.0,,,,,
151932,0,,,,,,,
151933,0,,,,,,,
151934,3,,,,,,,
151936,0,,,,,,,
151938,1,3.0,0.0,,,,,
151940,2,0.0,3.0,1.0,6.0,,,
151941,0,3.0,6.0,,,,,
151942,0,,,,,,,
151943,3,,,,,,,
151944,0,,,,,,,
151945,3,0.0,4.0,7.0,5.0,,,
151946,0,6.0,1.0,2.0,,,,
151947,0,,,,,,,
151948,0,3.0,,,,,,
151949,1,0.0,3.0,4.0,,,,
