,0,1,2,3,4,5,6,7
73145,6,1.0,0.0,7.0,4.0,,,
73146,6,0.0,3.0,2.0,1.0,,,
73149,0,6.0,1.0,3.0,4.0,,,
73151,7,,,,,,,
73152,1,2.0,0.0,,,,,
73153,2,1.0,4.0,7.0,0.0,,,
73154,1,4.0,,,,,,
73155,2,1.0,4.0,3.0,0.0,,,
73156,6,7.0,0.0,1.0,,,,
73158,0,1.0,2.0,4.0,3.0,,,
73159,7,,,,,,,
73161,1,2.0,7.0,0.0,,,,
73162,7,0.0,1.0,2.0,3.0,,,
73163,7,,,,,,,
73164,7,1.0,0.0,4.0,,,,
73165,1,,,,,,,
73166,4,1.0,2.0,3.0,,,,
73167,7,1.0,0.0,2.0,6.0,,,
73168,0,6.0,,,,,,
73169,4,0.0,,,,,,
73170,6,4.0,1.0,3.0,0.0,,,
73172,1,2.0,0.0,4.0,,,,
73173,0,1.0,,,,,,
73174,2,1.0,4.0,0.0,7.0,,,
73175,2,1.0,4.0,3.0,0.0,,,
73177,0,,,,,,,
73178,1,,,,,,,
73180,1,2.0,,,,,,
73715,7,0.0,,,,,,
73716,1,,,,,,,
73717,2,7.0,,,,,,
73718,6,7.0,,,,,,
73719,7,,,,,,,
73720,0,3.0,,,,,,
73721,4,2.0,,,,,,
73722,7,,,,,,,
73724,4,,,,,,,
73726,6,7.0,0.0,5.0,1.0,,,
73728,1,4.0,7.0,0.0,2.0,,,
73729,1,3.0,0.0,,,,,
73730,6,3.0,4.0,1.0,0.0,,,
73731,6,1.0,4.0,3.0,7.0,,,
73732,3,,,,,,,
73733,4,1.0,,,,,,
73734,6,2.0,,,,,,
73735,4,,,,,,,
73738,0,4.0,1.0,3.0,2.0,,,
73739,4,,,,,,,
73740,4,1.0,0.0,3.0,,,,
73741,4,2.0,0.0,,,,,
73742,2,,,,,,,
73743,2,1.0,3.0,4.0,0.0,,,
73744,1,0.0,5.0,3.0,,,,
73745,7,,,,,,,
73746,7,,,,,,,
73747,4,,,,,,,
73748,2,4.0,3.0,1.0,7.0,,,
73749,7,6.0,1.0,0.0,4.0,,,
73750,3,,,,,,,
73751,6,,,,,,,
73753,4,0.0,,,,,,
73754,4,1.0,2.0,0.0,5.0,,,
73755,1,0.0,3.0,4.0,2.0,,,
73756,7,,,,,,,
73757,0,3.0,4.0,2.0,7.0,,,
73758,0,4.0,3.0,1.0,,,,
73759,0,6.0,2.0,,,,,
73760,1,4.0,3.0,5.0,0.0,,,
73761,6,2.0,1.0,0.0,3.0,,,
73762,6,0.0,4.0,3.0,,,,
73763,3,4.0,1.0,0.0,,,,
73764,1,4.0,7.0,0.0,,,,
73765,2,0.0,,,,,,
73767,4,1.0,7.0,0.0,,,,
73768,6,0.0,,,,,,
73769,1,2.0,0.0,3.0,6.0,,,
73770,0,6.0,4.0,3.0,1.0,,,
73771,4,1.0,6.0,0.0,3.0,,,
73772,6,,,,,,,
73773,1,4.0,2.0,5.0,0.0,,,
73774,0,4.0,3.0,7.0,1.0,,,
73775,4,,,,,,,
73776,6,7.0,,,,,,
73777,1,4.0,5.0,0.0,2.0,,,
73778,4,,,,,,,
73779,7,,,,,,,
73780,0,4.0,3.0,2.0,1.0,,,
73781,4,,,,,,,
73782,6,1.0,7.0,2.0,0.0,,,
73783,4,,,,,,,
73784,7,1.0,6.0,0.0,4.0,,,
73786,6,,,,,,,
73787,0,1.0,4.0,2.0,7.0,,,
73788,1,3.0,4.0,,,,,
73789,1,0.0,4.0,2.0,3.0,,,
73790,7,0.0,1.0,4.0,2.0,,,
73791,0,6.0,,,,,,
73792,1,0.0,,,,,,
73793,1,0.0,7.0,3.0,4.0,,,
73794,4,1.0,0.0,,,,,
73795,0,3.0,4.0,7.0,1.0,,,
73796,1,4.0,0.0,3.0,,,,
73797,1,4.0,3.0,,,,,
73799,1,,,,,,,
73800,4,3.0,7.0,1.0,6.0,,,
73801,4,3.0,2.0,0.0,,,,
73802,0,3.0,2.0,1.0,4.0,,,
73803,1,,,,,,,
73804,4,0.0,3.0,2.0,5.0,,,
73805,1,0.0,,,,,,
73806,4,1.0,7.0,3.0,5.0,,,
73807,0,6.0,1.0,3.0,5.0,,,
73808,0,1.0,4.0,3.0,7.0,,,
73810,0,6.0,4.0,1.0,2.0,,,
73811,0,6.0,,,,,,
73813,7,,,,,,,
73816,0,4.0,3.0,1.0,2.0,,,
73817,6,1.0,,,,,,
73819,0,2.0,1.0,4.0,6.0,,,
73820,4,,,,,,,
73821,0,7.0,,,,,,
73822,6,,,,,,,
73823,0,,,,,,,
73824,6,7.0,,,,,,
73825,4,3.0,0.0,5.0,2.0,,,
73826,0,7.0,2.0,,,,,
73827,4,,,,,,,
73828,1,3.0,,,,,,
73829,0,6.0,1.0,5.0,3.0,,,
73830,2,,,,,,,
73831,2,0.0,4.0,5.0,1.0,,,
73832,4,0.0,7.0,1.0,5.0,,,
73833,6,1.0,4.0,0.0,2.0,,,
73836,0,4.0,,,,,,
73837,1,0.0,4.0,,,,,
73838,6,,,,,,,
73839,1,,,,,,,
73840,4,2.0,7.0,0.0,1.0,,,
73841,0,7.0,2.0,1.0,6.0,,,
73843,0,,,,,,,
73845,4,1.0,,,,,,
73846,1,0.0,,,,,,
73847,4,3.0,0.0,2.0,7.0,,,
73848,3,2.0,1.0,4.0,5.0,,,
73850,7,,,,,,,
73851,4,2.0,,,,,,
73852,7,1.0,,,,,,
73853,1,5.0,2.0,4.0,6.0,,,
73855,7,,,,,,,
73856,6,1.0,4.0,2.0,3.0,,,
73857,4,0.0,,,,,,
73858,7,4.0,6.0,0.0,,,,
73859,0,6.0,4.0,7.0,3.0,,,
73860,0,,,,,,,
73861,4,7.0,,,,,,
73862,1,6.0,3.0,7.0,0.0,,,
73863,0,,,,,,,
73864,4,0.0,,,,,,
73865,4,,,,,,,
73866,4,3.0,2.0,,,,,
73867,7,0.0,1.0,2.0,,,,
73868,2,0.0,7.0,3.0,,,,
73870,0,6.0,3.0,1.0,,,,
73871,4,0.0,3.0,1.0,7.0,,,
73872,0,4.0,,,,,,
73873,6,,,,,,,
73874,3,2.0,,,,,,
73875,1,4.0,3.0,,,,,
73876,1,0.0,2.0,6.0,7.0,,,
73877,0,,,,,,,
73878,7,0.0,1.0,,,,,
73879,4,0.0,1.0,2.0,,,,
73880,0,6.0,,,,,,
73881,0,2.0,1.0,3.0,4.0,,,
73882,0,,,,,,,
73883,0,,,,,,,
73884,6,0.0,1.0,2.0,,,,
73885,7,,,,,,,
73886,1,,,,,,,
73887,2,,,,,,,
73888,0,3.0,7.0,4.0,5.0,,,
73889,7,0.0,6.0,1.0,5.0,,,
73890,6,,,,,,,
73891,0,1.0,2.0,7.0,6.0,,,
73892,7,,,,,,,
73894,0,,,,,,,
73895,7,,,,,,,
73896,4,1.0,3.0,2.0,0.0,,,
73898,1,4.0,3.0,2.0,5.0,,,
73899,6,1.0,4.0,3.0,,,,
73900,0,,,,,,,
73902,7,,,,,,,
73903,6,,,,,,,
73904,3,4.0,,,,,,
73905,1,,,,,,,
73906,1,7.0,0.0,3.0,4.0,,,
73907,0,7.0,2.0,4.0,1.0,,,
73908,6,,,,,,,
73909,6,,,,,,,
73910,0,,,,,,,
73911,6,7.0,0.0,1.0,,,,
73912,0,,,,,,,
73913,4,,,,,,,
73914,2,0.0,7.0,6.0,3.0,,,
73915,6,0.0,1.0,,,,,
73918,4,2.0,0.0,3.0,1.0,,,
73919,6,,,,,,,
73920,1,3.0,2.0,0.0,6.0,,,
73921,6,1.0,7.0,0.0,3.0,,,
73922,0,1.0,7.0,,,,,
73923,7,,,,,,,
73924,0,4.0,1.0,,,,,
73925,1,0.0,3.0,2.0,,,,
73926,6,0.0,,,,,,
73927,6,0.0,,,,,,
73928,6,5.0,0.0,2.0,1.0,,,
73929,0,1.0,4.0,2.0,3.0,,,
73931,7,0.0,4.0,6.0,,,,
73932,3,4.0,0.0,1.0,2.0,,,
73933,1,3.0,4.0,2.0,,,,
74425,0,,,,,,,
74426,6,1.0,4.0,2.0,7.0,,,
74427,6,1.0,4.0,2.0,3.0,,,
74428,1,3.0,0.0,4.0,5.0,,,
74429,4,1.0,0.0,,,,,
74430,1,0.0,7.0,3.0,4.0,,,
74431,7,0.0,1.0,6.0,2.0,,,
74432,4,3.0,0.0,2.0,7.0,,,
74433,4,0.0,1.0,3.0,,,,
74434,1,4.0,,,,,,
74435,1,4.0,,,,,,
74437,4,1.0,5.0,2.0,0.0,,,
74438,7,1.0,,,,,,
74439,1,4.0,2.0,,,,,
74440,2,7.0,,,,,,
74441,0,1.0,,,,,,
74442,1,0.0,,,,,,
74443,7,3.0,6.0,0.0,2.0,,,
74444,6,,,,,,,
74447,1,6.0,,,,,,
74448,0,2.0,3.0,4.0,,,,
74449,6,1.0,4.0,,,,,
74450,7,1.0,0.0,5.0,2.0,,,
74451,6,,,,,,,
74452,7,0.0,3.0,1.0,2.0,,,
74453,3,1.0,4.0,7.0,0.0,,,
74454,4,1.0,7.0,0.0,,,,
74455,7,,,,,,,
74457,1,3.0,7.0,5.0,6.0,,,
74458,4,0.0,,,,,,
74459,6,1.0,3.0,2.0,0.0,,,
74461,4,,,,,,,
74462,1,4.0,,,,,,
74463,7,0.0,1.0,5.0,4.0,,,
74464,0,,,,,,,
74465,6,4.0,1.0,7.0,0.0,,,
74466,6,,,,,,,
74467,1,3.0,2.0,4.0,0.0,,,
74468,0,6.0,1.0,2.0,5.0,,,
74469,7,1.0,3.0,6.0,0.0,,,
74471,6,,,,,,,
74472,3,0.0,,,,,,
74473,2,,,,,,,
74475,0,1.0,6.0,3.0,4.0,,,
74476,7,,,,,,,
74477,0,6.0,1.0,7.0,4.0,,,
74478,1,7.0,0.0,,,,,
74480,0,4.0,6.0,1.0,7.0,,,
74482,1,4.0,5.0,3.0,0.0,,,
74483,0,1.0,6.0,7.0,4.0,,,
74484,0,4.0,2.0,7.0,3.0,,,
74486,7,1.0,0.0,6.0,4.0,,,
74488,1,0.0,4.0,2.0,3.0,,,
74489,7,1.0,0.0,4.0,,,,
74490,0,,,,,,,
74491,0,2.0,,,,,,
74492,1,0.0,7.0,3.0,5.0,,,
74493,0,4.0,,,,,,
74495,1,,,,,,,
74496,4,3.0,0.0,,,,,
74497,4,1.0,7.0,0.0,2.0,,,
74499,1,4.0,2.0,5.0,7.0,,,
74500,6,,,,,,,
74501,1,,,,,,,
74502,1,0.0,4.0,3.0,2.0,,,
74503,0,,,,,,,
74504,4,3.0,,,,,,
74505,0,1.0,7.0,4.0,2.0,,,
74506,6,1.0,0.0,7.0,2.0,,,
74507,3,,,,,,,
74508,0,,,,,,,
74509,6,0.0,1.0,7.0,,,,
74510,0,7.0,1.0,,,,,
74511,0,7.0,,,,,,
74512,0,,,,,,,
74513,4,3.0,,,,,,
74514,6,7.0,1.0,3.0,0.0,,,
74515,7,,,,,,,
74516,0,4.0,,,,,,
74517,0,6.0,,,,,,
74519,4,2.0,,,,,,
74520,4,,,,,,,
74521,1,0.0,2.0,,,,,
74522,6,,,,,,,
74523,6,0.0,,,,,,
74524,6,,,,,,,
74525,4,,,,,,,
74526,4,0.0,2.0,1.0,3.0,,,
74527,1,4.0,3.0,0.0,5.0,,,
74528,2,3.0,4.0,0.0,,,,
74529,7,,,,,,,
74530,7,1.0,,,,,,
74531,4,3.0,1.0,0.0,2.0,,,
74532,6,,,,,,,
74533,0,1.0,6.0,4.0,3.0,,,
74534,2,0.0,,,,,,
74536,1,4.0,3.0,2.0,0.0,,,
74537,7,,,,,,,
74538,0,3.0,1.0,2.0,4.0,,,
74539,2,,,,,,,
74540,7,,,,,,,
74541,0,7.0,4.0,1.0,6.0,,,
74542,0,,,,,,,
74543,1,,,,,,,
74544,0,,,,,,,
74547,4,3.0,,,,,,
74548,4,,,,,,,
74550,0,1.0,4.0,7.0,,,,
74552,4,,,,,,,
74553,0,1.0,,,,,,
74554,6,,,,,,,
74555,7,,,,,,,
74556,4,2.0,3.0,0.0,,,,
74557,1,6.0,,,,,,
74558,6,1.0,4.0,,,,,
74559,0,1.0,4.0,7.0,6.0,,,
74560,2,7.0,0.0,,,,,
74561,2,,,,,,,
74562,7,1.0,0.0,,,,,
74563,7,3.0,4.0,2.0,,,,
74565,0,7.0,6.0,1.0,,,,
74566,2,3.0,,,,,,
74567,7,1.0,3.0,5.0,2.0,,,
74568,1,2.0,0.0,3.0,7.0,,,
74569,0,4.0,3.0,,,,,
74570,7,2.0,0.0,3.0,1.0,,,
74571,2,3.0,4.0,1.0,0.0,,,
74572,1,,,,,,,
74573,0,3.0,,,,,,
74574,2,3.0,4.0,1.0,0.0,,,
74575,0,6.0,7.0,1.0,,,,
74576,1,0.0,5.0,2.0,4.0,,,
74578,6,,,,,,,
74579,4,1.0,2.0,3.0,5.0,,,
74580,6,7.0,,,,,,
74582,0,6.0,1.0,4.0,2.0,,,
74584,0,1.0,4.0,2.0,3.0,,,
74585,0,,,,,,,
74586,7,6.0,2.0,,,,,
74587,4,,,,,,,
74588,4,7.0,1.0,5.0,2.0,,,
74589,0,4.0,,,,,,
74590,0,,,,,,,
74591,1,0.0,,,,,,
74592,0,,,,,,,
74593,7,,,,,,,
74594,7,,,,,,,
74595,0,,,,,,,
74596,0,1.0,7.0,4.0,6.0,,,
74597,7,,,,,,,
74598,4,0.0,3.0,,,,,
74599,4,0.0,3.0,7.0,1.0,,,
74600,6,,,,,,,
74601,4,1.0,2.0,,,,,
74602,7,0.0,1.0,,,,,
74603,7,6.0,2.0,,,,,
74604,0,,,,,,,
74605,4,0.0,2.0,3.0,,,,
74606,1,,,,,,,
74607,4,,,,,,,
74608,6,5.0,3.0,7.0,,,,
74610,1,0.0,5.0,,,,,
74611,7,0.0,,,,,,
74612,6,0.0,,,,,,
74613,0,4.0,1.0,3.0,7.0,,,
74614,7,,,,,,,
74615,0,3.0,,,,,,
74616,6,,,,,,,
74617,6,5.0,1.0,,,,,
74618,0,,,,,,,
78052,4,1.0,2.0,0.0,7.0,,,
78053,2,7.0,0.0,1.0,4.0,,,
78054,1,4.0,,,,,,
78055,0,3.0,2.0,,,,,
78057,7,6.0,,,,,,
78059,7,,,,,,,
78060,1,7.0,,,,,,
78061,0,4.0,,,,,,
78062,7,3.0,,,,,,
78063,1,,,,,,,
78064,0,2.0,1.0,,,,,
78066,0,,,,,,,
78067,0,,,,,,,
78068,4,0.0,,,,,,
78069,7,1.0,,,,,,
78071,0,7.0,,,,,,
78073,0,,,,,,,
78074,4,,,,,,,
78075,4,3.0,5.0,,,,,
78078,4,,,,,,,
78079,7,2.0,0.0,4.0,6.0,,,
78080,2,4.0,0.0,6.0,,,,
78081,7,,,,,,,
78082,6,,,,,,,
78083,1,0.0,7.0,,,,,
78084,1,2.0,0.0,,,,,
78085,7,6.0,,,,,,
78086,7,,,,,,,
78088,1,4.0,0.0,,,,,
78089,6,,,,,,,
78090,7,,,,,,,
78091,1,4.0,0.0,2.0,5.0,,,
78093,4,2.0,0.0,5.0,7.0,,,
78094,6,,,,,,,
78095,0,4.0,,,,,,
78097,0,,,,,,,
78098,4,1.0,,,,,,
78099,0,1.0,3.0,4.0,2.0,,,
78100,6,,,,,,,
78102,7,,,,,,,
78741,7,4.0,0.0,2.0,1.0,,,
78742,0,,,,,,,
78743,1,7.0,6.0,2.0,,,,
78744,0,,,,,,,
78745,6,4.0,3.0,1.0,0.0,,,
78746,0,1.0,,,,,,
78747,7,1.0,0.0,,,,,
78748,7,0.0,4.0,3.0,5.0,,,
78749,3,1.0,7.0,0.0,2.0,,,
78750,1,4.0,,,,,,
78751,1,4.0,0.0,,,,,
78752,6,,,,,,,
78753,4,,,,,,,
78754,0,,,,,,,
78755,4,0.0,,,,,,
78757,2,3.0,4.0,1.0,0.0,,,
78758,6,3.0,,,,,,
78759,4,0.0,,,,,,
78760,3,1.0,4.0,2.0,,,,
78761,7,,,,,,,
78762,4,0.0,3.0,2.0,1.0,,,
78763,1,2.0,,,,,,
78764,0,6.0,3.0,1.0,5.0,,,
78765,0,,,,,,,
78766,1,,,,,,,
78767,7,,,,,,,
78768,1,,,,,,,
78769,7,6.0,1.0,3.0,5.0,,,
78770,6,,,,,,,
78771,4,3.0,7.0,5.0,,,,
78773,0,1.0,2.0,3.0,5.0,,,
78774,4,1.0,2.0,3.0,7.0,,,
78776,1,,,,,,,
78778,0,1.0,,,,,,
78779,7,,,,,,,
78780,7,1.0,6.0,,,,,
78781,3,4.0,7.0,0.0,6.0,,,
78782,0,7.0,,,,,,
78783,7,,,,,,,
78784,3,4.0,0.0,1.0,6.0,,,
78785,7,3.0,1.0,6.0,0.0,,,
78786,7,3.0,2.0,0.0,5.0,,,
78787,7,,,,,,,
78788,0,4.0,7.0,1.0,2.0,,,
78789,1,4.0,0.0,3.0,7.0,,,
78790,6,7.0,,,,,,
78791,7,,,,,,,
78792,0,,,,,,,
78793,4,,,,,,,
78794,6,,,,,,,
78797,7,,,,,,,
78798,1,6.0,4.0,3.0,0.0,,,
78800,0,4.0,1.0,2.0,3.0,,,
78801,2,0.0,1.0,3.0,4.0,,,
78802,7,,,,,,,
78803,0,,,,,,,
78804,7,1.0,4.0,,,,,
78805,4,3.0,7.0,0.0,,,,
78806,4,0.0,1.0,2.0,6.0,,,
78807,0,,,,,,,
79518,1,7.0,,,,,,
79519,6,0.0,,,,,,
79520,6,,,,,,,
79521,7,2.0,1.0,5.0,6.0,,,
79522,6,,,,,,,
79524,4,2.0,,,,,,
79525,7,,,,,,,
79526,4,,,,,,,
79527,0,6.0,1.0,,,,,
79528,1,4.0,0.0,3.0,,,,
79529,1,4.0,3.0,,,,,
79530,0,6.0,4.0,,,,,
79531,0,1.0,4.0,6.0,3.0,,,
79532,5,,,,,,,
79533,6,0.0,,,,,,
79534,2,3.0,0.0,1.0,4.0,,,
79535,2,3.0,6.0,4.0,0.0,,,
79536,3,0.0,4.0,7.0,2.0,,,
79538,6,1.0,0.0,,,,,
79539,1,0.0,,,,,,
79540,2,1.0,4.0,3.0,0.0,,,
79541,6,4.0,1.0,7.0,0.0,,,
79542,0,3.0,4.0,2.0,,,,
79543,6,,,,,,,
79544,0,,,,,,,
79545,1,6.0,0.0,7.0,4.0,,,
79547,0,,,,,,,
79548,0,7.0,1.0,6.0,2.0,,,
79549,0,2.0,1.0,,,,,
79550,6,2.0,0.0,4.0,5.0,,,
79552,7,,,,,,,
79553,4,3.0,0.0,,,,,
79554,7,0.0,2.0,,,,,
79555,4,,,,,,,
79556,1,6.0,4.0,2.0,3.0,,,
79557,3,1.0,,,,,,
79558,6,1.0,2.0,3.0,7.0,,,
79559,1,7.0,,,,,,
79560,1,,,,,,,
79561,1,6.0,7.0,3.0,2.0,,,
79562,6,1.0,7.0,0.0,3.0,,,
79563,6,,,,,,,
79564,0,3.0,6.0,,,,,
79565,1,,,,,,,
79566,6,0.0,,,,,,
79567,6,,,,,,,
79568,4,2.0,,,,,,
79569,7,2.0,1.0,4.0,,,,
79571,6,,,,,,,
79572,0,2.0,4.0,,,,,
79573,6,,,,,,,
79574,0,,,,,,,
79575,0,,,,,,,
79576,0,4.0,1.0,6.0,,,,
79577,4,,,,,,,
79578,6,7.0,1.0,3.0,0.0,,,
79579,6,0.0,7.0,1.0,2.0,,,
79580,4,0.0,1.0,3.0,2.0,,,
79581,4,,,,,,,
79583,0,3.0,6.0,,,,,
79584,6,1.0,2.0,7.0,0.0,,,
79585,3,,,,,,,
79586,1,0.0,4.0,3.0,,,,
79587,7,6.0,0.0,,,,,
79588,6,0.0,1.0,4.0,7.0,,,
79589,1,0.0,4.0,5.0,7.0,,,
79590,6,1.0,7.0,0.0,3.0,,,
79591,6,0.0,7.0,1.0,2.0,,,
79592,7,6.0,,,,,,
79594,2,6.0,,,,,,
79595,6,,,,,,,
79596,6,,,,,,,
79597,6,0.0,1.0,7.0,,,,
79598,6,0.0,1.0,7.0,2.0,,,
79599,4,1.0,3.0,0.0,2.0,,,
79600,7,,,,,,,
79601,6,1.0,0.0,4.0,7.0,,,
79602,0,7.0,,,,,,
79603,6,,,,,,,
79604,6,,,,,,,
79605,0,7.0,1.0,6.0,3.0,,,
79606,0,,,,,,,
79607,6,,,,,,,
79609,6,,,,,,,
79610,3,6.0,1.0,0.0,4.0,,,
79611,4,2.0,3.0,5.0,1.0,,,
79613,6,1.0,7.0,0.0,2.0,,,
79614,1,,,,,,,
79615,1,0.0,2.0,3.0,5.0,,,
79616,2,4.0,1.0,0.0,3.0,,,
79617,4,0.0,7.0,3.0,,,,
79618,0,1.0,7.0,3.0,2.0,,,
79619,3,6.0,2.0,1.0,7.0,,,
79620,7,6.0,1.0,,,,,
79621,3,1.0,4.0,,,,,
79622,2,3.0,,,,,,
79623,0,4.0,1.0,6.0,2.0,,,
80251,6,0.0,,,,,,
80253,7,,,,,,,
80254,1,,,,,,,
80255,7,0.0,,,,,,
80256,3,2.0,1.0,4.0,7.0,,,
80257,0,1.0,4.0,7.0,6.0,,,
80258,0,7.0,4.0,2.0,3.0,,,
80259,6,4.0,,,,,,
80260,6,,,,,,,
80261,0,4.0,1.0,5.0,,,,
80262,6,,,,,,,
80263,0,,,,,,,
80264,2,1.0,4.0,5.0,7.0,,,
80265,0,2.0,4.0,,,,,
80266,0,1.0,4.0,7.0,2.0,,,
80267,6,,,,,,,
80268,0,,,,,,,
80269,3,1.0,4.0,0.0,,,,
80270,6,,,,,,,
80271,6,0.0,,,,,,
80272,3,1.0,4.0,,,,,
80273,6,,,,,,,
80274,6,,,,,,,
80276,0,4.0,3.0,2.0,,,,
80277,4,,,,,,,
80279,4,3.0,1.0,7.0,0.0,,,
80281,4,0.0,3.0,2.0,1.0,,,
80282,7,,,,,,,
80283,1,6.0,3.0,0.0,,,,
80285,4,1.0,,,,,,
80286,0,4.0,2.0,5.0,7.0,,,
80287,6,,,,,,,
80288,0,,,,,,,
80289,0,6.0,7.0,1.0,4.0,,,
80290,1,0.0,,,,,,
80291,0,6.0,7.0,,,,,
80292,6,1.0,,,,,,
80293,0,6.0,1.0,4.0,2.0,,,
80294,1,4.0,,,,,,
80295,1,,,,,,,
80296,7,,,,,,,
80297,0,3.0,7.0,1.0,4.0,,,
80300,7,,,,,,,
80301,7,0.0,6.0,,,,,
80303,7,0.0,2.0,6.0,,,,
80304,6,,,,,,,
80305,4,3.0,0.0,2.0,1.0,,,
80306,6,7.0,2.0,0.0,,,,
80307,6,0.0,,,,,,
80308,6,,,,,,,
80309,6,0.0,4.0,5.0,7.0,,,
80311,0,,,,,,,
80312,3,1.0,0.0,,,,,
80314,0,,,,,,,
80315,6,1.0,7.0,4.0,0.0,,,
80316,1,,,,,,,
80318,4,3.0,,,,,,
80320,0,1.0,,,,,,
80321,0,2.0,3.0,4.0,,,,
80322,0,1.0,2.0,5.0,4.0,,,
80323,3,4.0,2.0,0.0,7.0,,,
80324,0,7.0,5.0,6.0,1.0,,,
80325,7,0.0,4.0,1.0,,,,
80326,0,2.0,1.0,4.0,3.0,,,
80328,6,,,,,,,
80329,7,,,,,,,
80330,3,4.0,5.0,0.0,,,,
80332,7,6.0,,,,,,
80333,6,1.0,0.0,4.0,7.0,,,
80334,6,,,,,,,
80336,4,2.0,5.0,3.0,1.0,,,
80337,7,1.0,2.0,4.0,3.0,,,
80338,4,0.0,3.0,2.0,,,,
80339,0,,,,,,,
80340,2,1.0,3.0,7.0,,,,
80341,1,4.0,5.0,2.0,0.0,,,
80342,6,4.0,,,,,,
80343,4,3.0,1.0,2.0,7.0,,,
80344,0,7.0,6.0,1.0,,,,
80345,0,7.0,3.0,,,,,
80346,6,4.0,2.0,5.0,0.0,,,
80347,7,2.0,,,,,,
80348,7,6.0,,,,,,
80349,1,4.0,,,,,,
80350,7,,,,,,,
80351,6,,,,,,,
80352,4,0.0,2.0,6.0,1.0,,,
80353,4,,,,,,,
80354,0,1.0,2.0,4.0,5.0,,,
80355,1,7.0,,,,,,
81384,4,3.0,1.0,2.0,7.0,,,
81385,7,,,,,,,
81386,2,,,,,,,
81387,0,,,,,,,
81388,4,6.0,,,,,,
81389,2,1.0,4.0,0.0,,,,
81390,4,0.0,1.0,3.0,7.0,,,
81391,2,0.0,4.0,1.0,5.0,,,
81392,7,,,,,,,
81393,0,6.0,,,,,,
81394,6,1.0,0.0,4.0,,,,
81395,0,4.0,7.0,,,,,
81396,2,3.0,,,,,,
81397,6,,,,,,,
81398,2,7.0,0.0,5.0,,,,
81399,4,,,,,,,
81400,6,0.0,7.0,3.0,4.0,,,
81401,0,7.0,,,,,,
81403,6,0.0,,,,,,
81404,0,6.0,1.0,2.0,7.0,,,
81405,7,,,,,,,
81406,2,,,,,,,
81407,6,0.0,4.0,,,,,
81408,0,1.0,2.0,,,,,
81409,6,7.0,0.0,,,,,
81410,0,6.0,,,,,,
81411,4,,,,,,,
81412,0,4.0,,,,,,
81413,0,,,,,,,
81414,4,3.0,1.0,0.0,7.0,,,
81415,4,0.0,,,,,,
81416,7,6.0,0.0,,,,,
81417,7,2.0,1.0,,,,,
81419,1,,,,,,,
81420,6,4.0,0.0,7.0,,,,
81421,2,3.0,,,,,,
81422,6,0.0,4.0,,,,,
81424,0,6.0,7.0,1.0,3.0,,,
81425,4,1.0,2.0,0.0,6.0,,,
81426,0,,,,,,,
81427,0,2.0,4.0,,,,,
81428,6,0.0,,,,,,
81429,7,2.0,0.0,,,,,
81431,0,3.0,4.0,1.0,,,,
81432,0,,,,,,,
81434,1,7.0,0.0,,,,,
81435,3,2.0,0.0,1.0,7.0,,,
81436,2,6.0,4.0,3.0,7.0,,,
81437,6,4.0,0.0,1.0,3.0,,,
81438,0,7.0,1.0,5.0,,,,
81439,4,1.0,2.0,5.0,0.0,,,
81440,4,3.0,0.0,1.0,7.0,,,
81441,6,,,,,,,
81442,0,,,,,,,
81443,0,3.0,4.0,2.0,5.0,,,
81444,0,,,,,,,
81445,6,1.0,2.0,,,,,
81446,6,,,,,,,
81447,7,1.0,0.0,,,,,
81448,0,,,,,,,
81449,4,3.0,5.0,2.0,7.0,,,
81450,0,7.0,,,,,,
81452,0,,,,,,,
81453,1,6.0,,,,,,
81454,2,4.0,0.0,1.0,,,,
81455,6,4.0,5.0,7.0,0.0,,,
81456,3,0.0,1.0,,,,,
81457,6,1.0,4.0,3.0,0.0,,,
81458,1,0.0,,,,,,
81459,2,6.0,0.0,1.0,,,,
81462,4,3.0,0.0,5.0,2.0,,,
81463,3,4.0,0.0,7.0,1.0,,,
81464,6,,,,,,,
81465,6,,,,,,,
81466,6,1.0,4.0,2.0,3.0,,,
81467,6,,,,,,,
81468,0,2.0,,,,,,
81469,7,2.0,1.0,3.0,6.0,,,
81470,7,0.0,1.0,,,,,
81473,2,0.0,4.0,3.0,6.0,,,
81474,6,0.0,,,,,,
81475,6,,,,,,,
81477,6,,,,,,,
81478,6,1.0,0.0,,,,,
81479,6,,,,,,,
81480,7,1.0,2.0,3.0,4.0,,,
81481,0,2.0,1.0,4.0,,,,
81482,6,1.0,4.0,2.0,3.0,,,
81483,5,,,,,,,
81484,4,2.0,1.0,0.0,,,,
81485,6,,,,,,,
81486,1,0.0,2.0,7.0,4.0,,,
81487,1,4.0,,,,,,
81488,7,2.0,0.0,,,,,
82219,0,4.0,,,,,,
82220,1,,,,,,,
82221,0,4.0,,,,,,
82222,7,0.0,,,,,,
82223,0,3.0,4.0,1.0,,,,
82224,6,0.0,,,,,,
82225,7,,,,,,,
82226,0,7.0,,,,,,
82227,1,0.0,,,,,,
82230,0,,,,,,,
82232,0,4.0,6.0,2.0,3.0,,,
82233,4,,,,,,,
82234,4,3.0,0.0,2.0,5.0,,,
82235,7,1.0,2.0,3.0,0.0,,,
82237,0,,,,,,,
82238,0,1.0,,,,,,
82239,4,0.0,3.0,1.0,,,,
82240,1,4.0,2.0,3.0,7.0,,,
