,0,1,2,3,4,5,6,7,8
69086,8,3.0,5.0,4.0,,,,,
69087,6,8.0,,,,,,,
69088,1,6.0,2.0,,,,,,
69089,7,1.0,6.0,4.0,,,,,
69090,1,,,,,,,,
69092,5,6.0,4.0,8.0,,,,,
69093,1,2.0,,,,,,,
69094,1,,,,,,,,
69095,1,7.0,,,,,,,
69096,7,,,,,,,,
69097,0,5.0,,,,,,,
69098,8,2.0,,,,,,,
69099,1,,,,,,,,
69100,8,1.0,7.0,6.0,4.0,,,,
69101,1,6.0,5.0,2.0,4.0,,,,
69102,8,2.0,1.0,3.0,4.0,,,,
69103,7,,,,,,,,
69104,5,0.0,1.0,,,,,,
69105,3,,,,,,,,
69106,4,7.0,1.0,5.0,8.0,,,,
69108,5,1.0,0.0,2.0,7.0,,,,
69109,7,5.0,,,,,,,
69110,1,3.0,5.0,,,,,,
69111,6,,,,,,,,
69112,0,,,,,,,,
69113,5,1.0,,,,,,,
69114,7,4.0,5.0,3.0,0.0,,,,
69115,7,1.0,6.0,3.0,0.0,,,,
69116,1,5.0,7.0,8.0,6.0,,,,
69117,1,2.0,,,,,,,
69118,1,6.0,5.0,,,,,,
69119,1,,,,,,,,
69120,6,5.0,8.0,7.0,1.0,,,,
69121,4,8.0,0.0,2.0,1.0,,,,
69122,7,,,,,,,,
69123,8,4.0,3.0,1.0,0.0,,,,
69124,8,1.0,,,,,,,
69125,1,7.0,0.0,8.0,6.0,,,,
69126,2,3.0,8.0,7.0,5.0,,,,
69127,1,8.0,4.0,7.0,2.0,,,,
69128,6,,,,,,,,
69129,7,1.0,3.0,,,,,,
69130,7,,,,,,,,
69131,4,1.0,6.0,,,,,,
69132,1,6.0,,,,,,,
69134,8,3.0,1.0,,,,,,
69135,1,,,,,,,,
69136,7,6.0,5.0,1.0,0.0,,,,
69137,7,5.0,4.0,8.0,,,,,
69138,7,1.0,,,,,,,
69140,7,1.0,5.0,6.0,3.0,,,,
69141,1,,,,,,,,
69142,4,,,,,,,,
69143,1,0.0,7.0,,,,,,
69144,4,3.0,7.0,0.0,,,,,
69146,8,7.0,1.0,4.0,,,,,
69147,0,6.0,1.0,,,,,,
69148,8,6.0,5.0,,,,,,
69149,6,1.0,3.0,7.0,2.0,,,,
69150,1,5.0,0.0,4.0,6.0,,,,
69151,0,1.0,2.0,5.0,3.0,,,,
69152,7,1.0,2.0,,,,,,
69153,1,4.0,8.0,,,,,,
69154,1,,,,,,,,
71383,0,1.0,4.0,3.0,8.0,,,,
71384,5,1.0,6.0,0.0,4.0,,,,
71385,8,4.0,7.0,,,,,,
71386,5,,,,,,,,
71389,7,,,,,,,,
71390,5,,,,,,,,
71391,7,3.0,8.0,5.0,,,,,
71392,5,7.0,8.0,,,,,,
71393,7,,,,,,,,
71394,8,4.0,,,,,,,
71395,6,0.0,4.0,1.0,5.0,,,,
71396,8,,,,,,,,
71398,6,,,,,,,,
71399,1,,,,,,,,
71400,4,,,,,,,,
71401,8,,,,,,,,
71402,7,,,,,,,,
71403,7,0.0,,,,,,,
71404,1,3.0,,,,,,,
71405,2,,,,,,,,
71406,1,,,,,,,,
71407,1,,,,,,,,
71409,1,7.0,2.0,6.0,0.0,,,,
71410,1,0.0,2.0,7.0,6.0,,,,
71411,1,7.0,4.0,6.0,,,,,
71412,1,,,,,,,,
71413,2,0.0,4.0,,,,,,
71414,7,8.0,5.0,6.0,4.0,,,,
71415,2,,,,,,,,
71416,1,6.0,4.0,0.0,,,,,
71417,1,6.0,4.0,3.0,0.0,,,,
71418,0,5.0,,,,,,,
71419,5,1.0,6.0,2.0,4.0,,,,
71420,7,0.0,1.0,4.0,2.0,,,,
71421,6,1.0,0.0,5.0,2.0,,,,
71422,5,6.0,1.0,0.0,2.0,,,,
71423,1,0.0,5.0,,,,,,
71424,2,5.0,6.0,,,,,,
71425,8,3.0,6.0,5.0,4.0,,,,
71426,5,6.0,,,,,,,
71427,5,8.0,3.0,4.0,1.0,,,,
71428,4,6.0,1.0,8.0,0.0,,,,
71429,1,6.0,5.0,0.0,7.0,,,,
71430,6,5.0,,,,,,,
71431,1,,,,,,,,
71432,5,,,,,,,,
71433,0,1.0,6.0,5.0,7.0,,,,
71434,1,,,,,,,,
71435,6,8.0,1.0,4.0,2.0,,,,
71437,5,6.0,1.0,8.0,2.0,,,,
71438,0,7.0,5.0,3.0,2.0,,,,
71439,7,,,,,,,,
71440,8,,,,,,,,
71441,8,,,,,,,,
71442,4,0.0,,,,,,,
71443,1,,,,,,,,
71444,1,3.0,,,,,,,
71445,0,4.0,2.0,5.0,6.0,,,,
71446,8,,,,,,,,
71447,1,6.0,0.0,7.0,,,,,
71448,1,6.0,,,,,,,
71449,1,6.0,0.0,,,,,,
71450,8,4.0,,,,,,,
71451,7,5.0,6.0,,,,,,
71452,1,7.0,,,,,,,
71453,1,,,,,,,,
71454,1,8.0,6.0,0.0,,,,,
71455,1,0.0,,,,,,,
71456,4,3.0,8.0,7.0,5.0,,,,
71457,0,,,,,,,,
71458,6,4.0,5.0,7.0,0.0,,,,
71459,1,4.0,,,,,,,
71460,5,6.0,8.0,0.0,1.0,,,,
71461,7,1.0,,,,,,,
71463,1,8.0,4.0,0.0,5.0,,,,
71465,1,5.0,,,,,,,
71466,4,,,,,,,,
71469,0,4.0,2.0,5.0,,,,,
71470,7,0.0,2.0,6.0,5.0,,,,
71471,1,6.0,5.0,,,,,,
71472,1,6.0,0.0,2.0,,,,,
71473,1,,,,,,,,
71474,1,,,,,,,,
71475,8,4.0,1.0,7.0,6.0,,,,
71476,4,0.0,7.0,,,,,,
71477,1,7.0,5.0,0.0,8.0,,,,
71478,0,,,,,,,,
71479,5,1.0,,,,,,,
71480,5,6.0,7.0,3.0,4.0,,,,
71481,0,1.0,,,,,,,
71482,2,7.0,5.0,1.0,,,,,
71483,1,4.0,8.0,5.0,7.0,,,,
71484,1,7.0,4.0,,,,,,
71485,1,,,,,,,,
71487,7,6.0,0.0,4.0,,,,,
71489,0,3.0,4.0,5.0,7.0,,,,
71490,7,1.0,,,,,,,
71491,7,1.0,2.0,,,,,,
71492,1,5.0,,,,,,,
71493,6,0.0,,,,,,,
71494,6,5.0,1.0,0.0,2.0,,,,
71496,0,4.0,8.0,1.0,2.0,,,,
71497,7,1.0,6.0,0.0,,,,,
71498,0,6.0,1.0,,,,,,
71499,0,8.0,7.0,6.0,4.0,,,,
71500,8,6.0,5.0,3.0,,,,,
71501,2,1.0,6.0,0.0,5.0,,,,
71502,8,4.0,2.0,0.0,,,,,
71503,8,2.0,0.0,4.0,,,,,
71504,5,,,,,,,,
71505,7,5.0,0.0,6.0,,,,,
71506,7,1.0,3.0,0.0,,,,,
71507,4,8.0,,,,,,,
71508,7,8.0,6.0,1.0,4.0,,,,
71509,7,3.0,,,,,,,
71510,7,,,,,,,,
71511,1,8.0,,,,,,,
71512,3,0.0,7.0,1.0,,,,,
71513,7,4.0,,,,,,,
71514,4,2.0,5.0,0.0,1.0,,,,
71515,0,,,,,,,,
71516,0,,,,,,,,
71517,8,1.0,,,,,,,
71518,7,1.0,,,,,,,
71519,4,,,,,,,,
71520,8,4.0,6.0,7.0,1.0,,,,
71525,6,1.0,8.0,0.0,7.0,,,,
71526,3,7.0,0.0,8.0,1.0,,,,
71527,7,3.0,8.0,2.0,0.0,,,,
71529,0,4.0,8.0,,,,,,
71531,3,,,,,,,,
71533,8,6.0,4.0,0.0,5.0,,,,
71534,7,,,,,,,,
71535,0,,,,,,,,
71536,3,1.0,5.0,2.0,7.0,,,,
71537,4,1.0,,,,,,,
71538,1,7.0,,,,,,,
71539,6,0.0,8.0,5.0,4.0,,,,
71540,0,7.0,8.0,1.0,,,,,
71541,0,1.0,2.0,6.0,3.0,,,,
71542,7,2.0,,,,,,,
71543,6,8.0,1.0,,,,,,
71544,1,0.0,3.0,4.0,,,,,
71545,7,2.0,,,,,,,
71546,1,6.0,0.0,4.0,5.0,,,,
71547,4,8.0,,,,,,,
71548,8,4.0,5.0,3.0,0.0,,,,
71549,7,,,,,,,,
71550,6,0.0,5.0,,,,,,
71551,8,6.0,5.0,,,,,,
71552,1,4.0,,,,,,,
71553,7,1.0,5.0,4.0,,,,,
71554,1,4.0,6.0,5.0,7.0,,,,
71555,1,4.0,,,,,,,
71556,7,6.0,1.0,3.0,5.0,,,,
71557,8,4.0,,,,,,,
71558,1,5.0,,,,,,,
71559,7,1.0,,,,,,,
71560,6,0.0,5.0,1.0,,,,,
71563,1,8.0,4.0,0.0,,,,,
95426,0,4.0,6.0,2.0,3.0,,,,
95428,0,1.0,6.0,7.0,2.0,,,,
95432,8,4.0,,,,,,,
95433,8,0.0,1.0,6.0,5.0,,,,
95436,8,,,,,,,,
95439,4,,,,,,,,
95440,8,4.0,,,,,,,
95444,8,5.0,,,,,,,
95458,0,6.0,4.0,7.0,,,,,
95460,1,7.0,0.0,3.0,4.0,,,,
95462,0,1.0,6.0,8.0,5.0,,,,
95464,4,,,,,,,,
95468,7,8.0,0.0,4.0,1.0,,,,
95471,7,6.0,2.0,8.0,1.0,,,,
95473,8,4.0,1.0,,,,,,
95474,0,1.0,2.0,7.0,,,,,
95478,4,8.0,1.0,,,,,,
95483,7,6.0,,,,,,,
95492,8,1.0,7.0,6.0,2.0,,,,
95497,7,1.0,6.0,,,,,,
95506,1,7.0,0.0,3.0,4.0,,,,
95508,7,0.0,,,,,,,
95513,6,7.0,1.0,0.0,4.0,,,,
95516,7,0.0,6.0,8.0,4.0,,,,
95519,4,8.0,,,,,,,
95523,1,,,,,,,,
95525,5,4.0,8.0,,,,,,
95528,1,8.0,,,,,,,
95530,7,2.0,6.0,1.0,3.0,,,,
95537,4,2.0,8.0,0.0,7.0,,,,
95542,5,0.0,8.0,,,,,,
95544,0,5.0,6.0,,,,,,
95798,1,,,,,,,,
95802,4,8.0,,,,,,,
95803,4,0.0,8.0,,,,,,
95811,3,5.0,0.0,,,,,,
95821,8,4.0,,,,,,,
95833,0,,,,,,,,
95835,4,6.0,8.0,,,,,,
95838,8,,,,,,,,
95843,4,8.0,0.0,5.0,,,,,
95848,7,1.0,6.0,,,,,,
95849,2,1.0,8.0,0.0,3.0,,,,
95850,6,4.0,8.0,,,,,,
95852,8,4.0,2.0,1.0,7.0,,,,
95863,1,4.0,8.0,0.0,,,,,
95864,4,8.0,,,,,,,
95873,3,,,,,,,,
95874,0,,,,,,,,
95885,0,1.0,,,,,,,
95887,6,1.0,7.0,2.0,,,,,
95893,4,1.0,7.0,2.0,,,,,
95895,1,,,,,,,,
95905,6,1.0,0.0,4.0,2.0,,,,
96807,4,8.0,7.0,6.0,0.0,,,,
96815,1,6.0,7.0,3.0,4.0,,,,
96822,4,,,,,,,,
96824,4,8.0,,,,,,,
96833,8,0.0,4.0,1.0,3.0,,,,
96839,7,2.0,0.0,4.0,1.0,,,,
96844,8,1.0,0.0,3.0,6.0,,,,
96849,1,,,,,,,,
96851,7,1.0,0.0,6.0,2.0,,,,
96857,1,4.0,8.0,6.0,0.0,,,,
96865,0,1.0,,,,,,,
96868,8,4.0,,,,,,,
96884,7,1.0,6.0,4.0,3.0,,,,
96886,6,1.0,4.0,8.0,3.0,,,,
96889,7,,,,,,,,
96893,4,8.0,,,,,,,
96896,1,4.0,,,,,,,
96899,0,7.0,4.0,,,,,,
96904,4,,,,,,,,
96913,7,6.0,1.0,2.0,8.0,,,,
96918,6,1.0,4.0,0.0,,,,,
96919,7,6.0,1.0,5.0,,,,,
96928,4,8.0,,,,,,,
96930,2,7.0,1.0,3.0,0.0,,,,
105971,6,5.0,,,,,,,
105973,1,,,,,,,,
105974,1,4.0,,,,,,,
105976,5,1.0,6.0,0.0,,,,,
105977,1,2.0,,,,,,,
105978,1,0.0,,,,,,,
105979,5,6.0,8.0,2.0,,,,,
105980,1,5.0,7.0,,,,,,
105981,1,,,,,,,,
105982,7,,,,,,,,
105983,7,,,,,,,,
105984,6,5.0,0.0,1.0,2.0,,,,
105985,7,0.0,,,,,,,
105986,8,5.0,,,,,,,
105987,1,7.0,,,,,,,
105988,7,1.0,0.0,5.0,4.0,,,,
105989,0,,,,,,,,
105990,7,,,,,,,,
105991,6,,,,,,,,
105992,3,6.0,1.0,4.0,7.0,,,,
105993,8,4.0,7.0,,,,,,
105994,5,6.0,,,,,,,
105995,0,,,,,,,,
105996,5,8.0,1.0,,,,,,
105997,1,,,,,,,,
105999,6,1.0,4.0,3.0,7.0,,,,
106000,1,7.0,8.0,3.0,,,,,
106001,4,2.0,6.0,,,,,,
106004,1,0.0,5.0,6.0,,,,,
106005,1,,,,,,,,
106006,1,7.0,3.0,5.0,,,,,
106007,7,1.0,,,,,,,
106009,8,2.0,5.0,6.0,,,,,
106010,7,,,,,,,,
106011,0,6.0,4.0,1.0,7.0,,,,
106012,7,,,,,,,,
106013,1,8.0,7.0,2.0,3.0,,,,
106014,7,2.0,3.0,,,,,,
106016,8,4.0,6.0,7.0,,,,,
106018,7,1.0,6.0,3.0,,,,,
106019,1,6.0,7.0,0.0,2.0,,,,
106020,8,,,,,,,,
106022,7,8.0,4.0,,,,,,
106023,4,1.0,7.0,8.0,0.0,,,,
106024,8,1.0,6.0,4.0,,,,,
106025,1,4.0,0.0,5.0,2.0,,,,
106026,2,7.0,6.0,,,,,,
106027,7,6.0,1.0,,,,,,
106028,7,0.0,4.0,,,,,,
106029,7,,,,,,,,
106031,0,4.0,,,,,,,
106032,1,4.0,8.0,,,,,,
106033,6,,,,,,,,
106034,5,,,,,,,,
106035,6,1.0,4.0,0.0,7.0,,,,
106036,2,1.0,,,,,,,
106037,5,1.0,,,,,,,
106038,1,6.0,5.0,,,,,,
106039,0,6.0,7.0,4.0,5.0,,,,
106040,0,8.0,3.0,1.0,4.0,,,,
106041,7,1.0,4.0,,,,,,
106042,7,2.0,1.0,0.0,3.0,,,,
106043,0,,,,,,,,
106044,6,1.0,8.0,0.0,5.0,,,,
106045,5,6.0,,,,,,,
106046,6,5.0,,,,,,,
106047,1,,,,,,,,
106048,1,0.0,6.0,2.0,4.0,,,,
106049,1,7.0,,,,,,,
106050,0,,,,,,,,
106051,6,,,,,,,,
106052,4,,,,,,,,
106053,5,1.0,4.0,8.0,3.0,,,,
106054,1,,,,,,,,
106055,4,8.0,,,,,,,
106056,8,4.0,6.0,,,,,,
106057,7,6.0,,,,,,,
106058,5,1.0,6.0,,,,,,
106059,7,5.0,1.0,6.0,,,,,
106061,4,8.0,1.0,3.0,0.0,,,,
106062,1,7.0,4.0,3.0,5.0,,,,
106063,1,7.0,6.0,3.0,2.0,,,,
106064,8,4.0,,,,,,,
106065,1,5.0,8.0,,,,,,
106066,8,1.0,4.0,7.0,6.0,,,,
106067,6,7.0,1.0,2.0,4.0,,,,
106068,1,6.0,,,,,,,
106069,6,1.0,,,,,,,
106070,0,7.0,1.0,5.0,8.0,,,,
106071,0,6.0,1.0,8.0,5.0,,,,
106072,8,6.0,5.0,4.0,,,,,
106073,5,1.0,6.0,4.0,,,,,
106074,7,1.0,4.0,5.0,,,,,
106075,1,7.0,,,,,,,
106076,6,5.0,,,,,,,
106077,8,4.0,,,,,,,
106078,8,4.0,1.0,7.0,6.0,,,,
106079,7,2.0,1.0,,,,,,
106080,1,7.0,0.0,5.0,,,,,
106081,7,1.0,,,,,,,
106082,1,,,,,,,,
106083,8,4.0,6.0,1.0,0.0,,,,
106085,6,,,,,,,,
106086,2,4.0,8.0,,,,,,
106087,7,,,,,,,,
106088,1,7.0,0.0,8.0,6.0,,,,
106090,1,,,,,,,,
106091,1,,,,,,,,
106092,1,,,,,,,,
106093,0,,,,,,,,
106094,7,,,,,,,,
106095,8,4.0,,,,,,,
106096,6,5.0,,,,,,,
106097,2,0.0,5.0,4.0,1.0,,,,
106098,8,4.0,,,,,,,
106099,7,4.0,,,,,,,
106100,7,1.0,,,,,,,
106101,7,1.0,8.0,5.0,6.0,,,,
106102,6,8.0,1.0,,,,,,
106103,7,4.0,8.0,,,,,,
106104,7,6.0,,,,,,,
106105,6,8.0,1.0,7.0,3.0,,,,
106107,1,6.0,,,,,,,
106108,5,1.0,6.0,,,,,,
106110,8,2.0,,,,,,,
106111,1,,,,,,,,
106112,6,1.0,4.0,,,,,,
106113,7,,,,,,,,
106114,8,6.0,,,,,,,
106115,7,1.0,4.0,3.0,,,,,
106116,1,8.0,6.0,,,,,,
106117,1,,,,,,,,
106118,8,,,,,,,,
106119,6,7.0,,,,,,,
106120,1,2.0,,,,,,,
106121,6,,,,,,,,
106123,7,,,,,,,,
106124,7,,,,,,,,
106125,1,5.0,,,,,,,
106126,5,1.0,8.0,,,,,,
106127,7,3.0,1.0,,,,,,
106128,4,1.0,8.0,0.0,2.0,,,,
106129,1,3.0,0.0,6.0,5.0,,,,
106130,7,1.0,3.0,0.0,4.0,,,,
106132,1,5.0,8.0,2.0,,,,,
106133,2,8.0,3.0,4.0,5.0,,,,
106134,7,,,,,,,,
106135,1,4.0,,,,,,,
106136,0,1.0,,,,,,,
106137,7,3.0,6.0,,,,,,
106138,6,0.0,,,,,,,
106140,5,8.0,1.0,,,,,,
106141,1,0.0,6.0,,,,,,
106142,7,1.0,3.0,0.0,4.0,,,,
106143,1,4.0,0.0,3.0,6.0,,,,
106144,8,,,,,,,,
106146,2,7.0,8.0,4.0,1.0,,,,
106148,6,1.0,4.0,8.0,3.0,,,,
106149,7,0.0,,,,,,,
106150,3,5.0,6.0,4.0,8.0,,,,
106151,5,6.0,1.0,0.0,4.0,,,,
106152,8,1.0,,,,,,,
106153,1,7.0,0.0,,,,,,
106154,1,6.0,0.0,5.0,7.0,,,,
106155,1,7.0,,,,,,,
106156,1,4.0,0.0,,,,,,
106157,0,4.0,1.0,,,,,,
106158,6,5.0,8.0,4.0,2.0,,,,
106159,1,6.0,5.0,,,,,,
106160,5,6.0,0.0,1.0,2.0,,,,
106161,3,6.0,1.0,4.0,2.0,,,,
106162,6,,,,,,,,
106163,5,6.0,3.0,,,,,,
106164,5,6.0,,,,,,,
106166,7,4.0,3.0,,,,,,
106167,5,,,,,,,,
106168,0,,,,,,,,
106169,8,,,,,,,,
106170,1,3.0,6.0,5.0,,,,,
106171,1,,,,,,,,
106172,7,,,,,,,,
106174,1,6.0,0.0,5.0,7.0,,,,
106175,6,,,,,,,,
106176,1,,,,,,,,
106177,6,8.0,4.0,0.0,7.0,,,,
106178,8,,,,,,,,
106179,5,1.0,6.0,8.0,4.0,,,,
106180,6,,,,,,,,
106181,6,,,,,,,,
106183,1,2.0,6.0,0.0,5.0,,,,
106184,5,1.0,,,,,,,
106185,7,1.0,6.0,0.0,8.0,,,,
106186,5,3.0,6.0,4.0,8.0,,,,
106187,1,6.0,0.0,5.0,,,,,
106189,4,8.0,,,,,,,
106190,7,1.0,0.0,3.0,8.0,,,,
106191,5,8.0,3.0,4.0,1.0,,,,
106193,8,,,,,,,,
106195,1,7.0,0.0,6.0,8.0,,,,
106196,4,7.0,1.0,6.0,,,,,
106197,1,8.0,0.0,5.0,4.0,,,,
106198,8,,,,,,,,
106199,6,1.0,0.0,2.0,8.0,,,,
106200,7,1.0,,,,,,,
106201,6,5.0,,,,,,,
106202,6,5.0,,,,,,,
106203,0,4.0,,,,,,,
106204,7,4.0,8.0,,,,,,
106205,8,,,,,,,,
106206,6,0.0,5.0,1.0,3.0,,,,
106207,6,8.0,4.0,5.0,,,,,
106209,8,,,,,,,,
106210,7,6.0,1.0,4.0,8.0,,,,
106211,1,7.0,6.0,,,,,,
106213,6,5.0,,,,,,,
106214,1,0.0,,,,,,,
106215,1,,,,,,,,
106216,1,5.0,6.0,,,,,,
106217,8,6.0,,,,,,,
106218,8,3.0,6.0,7.0,,,,,
106844,6,1.0,4.0,3.0,0.0,,,,
106845,1,2.0,,,,,,,
106846,8,5.0,,,,,,,
106847,1,,,,,,,,
106848,7,1.0,6.0,0.0,,,,,
106849,7,8.0,4.0,3.0,,,,,
106850,1,,,,,,,,
106851,1,6.0,3.0,,,,,,
106852,1,7.0,3.0,4.0,5.0,,,,
106853,1,2.0,6.0,0.0,7.0,,,,
106854,7,5.0,0.0,4.0,6.0,,,,
106856,1,,,,,,,,
106857,1,5.0,7.0,6.0,3.0,,,,
106858,5,1.0,6.0,8.0,4.0,,,,
106859,3,,,,,,,,
106860,0,5.0,8.0,4.0,6.0,,,,
106861,4,3.0,7.0,5.0,,,,,
106862,5,6.0,,,,,,,
106863,1,0.0,,,,,,,
106864,8,7.0,,,,,,,
106865,4,1.0,6.0,0.0,5.0,,,,
106866,5,6.0,1.0,,,,,,
106867,1,5.0,6.0,8.0,4.0,,,,
106868,1,,,,,,,,
106869,1,8.0,2.0,7.0,0.0,,,,
106870,5,1.0,6.0,8.0,2.0,,,,
106871,1,0.0,,,,,,,
106872,8,5.0,6.0,0.0,3.0,,,,
106874,8,6.0,4.0,,,,,,
106875,8,4.0,5.0,,,,,,
106877,0,7.0,,,,,,,
106878,1,7.0,0.0,,,,,,
106879,1,,,,,,,,
106880,1,,,,,,,,
106881,8,4.0,,,,,,,
106882,1,7.0,,,,,,,
106883,1,7.0,0.0,2.0,3.0,,,,
106885,7,8.0,4.0,5.0,6.0,,,,
106886,5,0.0,,,,,,,
106887,5,6.0,0.0,,,,,,
106888,1,0.0,4.0,7.0,8.0,,,,
106889,5,6.0,7.0,0.0,1.0,,,,
106890,7,0.0,1.0,6.0,4.0,,,,
106891,5,6.0,,,,,,,
106893,6,5.0,0.0,8.0,,,,,
106894,6,0.0,5.0,2.0,1.0,,,,
106895,5,1.0,0.0,6.0,8.0,,,,
106896,8,3.0,1.0,2.0,7.0,,,,
106897,0,7.0,6.0,1.0,3.0,,,,
106898,7,1.0,6.0,,,,,,
106899,4,8.0,5.0,0.0,7.0,,,,
106900,1,5.0,7.0,8.0,,,,,
106901,1,7.0,,,,,,,
106902,0,4.0,1.0,6.0,,,,,
106903,8,1.0,6.0,5.0,0.0,,,,
106904,8,6.0,5.0,4.0,,,,,
106905,7,1.0,,,,,,,
106906,2,,,,,,,,
106908,2,7.0,5.0,8.0,4.0,,,,
106909,1,7.0,2.0,4.0,8.0,,,,
106910,6,0.0,5.0,2.0,1.0,,,,
106911,3,1.0,,,,,,,
106912,7,4.0,6.0,1.0,,,,,
106913,1,6.0,8.0,7.0,2.0,,,,
106914,4,1.0,6.0,8.0,5.0,,,,
106915,5,6.0,,,,,,,
106916,6,8.0,1.0,7.0,3.0,,,,
106917,7,6.0,1.0,2.0,,,,,
106918,1,2.0,7.0,4.0,8.0,,,,
106919,5,6.0,,,,,,,
106920,5,1.0,6.0,8.0,4.0,,,,
106921,3,8.0,,,,,,,
106922,7,,,,,,,,
106923,8,1.0,3.0,6.0,,,,,
106924,8,1.0,7.0,4.0,5.0,,,,
106925,6,5.0,,,,,,,
106926,0,,,,,,,,
106927,1,6.0,5.0,2.0,8.0,,,,
106928,3,7.0,1.0,0.0,4.0,,,,
106929,0,1.0,6.0,2.0,,,,,
106930,6,8.0,1.0,0.0,,,,,
106931,5,6.0,8.0,,,,,,
106932,1,,,,,,,,
106933,7,1.0,,,,,,,
106934,5,1.0,6.0,8.0,4.0,,,,
106935,1,0.0,4.0,7.0,6.0,,,,
106936,3,1.0,,,,,,,
106937,6,,,,,,,,
106938,7,2.0,1.0,,,,,,
106939,6,5.0,0.0,8.0,4.0,,,,
106940,7,0.0,2.0,5.0,4.0,,,,
106941,7,8.0,,,,,,,
106942,7,6.0,0.0,,,,,,
106943,6,0.0,,,,,,,
106944,7,1.0,4.0,5.0,,,,,
106945,1,,,,,,,,
106946,8,,,,,,,,
106947,8,4.0,1.0,,,,,,
106948,1,4.0,7.0,6.0,,,,,
106949,7,1.0,0.0,6.0,2.0,,,,
106951,0,4.0,8.0,1.0,,,,,
106952,7,1.0,,,,,,,
106953,1,4.0,3.0,7.0,2.0,,,,
106954,7,1.0,3.0,,,,,,
106955,8,6.0,5.0,4.0,,,,,
106956,3,,,,,,,,
106959,5,1.0,7.0,2.0,0.0,,,,
106961,6,5.0,,,,,,,
106962,8,4.0,2.0,1.0,0.0,,,,
106963,5,,,,,,,,
106965,7,1.0,3.0,8.0,4.0,,,,
106966,6,,,,,,,,
106967,1,2.0,8.0,,,,,,
106968,6,5.0,7.0,1.0,8.0,,,,
106969,1,6.0,,,,,,,
106970,0,1.0,6.0,5.0,,,,,
106972,8,1.0,5.0,4.0,6.0,,,,
106973,1,,,,,,,,
106974,7,4.0,,,,,,,
106975,1,,,,,,,,
106976,5,6.0,,,,,,,
106977,8,4.0,,,,,,,
106978,3,5.0,6.0,4.0,8.0,,,,
106979,5,6.0,1.0,4.0,2.0,,,,
106980,6,,,,,,,,
106981,1,,,,,,,,
106982,7,3.0,,,,,,,
106983,7,,,,,,,,
106985,5,6.0,1.0,,,,,,
106987,8,,,,,,,,
106988,6,5.0,,,,,,,
106989,5,6.0,,,,,,,
106990,1,5.0,6.0,4.0,0.0,,,,
106991,8,4.0,0.0,7.0,2.0,,,,
106992,5,7.0,2.0,1.0,3.0,,,,
106995,8,4.0,3.0,7.0,2.0,,,,
106996,8,0.0,1.0,7.0,4.0,,,,
106997,5,6.0,,,,,,,
106998,8,0.0,7.0,,,,,,
106999,1,0.0,8.0,7.0,,,,,
107000,1,,,,,,,,
107001,5,1.0,6.0,8.0,4.0,,,,
107002,7,,,,,,,,
107003,4,8.0,6.0,5.0,1.0,,,,
107005,5,6.0,1.0,,,,,,
107006,5,6.0,,,,,,,
107007,5,1.0,,,,,,,
107008,6,5.0,,,,,,,
107009,1,0.0,6.0,,,,,,
107010,7,6.0,4.0,,,,,,
107016,1,0.0,,,,,,,
107017,1,5.0,7.0,,,,,,
107018,6,,,,,,,,
107019,7,5.0,3.0,1.0,8.0,,,,
107021,1,,,,,,,,
107022,7,1.0,4.0,0.0,6.0,,,,
107023,1,8.0,,,,,,,
107024,1,6.0,0.0,8.0,4.0,,,,
107025,1,2.0,,,,,,,
107026,4,8.0,,,,,,,
107027,1,6.0,,,,,,,
107028,1,6.0,0.0,,,,,,
107029,7,3.0,0.0,6.0,4.0,,,,
107030,1,5.0,6.0,8.0,4.0,,,,
107031,8,4.0,7.0,,,,,,
107032,8,4.0,6.0,7.0,1.0,,,,
107033,1,0.0,,,,,,,
107034,6,5.0,1.0,0.0,,,,,
107035,4,8.0,0.0,,,,,,
107036,5,1.0,6.0,3.0,4.0,,,,
107037,1,6.0,4.0,7.0,0.0,,,,
107038,8,4.0,6.0,1.0,7.0,,,,
107039,7,4.0,,,,,,,
107040,7,1.0,,,,,,,
107041,5,7.0,,,,,,,
107042,1,0.0,4.0,6.0,2.0,,,,
107043,7,1.0,6.0,0.0,,,,,
107044,7,,,,,,,,
107045,1,7.0,0.0,,,,,,
107046,1,0.0,,,,,,,
107047,6,,,,,,,,
107049,4,,,,,,,,
107050,8,4.0,7.0,,,,,,
107052,6,0.0,1.0,5.0,8.0,,,,
107054,5,1.0,4.0,7.0,8.0,,,,
107055,5,,,,,,,,
107056,1,2.0,5.0,,,,,,
107057,6,8.0,4.0,0.0,5.0,,,,
107059,1,2.0,5.0,0.0,4.0,,,,
107060,5,6.0,,,,,,,
107061,1,,,,,,,,
107062,7,6.0,,,,,,,
107063,6,5.0,1.0,,,,,,
107065,0,5.0,8.0,,,,,,
107066,5,6.0,8.0,1.0,4.0,,,,
107067,0,,,,,,,,
107068,7,2.0,1.0,6.0,0.0,,,,
107070,7,6.0,,,,,,,
107071,8,4.0,6.0,0.0,,,,,
107072,7,1.0,0.0,3.0,8.0,,,,
107073,7,2.0,0.0,3.0,,,,,
107075,5,6.0,8.0,4.0,0.0,,,,
107076,1,7.0,6.0,5.0,8.0,,,,
107077,4,0.0,1.0,,,,,,
107078,8,4.0,,,,,,,
107080,6,7.0,5.0,8.0,1.0,,,,
