,0,1,2,3,4,5,6,7
91011,0,3.0,4.0,,,,,
91013,0,4.0,,,,,,
91014,0,2.0,6.0,,,,,
91016,0,6.0,1.0,2.0,3.0,,,
91018,0,6.0,,,,,,
91020,0,6.0,7.0,1.0,3.0,,,
91021,4,0.0,,,,,,
91022,3,6.0,1.0,0.0,7.0,,,
91023,6,0.0,1.0,,,,,
91025,0,6.0,3.0,1.0,7.0,,,
91026,6,,,,,,,
91027,6,0.0,3.0,,,,,
91028,0,,,,,,,
91030,1,0.0,3.0,4.0,2.0,,,
91031,6,0.0,,,,,,
91032,7,2.0,6.0,0.0,5.0,,,
91034,3,7.0,,,,,,
91035,1,0.0,4.0,5.0,3.0,,,
91036,1,4.0,0.0,2.0,6.0,,,
91038,6,,,,,,,
91039,6,0.0,5.0,1.0,,,,
91040,0,6.0,,,,,,
91041,3,,,,,,,
91042,6,0.0,,,,,,
91046,6,,,,,,,
91047,6,,,,,,,
91049,6,,,,,,,
91050,6,,,,,,,
91051,1,6.0,0.0,4.0,7.0,,,
91053,6,3.0,7.0,5.0,2.0,,,
91054,6,0.0,,,,,,
91055,5,0.0,7.0,,,,,
91056,0,,,,,,,
91057,6,0.0,,,,,,
91058,0,7.0,6.0,,,,,
91059,0,4.0,3.0,1.0,2.0,,,
91060,0,6.0,3.0,,,,,
91061,6,0.0,7.0,1.0,3.0,,,
91062,0,1.0,4.0,3.0,,,,
91063,1,,,,,,,
91064,0,6.0,,,,,,
91065,3,4.0,1.0,2.0,,,,
91066,6,7.0,5.0,,,,,
91067,3,6.0,4.0,0.0,1.0,,,
91068,0,6.0,7.0,1.0,3.0,,,
91069,7,4.0,,,,,,
91070,0,1.0,6.0,7.0,,,,
91071,0,,,,,,,
91072,2,,,,,,,
91073,4,5.0,,,,,,
91074,3,,,,,,,
91075,1,,,,,,,
91076,0,1.0,4.0,3.0,6.0,,,
91077,5,,,,,,,
91078,0,1.0,6.0,7.0,5.0,,,
91079,0,1.0,7.0,6.0,,,,
91080,3,0.0,6.0,2.0,,,,
91082,0,,,,,,,
91083,0,,,,,,,
91084,2,5.0,1.0,0.0,4.0,,,
91085,6,,,,,,,
91086,4,6.0,0.0,,,,,
91087,6,0.0,,,,,,
91088,1,0.0,4.0,5.0,2.0,,,
91089,0,1.0,6.0,7.0,,,,
91091,6,0.0,,,,,,
91093,6,0.0,,,,,,
91094,4,0.0,,,,,,
91095,0,1.0,,,,,,
91096,6,3.0,7.0,0.0,,,,
91097,5,7.0,6.0,3.0,,,,
91099,4,7.0,,,,,,
91102,2,6.0,,,,,,
91103,0,2.0,3.0,6.0,7.0,,,
91104,0,6.0,,,,,,
91105,1,2.0,6.0,0.0,3.0,,,
91106,6,0.0,,,,,,
91107,0,6.0,1.0,3.0,5.0,,,
91108,0,,,,,,,
91109,0,6.0,3.0,,,,,
91110,0,1.0,,,,,,
91111,4,3.0,0.0,1.0,2.0,,,
91113,3,1.0,0.0,4.0,2.0,,,
91114,5,,,,,,,
91115,7,6.0,,,,,,
91116,6,0.0,,,,,,
91117,6,3.0,,,,,,
91118,5,3.0,7.0,,,,,
91120,6,,,,,,,
91121,1,7.0,3.0,4.0,,,,
91122,1,5.0,4.0,3.0,7.0,,,
91123,0,,,,,,,
91124,0,6.0,,,,,,
91125,0,4.0,,,,,,
91126,0,,,,,,,
91127,3,0.0,4.0,1.0,,,,
91128,0,6.0,1.0,,,,,
91129,6,,,,,,,
91130,0,1.0,,,,,,
91131,0,6.0,,,,,,
91132,1,3.0,0.0,4.0,,,,
91133,4,0.0,,,,,,
91134,0,3.0,4.0,1.0,,,,
91135,6,,,,,,,
91136,7,6.0,,,,,,
91137,6,0.0,7.0,1.0,3.0,,,
91140,2,6.0,,,,,,
91141,7,2.0,,,,,,
91143,6,0.0,3.0,1.0,,,,
91144,2,1.0,3.0,7.0,5.0,,,
91145,0,,,,,,,
91146,6,1.0,,,,,,
91148,0,6.0,,,,,,
91149,3,,,,,,,
91150,6,0.0,,,,,,
91151,0,6.0,1.0,,,,,
91152,7,,,,,,,
91153,6,,,,,,,
91154,4,3.0,2.0,1.0,5.0,,,
91156,6,0.0,1.0,7.0,,,,
91157,0,2.0,,,,,,
91158,6,7.0,0.0,3.0,4.0,,,
91159,3,6.0,0.0,4.0,1.0,,,
91160,0,4.0,,,,,,
91161,0,,,,,,,
91162,6,,,,,,,
91163,6,0.0,,,,,,
91164,0,4.0,1.0,2.0,3.0,,,
91165,0,1.0,6.0,2.0,3.0,,,
91166,6,0.0,,,,,,
91167,1,,,,,,,
91168,6,3.0,4.0,2.0,,,,
91169,6,2.0,,,,,,
91170,0,1.0,7.0,3.0,6.0,,,
91171,4,,,,,,,
91173,7,2.0,1.0,6.0,3.0,,,
91175,6,3.0,4.0,0.0,2.0,,,
91176,6,,,,,,,
91177,6,0.0,3.0,2.0,4.0,,,
91179,1,,,,,,,
91180,0,,,,,,,
91181,4,,,,,,,
91182,6,0.0,,,,,,
91183,3,,,,,,,
91184,6,7.0,2.0,1.0,5.0,,,
91185,6,0.0,1.0,,,,,
91186,0,,,,,,,
91187,0,4.0,,,,,,
91188,6,0.0,5.0,,,,,
91189,0,,,,,,,
91190,0,4.0,1.0,3.0,6.0,,,
91191,0,1.0,4.0,6.0,,,,
91192,1,6.0,,,,,,
91194,3,0.0,6.0,,,,,
91195,6,,,,,,,
91197,2,7.0,,,,,,
91198,6,0.0,1.0,7.0,,,,
91199,7,,,,,,,
91200,0,5.0,,,,,,
91201,0,,,,,,,
91202,1,0.0,6.0,4.0,3.0,,,
91204,6,3.0,,,,,,
91205,2,,,,,,,
91206,0,3.0,6.0,1.0,7.0,,,
91207,0,3.0,,,,,,
91209,1,0.0,4.0,3.0,5.0,,,
91210,6,1.0,3.0,,,,,
91211,3,,,,,,,
91212,6,3.0,,,,,,
91213,0,6.0,7.0,1.0,3.0,,,
91214,0,6.0,1.0,7.0,,,,
91215,6,,,,,,,
91216,0,1.0,6.0,7.0,,,,
91217,3,7.0,0.0,1.0,4.0,,,
91218,6,2.0,,,,,,
91219,0,,,,,,,
91220,0,,,,,,,
91222,6,0.0,1.0,,,,,
91223,4,,,,,,,
91225,0,6.0,3.0,4.0,5.0,,,
91226,0,1.0,3.0,4.0,5.0,,,
91227,6,0.0,2.0,5.0,1.0,,,
91228,6,7.0,0.0,1.0,5.0,,,
91229,0,6.0,,,,,,
91230,1,,,,,,,
91231,4,3.0,0.0,1.0,,,,
91233,6,7.0,,,,,,
91234,3,4.0,0.0,1.0,7.0,,,
91235,6,0.0,1.0,2.0,,,,
91237,2,,,,,,,
91239,6,,,,,,,
91240,5,6.0,0.0,,,,,
91241,6,1.0,0.0,7.0,,,,
91242,3,1.0,0.0,4.0,,,,
91243,4,3.0,1.0,,,,,
91244,0,1.0,6.0,3.0,,,,
91246,6,1.0,4.0,,,,,
91247,2,4.0,3.0,0.0,1.0,,,
91248,1,6.0,0.0,,,,,
91251,6,0.0,1.0,3.0,7.0,,,
91252,0,3.0,4.0,1.0,2.0,,,
91253,6,0.0,,,,,,
91254,1,2.0,0.0,4.0,7.0,,,
91256,6,5.0,0.0,,,,,
91257,0,1.0,,,,,,
91259,6,7.0,2.0,,,,,
91260,2,,,,,,,
91261,2,,,,,,,
91262,6,0.0,,,,,,
91263,4,5.0,6.0,,,,,
91265,3,,,,,,,
91266,0,4.0,6.0,7.0,3.0,,,
91267,2,7.0,,,,,,
91268,2,7.0,5.0,0.0,4.0,,,
91270,0,6.0,5.0,7.0,3.0,,,
91272,5,,,,,,,
91273,6,,,,,,,
91276,0,5.0,,,,,,
91277,6,,,,,,,
91278,0,,,,,,,
91279,6,0.0,,,,,,
91535,6,7.0,,,,,,
91536,1,2.0,0.0,6.0,5.0,,,
91537,6,4.0,0.0,1.0,3.0,,,
91539,1,2.0,4.0,3.0,0.0,,,
91540,6,4.0,,,,,,
91542,0,,,,,,,
91543,6,,,,,,,
91545,6,,,,,,,
91547,5,6.0,,,,,,
91549,4,3.0,0.0,1.0,,,,
91550,6,3.0,7.0,5.0,2.0,,,
91551,6,0.0,2.0,,,,,
91552,2,,,,,,,
91553,2,1.0,,,,,,
91556,1,0.0,6.0,7.0,4.0,,,
91557,1,4.0,5.0,0.0,6.0,,,
91558,6,,,,,,,
91559,0,5.0,4.0,1.0,6.0,,,
91560,0,1.0,,,,,,
91561,6,7.0,0.0,4.0,3.0,,,
91562,0,4.0,3.0,6.0,1.0,,,
91563,6,0.0,1.0,3.0,2.0,,,
91564,0,3.0,6.0,2.0,5.0,,,
91565,0,6.0,3.0,1.0,,,,
91566,3,0.0,,,,,,
91567,0,7.0,2.0,3.0,6.0,,,
91568,5,,,,,,,
91569,0,,,,,,,
91570,0,6.0,5.0,,,,,
91571,1,0.0,,,,,,
91572,6,0.0,,,,,,
91574,2,,,,,,,
91575,0,4.0,3.0,1.0,2.0,,,
91576,2,3.0,,,,,,
91577,0,4.0,1.0,7.0,6.0,,,
91578,0,1.0,,,,,,
91579,0,7.0,3.0,4.0,1.0,,,
91580,6,3.0,5.0,2.0,4.0,,,
91581,6,7.0,4.0,0.0,,,,
91582,6,2.0,0.0,,,,,
91583,6,0.0,1.0,,,,,
91584,0,6.0,,,,,,
91585,6,,,,,,,
91586,0,3.0,,,,,,
91587,0,,,,,,,
91589,2,,,,,,,
91590,6,,,,,,,
91591,0,6.0,7.0,3.0,1.0,,,
91592,4,0.0,1.0,3.0,,,,
91594,6,,,,,,,
91595,6,7.0,,,,,,
91596,4,1.0,0.0,3.0,,,,
91597,0,6.0,1.0,,,,,
91598,7,5.0,,,,,,
91600,6,0.0,1.0,4.0,3.0,,,
91602,6,,,,,,,
91603,1,,,,,,,
91604,6,2.0,0.0,,,,,
91605,6,,,,,,,
91607,0,6.0,7.0,2.0,,,,
91608,4,1.0,7.0,2.0,,,,
91609,0,7.0,6.0,1.0,5.0,,,
91610,6,7.0,,,,,,
91611,4,1.0,0.0,5.0,3.0,,,
91612,0,5.0,1.0,4.0,,,,
91613,6,,,,,,,
91614,6,,,,,,,
91616,6,2.0,3.0,0.0,,,,
91617,4,5.0,6.0,,,,,
91618,6,0.0,1.0,,,,,
91620,6,7.0,0.0,,,,,
91622,0,,,,,,,
91623,6,0.0,4.0,,,,,
91624,1,0.0,,,,,,
91625,6,0.0,1.0,,,,,
91626,3,4.0,0.0,1.0,6.0,,,
91627,7,,,,,,,
91628,4,3.0,0.0,,,,,
91629,0,6.0,7.0,2.0,4.0,,,
91630,0,6.0,7.0,1.0,3.0,,,
91635,7,,,,,,,
91636,0,,,,,,,
91637,3,7.0,4.0,,,,,
91638,1,,,,,,,
91639,0,6.0,3.0,1.0,5.0,,,
91640,6,,,,,,,
91641,3,,,,,,,
91642,6,3.0,7.0,5.0,4.0,,,
91643,6,,,,,,,
91644,6,3.0,0.0,4.0,,,,
91646,6,0.0,,,,,,
91647,2,3.0,4.0,0.0,,,,
91648,3,7.0,0.0,1.0,4.0,,,
91649,6,,,,,,,
91650,4,2.0,0.0,3.0,7.0,,,
91651,6,1.0,,,,,,
91652,6,0.0,3.0,5.0,1.0,,,
91653,0,1.0,3.0,,,,,
91654,2,,,,,,,
91655,6,0.0,,,,,,
91656,0,,,,,,,
91657,0,7.0,6.0,2.0,5.0,,,
91659,0,6.0,5.0,,,,,
91661,7,0.0,,,,,,
91662,6,0.0,3.0,,,,,
91663,1,,,,,,,
91664,0,5.0,6.0,,,,,
91666,6,,,,,,,
91667,4,0.0,1.0,3.0,7.0,,,
91668,0,1.0,6.0,7.0,,,,
91670,1,6.0,,,,,,
91671,0,6.0,7.0,1.0,3.0,,,
91672,6,0.0,1.0,,,,,
91674,1,0.0,3.0,4.0,2.0,,,
91675,0,7.0,5.0,6.0,1.0,,,
91677,3,,,,,,,
91678,0,,,,,,,
91682,1,,,,,,,
91683,6,0.0,1.0,,,,,
91684,3,7.0,,,,,,
91686,3,0.0,4.0,,,,,
91687,4,0.0,5.0,1.0,3.0,,,
91688,6,0.0,,,,,,
91689,4,,,,,,,
91690,7,2.0,5.0,,,,,
91693,0,1.0,6.0,7.0,,,,
91695,0,3.0,4.0,6.0,5.0,,,
91696,6,0.0,,,,,,
91698,4,0.0,1.0,2.0,,,,
91700,1,4.0,3.0,0.0,,,,
91701,0,5.0,6.0,,,,,
91702,6,0.0,,,,,,
91703,6,7.0,3.0,,,,,
91704,6,0.0,2.0,1.0,3.0,,,
91706,6,,,,,,,
91707,3,6.0,0.0,4.0,1.0,,,
91709,4,0.0,1.0,3.0,2.0,,,
91711,6,0.0,2.0,3.0,,,,
91712,6,,,,,,,
91713,0,3.0,6.0,1.0,7.0,,,
91714,6,1.0,,,,,,
91715,1,0.0,6.0,7.0,2.0,,,
91716,6,5.0,0.0,,,,,
91717,0,4.0,5.0,1.0,3.0,,,
91718,0,6.0,,,,,,
91719,3,6.0,2.0,,,,,
91721,1,0.0,3.0,4.0,2.0,,,
91722,1,3.0,4.0,0.0,2.0,,,
91723,4,0.0,,,,,,
91725,0,1.0,6.0,,,,,
91726,6,1.0,0.0,,,,,
91727,4,1.0,0.0,3.0,,,,
91728,6,0.0,7.0,3.0,,,,
91729,5,7.0,,,,,,
91730,3,,,,,,,
91731,0,,,,,,,
91732,0,,,,,,,
91733,5,0.0,3.0,4.0,2.0,,,
91734,4,0.0,1.0,3.0,2.0,,,
91735,4,3.0,0.0,,,,,
91736,1,0.0,6.0,7.0,,,,
91737,6,3.0,0.0,,,,,
91738,7,6.0,,,,,,
91739,6,0.0,1.0,,,,,
91740,6,,,,,,,
91741,6,0.0,,,,,,
91742,0,6.0,5.0,2.0,,,,
91743,6,0.0,5.0,1.0,,,,
91746,0,6.0,,,,,,
91748,4,3.0,0.0,,,,,
91749,0,7.0,6.0,1.0,3.0,,,
91750,2,,,,,,,
91751,0,6.0,7.0,2.0,1.0,,,
91752,0,1.0,,,,,,
91753,0,,,,,,,
91754,0,,,,,,,
91755,6,0.0,,,,,,
91757,0,,,,,,,
91758,6,,,,,,,
91759,6,,,,,,,
91760,0,6.0,7.0,,,,,
91761,0,4.0,1.0,3.0,7.0,,,
91762,3,6.0,,,,,,
91763,0,3.0,1.0,2.0,,,,
91764,6,0.0,,,,,,
91765,3,0.0,,,,,,
91766,6,0.0,,,,,,
91767,0,3.0,,,,,,
91768,1,,,,,,,
91770,3,4.0,0.0,1.0,2.0,,,
91771,2,,,,,,,
91772,0,,,,,,,
91773,1,3.0,0.0,4.0,7.0,,,
91774,6,,,,,,,
91775,0,,,,,,,
91776,0,6.0,,,,,,
91777,6,0.0,3.0,2.0,,,,
91778,6,,,,,,,
91780,7,2.0,1.0,6.0,3.0,,,
91781,1,0.0,4.0,7.0,,,,
91782,0,5.0,,,,,,
91783,6,,,,,,,
91784,6,3.0,2.0,,,,,
91785,3,5.0,,,,,,
91786,0,1.0,6.0,,,,,
91787,5,3.0,7.0,,,,,
91789,4,,,,,,,
91790,6,0.0,1.0,,,,,
91791,6,4.0,,,,,,
91792,0,1.0,6.0,5.0,4.0,,,
91793,0,6.0,5.0,1.0,,,,
91794,2,4.0,,,,,,
91796,1,,,,,,,
91797,6,0.0,,,,,,
91798,2,4.0,0.0,3.0,7.0,,,
91799,6,0.0,,,,,,
91800,4,3.0,0.0,6.0,1.0,,,
91801,6,7.0,3.0,2.0,,,,
91802,7,2.0,,,,,,
92356,6,,,,,,,
92357,0,6.0,7.0,1.0,3.0,,,
92358,6,,,,,,,
92359,5,4.0,3.0,7.0,,,,
92360,0,,,,,,,
92361,3,5.0,4.0,7.0,2.0,,,
92362,2,6.0,,,,,,
92364,2,,,,,,,
92365,4,0.0,,,,,,
92366,0,6.0,4.0,3.0,1.0,,,
92367,4,0.0,1.0,6.0,3.0,,,
92368,0,6.0,,,,,,
92370,4,,,,,,,
92371,6,,,,,,,
92372,6,0.0,1.0,,,,,
92373,6,0.0,4.0,7.0,5.0,,,
92374,3,1.0,,,,,,
92375,4,1.0,,,,,,
92376,2,6.0,0.0,,,,,
92378,5,,,,,,,
92379,0,6.0,7.0,1.0,3.0,,,
92380,6,,,,,,,
92381,1,4.0,3.0,0.0,,,,
92382,0,6.0,7.0,,,,,
92384,0,,,,,,,
92385,6,0.0,4.0,,,,,
92388,6,0.0,5.0,,,,,
92389,7,,,,,,,
92392,1,,,,,,,
92393,6,1.0,4.0,3.0,0.0,,,
92395,6,7.0,0.0,,,,,
92396,6,7.0,1.0,,,,,
92397,0,,,,,,,
92398,6,,,,,,,
92399,5,,,,,,,
92400,6,0.0,,,,,,
92401,2,4.0,3.0,0.0,1.0,,,
92402,6,1.0,0.0,,,,,
92403,7,,,,,,,
92404,0,6.0,4.0,7.0,3.0,,,
92405,0,,,,,,,
92406,4,0.0,,,,,,
92407,7,,,,,,,
92408,6,0.0,3.0,,,,,
92409,0,6.0,2.0,,,,,
92410,0,6.0,7.0,1.0,,,,
92412,2,7.0,6.0,,,,,
92413,4,3.0,6.0,7.0,5.0,,,
92415,4,3.0,0.0,1.0,,,,
92416,6,1.0,2.0,4.0,7.0,,,
92417,6,,,,,,,
92418,6,,,,,,,
92419,0,2.0,6.0,,,,,
92420,0,3.0,2.0,4.0,,,,
92421,6,0.0,,,,,,
92422,3,4.0,1.0,0.0,,,,
92423,6,2.0,,,,,,
92424,0,2.0,6.0,,,,,
92425,6,,,,,,,
92426,0,4.0,2.0,3.0,1.0,,,
92428,6,0.0,,,,,,
92430,0,6.0,1.0,,,,,
92633,7,,,,,,,
92635,6,1.0,3.0,,,,,
92636,1,,,,,,,
92637,4,0.0,1.0,5.0,,,,
92638,0,3.0,1.0,4.0,6.0,,,
92639,3,4.0,0.0,1.0,7.0,,,
92640,1,5.0,4.0,6.0,0.0,,,
92641,0,1.0,2.0,6.0,5.0,,,
92643,4,1.0,5.0,6.0,,,,
92644,4,,,,,,,
92646,6,5.0,,,,,,
92647,0,6.0,4.0,1.0,3.0,,,
92648,0,5.0,1.0,4.0,3.0,,,
92649,6,,,,,,,
92650,6,0.0,5.0,,,,,
92651,7,1.0,6.0,,,,,
92653,0,1.0,6.0,,,,,
92654,6,0.0,1.0,7.0,5.0,,,
92655,6,,,,,,,
92657,0,1.0,7.0,6.0,,,,
92658,0,1.0,4.0,3.0,,,,
92659,0,2.0,6.0,,,,,
92660,6,,,,,,,
92661,4,0.0,1.0,7.0,5.0,,,
92662,6,,,,,,,
92663,0,6.0,4.0,2.0,1.0,,,
92664,0,5.0,7.0,,,,,
92665,2,0.0,,,,,,
92666,6,3.0,,,,,,
92667,6,4.0,,,,,,
92668,6,0.0,,,,,,
92669,0,4.0,3.0,1.0,2.0,,,
92670,0,,,,,,,
92671,1,,,,,,,
92672,6,7.0,,,,,,
92673,6,,,,,,,
92674,6,2.0,,,,,,
92675,6,,,,,,,
92676,0,4.0,1.0,2.0,5.0,,,
92677,6,1.0,4.0,7.0,,,,
92678,1,0.0,4.0,2.0,7.0,,,
92679,7,6.0,0.0,,,,,
92680,5,6.0,4.0,7.0,2.0,,,
92681,6,0.0,2.0,1.0,,,,
92682,6,,,,,,,
92684,2,3.0,6.0,0.0,,,,
92685,6,,,,,,,
92686,1,4.0,0.0,5.0,3.0,,,
92687,6,,,,,,,
92688,0,6.0,1.0,7.0,2.0,,,
92689,0,6.0,3.0,1.0,,,,
92690,0,6.0,5.0,3.0,,,,
92691,6,,,,,,,
92692,0,3.0,4.0,2.0,1.0,,,
92693,0,,,,,,,
92695,7,0.0,1.0,6.0,3.0,,,
92696,4,,,,,,,
92697,6,1.0,,,,,,
92698,0,6.0,4.0,7.0,,,,
92700,6,0.0,,,,,,
92701,2,,,,,,,
92703,0,6.0,4.0,1.0,5.0,,,
92704,0,1.0,4.0,3.0,,,,
92705,0,6.0,7.0,,,,,
92706,1,7.0,0.0,3.0,4.0,,,
92707,0,7.0,,,,,,
92708,6,,,,,,,
92709,4,3.0,0.0,1.0,7.0,,,
92711,0,6.0,1.0,7.0,,,,
92713,4,,,,,,,
92714,3,,,,,,,
92715,0,,,,,,,
92716,7,3.0,6.0,,,,,
92717,4,1.0,,,,,,
92718,0,4.0,1.0,,,,,
92719,0,,,,,,,
92720,6,7.0,,,,,,
92721,4,3.0,0.0,1.0,,,,
92722,6,0.0,,,,,,
92723,0,6.0,1.0,7.0,2.0,,,
92724,6,3.0,,,,,,
92725,6,2.0,7.0,1.0,5.0,,,
92726,0,6.0,2.0,7.0,,,,
92727,0,3.0,1.0,6.0,4.0,,,
92728,6,,,,,,,
92729,3,4.0,1.0,7.0,5.0,,,
92730,4,3.0,0.0,6.0,1.0,,,
92731,3,1.0,,,,,,
92732,2,,,,,,,
92733,1,0.0,7.0,4.0,5.0,,,
92735,0,,,,,,,
92736,4,,,,,,,
92737,4,0.0,3.0,7.0,2.0,,,
92740,6,,,,,,,
92741,6,3.0,0.0,2.0,,,,
92742,6,7.0,,,,,,
92743,3,4.0,0.0,2.0,,,,
92745,0,7.0,,,,,,
92746,0,7.0,2.0,,,,,
92747,6,2.0,,,,,,
92748,1,,,,,,,
92749,4,0.0,7.0,2.0,,,,
92750,6,0.0,,,,,,
92751,1,,,,,,,
92752,0,6.0,4.0,,,,,
92753,3,6.0,,,,,,
92754,4,3.0,0.0,1.0,6.0,,,
92755,0,6.0,,,,,,
92757,0,1.0,4.0,6.0,7.0,,,
92758,4,3.0,0.0,2.0,1.0,,,
92759,0,7.0,6.0,3.0,4.0,,,
92761,6,,,,,,,
92763,3,,,,,,,
92764,0,4.0,7.0,,,,,
92765,0,6.0,3.0,,,,,
92766,0,6.0,7.0,1.0,3.0,,,
92767,3,,,,,,,
92768,6,1.0,7.0,,,,,
92769,6,,,,,,,
92771,6,1.0,0.0,5.0,7.0,,,
92772,1,0.0,6.0,,,,,
92773,6,4.0,3.0,1.0,5.0,,,
92775,3,4.0,0.0,1.0,,,,
92776,0,,,,,,,
92777,6,,,,,,,
92778,6,,,,,,,
92781,4,0.0,1.0,,,,,
92782,6,0.0,,,,,,
92783,6,,,,,,,
92785,3,,,,,,,
92787,0,1.0,4.0,3.0,2.0,,,
92789,0,3.0,6.0,,,,,
92791,6,0.0,,,,,,
92793,1,6.0,0.0,4.0,3.0,,,
92794,1,5.0,6.0,7.0,3.0,,,
92795,0,6.0,4.0,5.0,1.0,,,
92796,3,,,,,,,
92797,6,,,,,,,
92798,4,,,,,,,
92799,0,6.0,1.0,7.0,2.0,,,
92800,7,,,,,,,
92801,6,4.0,,,,,,
92802,0,5.0,6.0,,,,,
92803,4,3.0,0.0,6.0,1.0,,,
92804,6,0.0,1.0,,,,,
92805,0,6.0,3.0,5.0,,,,
92806,7,,,,,,,
92807,4,3.0,2.0,,,,,
92808,0,1.0,6.0,7.0,3.0,,,
92809,2,,,,,,,
92810,0,6.0,2.0,4.0,5.0,,,
92811,6,0.0,1.0,7.0,5.0,,,
92812,6,1.0,7.0,2.0,3.0,,,
92813,1,0.0,3.0,4.0,,,,
92815,0,6.0,1.0,3.0,4.0,,,
92816,4,1.0,3.0,0.0,2.0,,,
92818,4,,,,,,,
92819,4,3.0,1.0,0.0,5.0,,,
92821,1,3.0,,,,,,
92823,2,,,,,,,
92824,4,3.0,1.0,6.0,5.0,,,
92825,2,,,,,,,
92826,0,,,,,,,
92827,6,0.0,,,,,,
92828,6,,,,,,,
92829,1,6.0,,,,,,
92830,1,3.0,4.0,7.0,0.0,,,
92831,6,0.0,,,,,,
92832,6,0.0,,,,,,
92833,0,6.0,7.0,1.0,3.0,,,
92834,6,0.0,1.0,4.0,3.0,,,
92836,0,6.0,1.0,,,,,
92837,4,7.0,0.0,,,,,
92838,1,0.0,,,,,,
92839,6,0.0,2.0,7.0,1.0,,,
92842,6,,,,,,,
92843,0,4.0,1.0,5.0,3.0,,,
92844,0,6.0,1.0,5.0,3.0,,,
92845,3,,,,,,,
92846,6,2.0,0.0,,,,,
92847,0,1.0,4.0,,,,,
92848,6,0.0,1.0,,,,,
92850,0,3.0,4.0,7.0,5.0,,,
92851,6,4.0,5.0,3.0,0.0,,,
92852,7,2.0,6.0,4.0,0.0,,,
92853,7,5.0,6.0,,,,,
92855,6,4.0,3.0,1.0,2.0,,,
92856,6,0.0,3.0,7.0,4.0,,,
92857,0,,,,,,,
92858,2,,,,,,,
92859,2,1.0,,,,,,
92860,1,6.0,0.0,7.0,,,,
92862,0,6.0,,,,,,
92863,1,3.0,6.0,,,,,
92864,6,,,,,,,
92865,6,7.0,0.0,1.0,,,,
92866,4,,,,,,,
92867,6,0.0,2.0,,,,,
92868,4,3.0,0.0,1.0,2.0,,,
92869,6,1.0,,,,,,
92870,1,4.0,3.0,0.0,2.0,,,
92871,6,7.0,1.0,0.0,,,,
92873,6,,,,,,,
92874,6,0.0,1.0,5.0,4.0,,,
92875,6,,,,,,,
92877,6,3.0,0.0,1.0,4.0,,,
92878,0,6.0,5.0,1.0,4.0,,,
92879,6,2.0,3.0,,,,,
92880,4,,,,,,,
92881,6,,,,,,,
92882,6,0.0,5.0,,,,,
92884,6,2.0,0.0,,,,,
92885,3,6.0,4.0,5.0,0.0,,,
92886,6,0.0,,,,,,
92887,2,6.0,5.0,0.0,,,,
92888,6,,,,,,,
92889,7,6.0,5.0,3.0,1.0,,,
92890,0,2.0,4.0,6.0,,,,
92891,0,1.0,7.0,6.0,,,,
92892,6,1.0,0.0,2.0,4.0,,,
92893,1,0.0,4.0,,,,,
92894,6,1.0,,,,,,
92895,6,,,,,,,
92897,6,,,,,,,
92898,0,,,,,,,
92900,6,0.0,,,,,,
92901,4,3.0,,,,,,
92902,0,,,,,,,
92903,7,1.0,,,,,,
92904,7,,,,,,,
92905,4,3.0,0.0,5.0,1.0,,,
92906,0,6.0,,,,,,
92907,2,0.0,6.0,3.0,7.0,,,
92908,0,1.0,,,,,,
92910,0,6.0,,,,,,
92911,3,4.0,,,,,,
92912,7,,,,,,,
92913,6,,,,,,,
92914,6,1.0,3.0,4.0,7.0,,,
93923,2,1.0,7.0,0.0,3.0,,,
93924,6,5.0,1.0,,,,,
93925,5,0.0,6.0,2.0,,,,
93926,1,0.0,4.0,3.0,2.0,,,
93927,6,0.0,,,,,,
93928,4,0.0,,,,,,
93930,6,0.0,,,,,,
93931,6,,,,,,,
93932,6,0.0,5.0,2.0,1.0,,,
93933,6,0.0,,,,,,
93934,6,,,,,,,
93935,6,,,,,,,
93936,0,3.0,4.0,,,,,
93937,6,0.0,1.0,2.0,7.0,,,
93939,6,4.0,7.0,5.0,2.0,,,
93940,0,7.0,5.0,4.0,3.0,,,
93941,1,4.0,3.0,,,,,
93942,0,6.0,,,,,,
93943,0,,,,,,,
93944,1,,,,,,,
93945,6,0.0,1.0,4.0,7.0,,,
93946,6,0.0,7.0,5.0,3.0,,,
93947,5,6.0,0.0,,,,,
93948,0,6.0,2.0,4.0,7.0,,,
93950,3,0.0,1.0,,,,,
93952,6,1.0,3.0,,,,,
93953,1,3.0,,,,,,
93954,0,6.0,7.0,2.0,,,,
93955,6,0.0,1.0,7.0,,,,
93956,0,4.0,7.0,5.0,3.0,,,
93957,0,6.0,,,,,,
93959,0,3.0,2.0,1.0,4.0,,,
93960,6,0.0,1.0,,,,,
93961,3,0.0,4.0,6.0,,,,
93962,0,,,,,,,
93963,2,,,,,,,
93966,6,0.0,,,,,,
93967,0,3.0,,,,,,
93969,5,7.0,0.0,4.0,6.0,,,
93970,4,0.0,,,,,,
93971,6,0.0,7.0,,,,,
93972,2,6.0,0.0,,,,,
93973,2,3.0,6.0,1.0,7.0,,,
93974,1,0.0,6.0,5.0,,,,
93975,0,7.0,3.0,5.0,,,,
93976,7,6.0,1.0,0.0,3.0,,,
93977,2,0.0,,,,,,
93978,6,0.0,,,,,,
93979,0,,,,,,,
93982,6,0.0,7.0,5.0,1.0,,,
93983,4,,,,,,,
