,0,1,2,3,4,5,6,7
76778,5,,,,,,,
76780,6,4.0,,,,,,
76781,4,,,,,,,
76782,1,,,,,,,
76783,2,5.0,,,,,,
76784,5,3.0,6.0,4.0,,,,
76785,5,7.0,4.0,0.0,6.0,,,
76786,2,7.0,5.0,4.0,0.0,,,
77167,2,0.0,6.0,4.0,1.0,,,
77168,7,1.0,,,,,,
77169,2,4.0,,,,,,
77170,7,4.0,,,,,,
77171,2,7.0,,,,,,
77172,2,5.0,,,,,,
77173,5,2.0,7.0,,,,,
77174,7,,,,,,,
77175,6,,,,,,,
77176,1,2.0,5.0,,,,,
77177,7,,,,,,,
77178,7,2.0,4.0,,,,,
77179,5,4.0,2.0,7.0,6.0,,,
77180,2,4.0,,,,,,
77182,2,7.0,5.0,4.0,,,,
77183,7,1.0,2.0,4.0,,,,
77184,1,,,,,,,
77186,4,,,,,,,
77187,4,5.0,,,,,,
77188,7,4.0,1.0,2.0,3.0,,,
77189,2,1.0,0.0,5.0,,,,
77190,6,5.0,3.0,1.0,,,,
77191,7,,,,,,,
77192,1,4.0,7.0,0.0,3.0,,,
77193,7,2.0,,,,,,
77195,5,4.0,,,,,,
77197,2,7.0,0.0,,,,,
77199,7,,,,,,,
77200,5,2.0,,,,,,
77201,5,2.0,4.0,0.0,1.0,,,
77204,2,1.0,5.0,4.0,6.0,,,
77205,7,2.0,5.0,,,,,
77206,7,4.0,2.0,5.0,,,,
77207,7,3.0,,,,,,
77208,7,,,,,,,
77209,7,,,,,,,
77210,0,3.0,6.0,,,,,
77211,7,3.0,0.0,4.0,1.0,,,
77213,0,,,,,,,
77214,2,0.0,6.0,7.0,5.0,,,
77215,2,5.0,,,,,,
77216,2,1.0,5.0,,,,,
77217,0,1.0,6.0,,,,,
77218,0,,,,,,,
77219,4,2.0,7.0,5.0,0.0,,,
77221,2,7.0,4.0,5.0,,,,
77222,5,0.0,1.0,7.0,4.0,,,
77224,4,7.0,3.0,2.0,1.0,,,
77225,7,2.0,,,,,,
77226,1,3.0,6.0,,,,,
77227,6,3.0,7.0,1.0,2.0,,,
77228,7,,,,,,,
77229,5,6.0,0.0,3.0,7.0,,,
77230,1,2.0,5.0,,,,,
77231,7,2.0,1.0,,,,,
77232,2,,,,,,,
77233,5,4.0,0.0,3.0,7.0,,,
77235,2,,,,,,,
77237,0,,,,,,,
77238,0,2.0,1.0,,,,,
77239,4,,,,,,,
77241,1,0.0,3.0,4.0,6.0,,,
77242,2,6.0,,,,,,
77243,1,4.0,6.0,,,,,
77244,7,,,,,,,
77245,2,5.0,7.0,0.0,1.0,,,
77246,1,6.0,2.0,,,,,
77247,1,4.0,0.0,7.0,2.0,,,
77248,7,4.0,,,,,,
77249,7,5.0,2.0,1.0,0.0,,,
77250,7,,,,,,,
77251,2,5.0,,,,,,
77252,6,1.0,0.0,3.0,5.0,,,
77253,5,4.0,6.0,2.0,0.0,,,
77254,4,6.0,7.0,5.0,2.0,,,
77255,7,2.0,0.0,,,,,
77256,7,6.0,,,,,,
77258,2,5.0,1.0,6.0,,,,
77259,2,1.0,6.0,7.0,0.0,,,
77260,4,5.0,,,,,,
77262,2,4.0,5.0,6.0,0.0,,,
77264,4,2.0,,,,,,
77266,3,0.0,1.0,,,,,
77267,5,7.0,2.0,4.0,6.0,,,
77268,2,,,,,,,
77269,2,7.0,5.0,4.0,6.0,,,
77270,7,,,,,,,
77271,2,,,,,,,
77273,2,,,,,,,
77274,5,4.0,6.0,2.0,0.0,,,
77275,7,6.0,5.0,0.0,3.0,,,
77277,7,4.0,6.0,,,,,
77278,7,2.0,4.0,1.0,0.0,,,
77279,5,7.0,4.0,,,,,
77280,7,2.0,4.0,5.0,6.0,,,
77281,6,5.0,7.0,1.0,2.0,,,
77282,7,3.0,2.0,0.0,6.0,,,
77283,2,0.0,6.0,4.0,1.0,,,
80603,6,4.0,5.0,2.0,7.0,,,
80604,5,1.0,2.0,0.0,6.0,,,
80605,5,,,,,,,
80606,6,7.0,2.0,,,,,
80607,7,4.0,1.0,5.0,6.0,,,
80608,5,2.0,,,,,,
80609,1,0.0,2.0,3.0,7.0,,,
80610,1,2.0,,,,,,
80611,0,1.0,4.0,6.0,7.0,,,
80612,2,5.0,1.0,,,,,
80613,2,5.0,,,,,,
80614,1,2.0,,,,,,
80615,6,,,,,,,
80616,6,1.0,5.0,4.0,0.0,,,
80617,2,7.0,4.0,1.0,,,,
80618,2,,,,,,,
80619,2,5.0,,,,,,
80620,7,2.0,,,,,,
80621,1,0.0,6.0,7.0,,,,
80622,1,2.0,5.0,,,,,
80623,5,2.0,,,,,,
80624,6,0.0,1.0,2.0,,,,
80625,1,2.0,3.0,5.0,6.0,,,
80626,6,7.0,1.0,5.0,3.0,,,
80627,2,5.0,,,,,,
80628,6,,,,,,,
80629,2,1.0,7.0,,,,,
80630,2,,,,,,,
80631,2,,,,,,,
80632,2,0.0,5.0,1.0,6.0,,,
80633,1,,,,,,,
80634,2,5.0,7.0,,,,,
80635,2,5.0,7.0,6.0,,,,
80637,2,5.0,,,,,,
80640,6,1.0,3.0,0.0,4.0,,,
80641,5,7.0,,,,,,
80643,0,,,,,,,
80644,2,7.0,1.0,5.0,6.0,,,
80645,1,3.0,6.0,,,,,
80646,4,,,,,,,
80647,7,1.0,3.0,,,,,
80648,2,,,,,,,
80649,5,2.0,4.0,0.0,7.0,,,
80650,4,7.0,,,,,,
80651,2,5.0,7.0,,,,,
80652,4,7.0,,,,,,
80653,6,,,,,,,
80654,5,7.0,3.0,1.0,2.0,,,
80656,7,2.0,1.0,,,,,
80657,1,,,,,,,
80659,0,7.0,2.0,3.0,,,,
80660,1,0.0,3.0,7.0,4.0,,,
80661,2,5.0,,,,,,
80662,4,5.0,,,,,,
80663,1,2.0,5.0,4.0,7.0,,,
80664,4,7.0,1.0,6.0,,,,
80665,5,4.0,6.0,0.0,1.0,,,
80666,2,1.0,4.0,7.0,5.0,,,
80667,6,4.0,5.0,,,,,
80668,5,,,,,,,
80669,4,5.0,6.0,2.0,,,,
80670,4,5.0,7.0,,,,,
80671,2,4.0,6.0,,,,,
80672,5,,,,,,,
80673,2,1.0,4.0,,,,,
80674,2,,,,,,,
80675,5,2.0,1.0,,,,,
80676,1,4.0,2.0,0.0,7.0,,,
80677,1,,,,,,,
80679,2,,,,,,,
80680,2,7.0,4.0,6.0,1.0,,,
80681,5,2.0,,,,,,
80682,2,,,,,,,
80683,1,,,,,,,
80684,4,5.0,,,,,,
80685,6,5.0,1.0,0.0,3.0,,,
80686,1,0.0,2.0,7.0,6.0,,,
80687,3,6.0,,,,,,
80688,2,5.0,7.0,1.0,,,,
80690,2,5.0,4.0,7.0,,,,
80691,2,,,,,,,
80692,4,,,,,,,
80694,1,,,,,,,
80695,1,5.0,,,,,,
80696,2,5.0,4.0,6.0,,,,
80697,2,1.0,5.0,4.0,,,,
80698,2,6.0,7.0,5.0,1.0,,,
80699,1,4.0,,,,,,
80700,2,7.0,,,,,,
80701,7,4.0,2.0,,,,,
80702,2,,,,,,,
80703,5,7.0,4.0,,,,,
80704,3,,,,,,,
80705,5,2.0,,,,,,
80706,6,2.0,1.0,5.0,7.0,,,
80707,5,2.0,7.0,1.0,0.0,,,
80708,5,,,,,,,
80711,4,5.0,1.0,2.0,7.0,,,
80712,2,5.0,,,,,,
80713,2,5.0,,,,,,
80714,1,2.0,3.0,4.0,7.0,,,
80715,2,,,,,,,
80716,6,0.0,,,,,,
80717,4,5.0,,,,,,
80718,4,,,,,,,
80719,6,2.0,5.0,,,,,
80720,1,7.0,5.0,4.0,,,,
80721,2,5.0,,,,,,
80723,5,,,,,,,
80724,4,,,,,,,
80725,2,,,,,,,
80726,5,2.0,1.0,,,,,
80727,2,,,,,,,
80728,1,,,,,,,
80730,5,2.0,,,,,,
80732,4,1.0,,,,,,
80733,5,2.0,7.0,1.0,,,,
80734,5,6.0,2.0,1.0,,,,
80735,2,5.0,4.0,3.0,0.0,,,
80737,2,5.0,4.0,1.0,,,,
80738,2,1.0,5.0,4.0,,,,
80739,4,1.0,,,,,,
80740,1,,,,,,,
80741,7,6.0,1.0,0.0,3.0,,,
80742,7,,,,,,,
80743,2,5.0,,,,,,
80744,2,,,,,,,
80745,2,,,,,,,
80746,5,2.0,1.0,4.0,6.0,,,
80747,5,2.0,,,,,,
80748,2,5.0,4.0,,,,,
80749,2,5.0,,,,,,
80750,3,1.0,0.0,5.0,6.0,,,
80751,1,,,,,,,
80752,7,2.0,4.0,0.0,6.0,,,
80754,4,2.0,,,,,,
80755,7,,,,,,,
80756,1,7.0,5.0,,,,,
80757,0,5.0,1.0,6.0,2.0,,,
80758,2,5.0,7.0,4.0,6.0,,,
80759,7,4.0,5.0,3.0,0.0,,,
80760,1,3.0,5.0,,,,,
80761,2,5.0,4.0,7.0,6.0,,,
80762,6,7.0,1.0,2.0,0.0,,,
80763,2,4.0,6.0,1.0,0.0,,,
80764,2,,,,,,,
80765,7,,,,,,,
80766,0,1.0,3.0,5.0,6.0,,,
80767,4,5.0,,,,,,
80768,6,,,,,,,
80769,4,1.0,7.0,,,,,
80770,2,6.0,3.0,0.0,7.0,,,
80771,2,4.0,,,,,,
80772,2,6.0,7.0,,,,,
80773,2,4.0,1.0,5.0,,,,
80774,2,,,,,,,
80775,4,,,,,,,
80777,5,7.0,,,,,,
80778,1,2.0,4.0,5.0,7.0,,,
80779,0,6.0,,,,,,
80780,7,,,,,,,
80781,6,,,,,,,
80782,2,5.0,,,,,,
80783,6,5.0,7.0,4.0,,,,
80784,2,5.0,4.0,7.0,6.0,,,
80785,4,6.0,0.0,5.0,,,,
80786,1,3.0,0.0,,,,,
80787,0,,,,,,,
80789,6,0.0,2.0,5.0,1.0,,,
80790,4,,,,,,,
80791,7,,,,,,,
80792,4,2.0,,,,,,
80793,2,4.0,,,,,,
80794,2,1.0,5.0,4.0,0.0,,,
80797,5,1.0,0.0,2.0,6.0,,,
80798,3,2.0,6.0,4.0,7.0,,,
80799,2,5.0,,,,,,
80800,6,,,,,,,
80801,5,,,,,,,
80803,5,2.0,,,,,,
80804,1,7.0,4.0,,,,,
80805,1,0.0,,,,,,
80806,5,2.0,7.0,6.0,,,,
80807,5,0.0,,,,,,
80808,2,4.0,5.0,,,,,
80809,5,2.0,1.0,7.0,4.0,,,
80810,4,5.0,,,,,,
80811,4,5.0,,,,,,
80812,2,7.0,4.0,5.0,,,,
80814,2,,,,,,,
80815,2,5.0,,,,,,
80817,1,2.0,4.0,,,,,
80818,5,,,,,,,
80819,6,5.0,7.0,1.0,0.0,,,
80820,2,4.0,,,,,,
80821,5,2.0,,,,,,
80823,2,,,,,,,
80824,5,6.0,1.0,0.0,7.0,,,
80826,6,2.0,1.0,7.0,,,,
80828,4,2.0,0.0,6.0,,,,
80829,6,2.0,,,,,,
80830,5,2.0,7.0,,,,,
80831,4,7.0,6.0,1.0,,,,
80833,6,1.0,0.0,7.0,,,,
80834,2,,,,,,,
80835,6,,,,,,,
80836,5,7.0,2.0,,,,,
80838,2,4.0,,,,,,
80840,4,0.0,3.0,5.0,6.0,,,
80841,5,4.0,6.0,7.0,0.0,,,
80842,4,5.0,2.0,,,,,
80843,5,,,,,,,
80844,4,,,,,,,
80845,5,2.0,,,,,,
80846,1,2.0,,,,,,
80847,2,6.0,4.0,,,,,
80848,2,7.0,5.0,4.0,1.0,,,
81894,4,5.0,7.0,3.0,0.0,,,
81896,4,,,,,,,
81901,5,4.0,7.0,0.0,1.0,,,
81903,0,1.0,3.0,7.0,6.0,,,
81905,7,0.0,4.0,,,,,
81907,4,,,,,,,
81909,0,5.0,1.0,,,,,
81910,1,0.0,2.0,3.0,7.0,,,
81912,4,6.0,2.0,5.0,3.0,,,
81914,6,7.0,1.0,,,,,
81918,4,,,,,,,
81919,2,7.0,0.0,6.0,1.0,,,
81923,1,4.0,,,,,,
81924,2,5.0,1.0,6.0,3.0,,,
81927,4,,,,,,,
81936,4,,,,,,,
81937,1,5.0,4.0,2.0,0.0,,,
81944,6,,,,,,,
81947,1,0.0,3.0,4.0,5.0,,,
81954,4,2.0,7.0,,,,,
81959,5,,,,,,,
81960,4,5.0,7.0,6.0,2.0,,,
81964,4,,,,,,,
81966,5,2.0,4.0,,,,,
81972,4,7.0,,,,,,
81984,4,,,,,,,
81986,4,,,,,,,
81989,0,3.0,7.0,5.0,1.0,,,
81994,4,1.0,3.0,5.0,0.0,,,
82000,2,5.0,1.0,4.0,7.0,,,
82008,4,5.0,,,,,,
82010,6,7.0,0.0,3.0,4.0,,,
82013,4,,,,,,,
82014,4,5.0,7.0,6.0,1.0,,,
82015,4,1.0,0.0,3.0,6.0,,,
82018,4,,,,,,,
82022,2,,,,,,,
82025,4,,,,,,,
82026,4,2.0,7.0,1.0,6.0,,,
82027,0,1.0,7.0,6.0,,,,
82028,5,4.0,7.0,,,,,
82030,5,2.0,1.0,4.0,,,,
82037,7,,,,,,,
82038,4,5.0,2.0,,,,,
82039,2,7.0,,,,,,
82040,6,,,,,,,
82041,2,1.0,4.0,5.0,6.0,,,
82042,1,2.0,4.0,6.0,7.0,,,
82044,2,5.0,6.0,0.0,7.0,,,
82045,2,4.0,6.0,,,,,
82046,2,,,,,,,
82047,5,2.0,7.0,1.0,6.0,,,
82048,2,,,,,,,
82049,2,,,,,,,
82050,0,3.0,7.0,6.0,2.0,,,
82051,1,2.0,7.0,,,,,
82052,2,5.0,,,,,,
82053,4,,,,,,,
82055,1,2.0,5.0,0.0,6.0,,,
82056,1,,,,,,,
82057,4,,,,,,,
82058,2,1.0,5.0,4.0,6.0,,,
82059,2,,,,,,,
82060,5,2.0,,,,,,
82061,2,5.0,,,,,,
82062,2,5.0,1.0,4.0,,,,
82064,7,,,,,,,
82065,0,,,,,,,
82066,6,1.0,3.0,7.0,0.0,,,
82067,0,,,,,,,
82068,4,1.0,7.0,5.0,,,,
82069,2,5.0,4.0,,,,,
82070,5,2.0,,,,,,
82071,2,6.0,3.0,4.0,,,,
82072,1,0.0,2.0,7.0,3.0,,,
82073,6,3.0,0.0,1.0,7.0,,,
82074,7,1.0,6.0,,,,,
82075,6,,,,,,,
82076,5,7.0,2.0,4.0,1.0,,,
82077,5,1.0,2.0,7.0,,,,
82078,2,5.0,4.0,,,,,
82081,1,3.0,,,,,,
82082,2,4.0,5.0,6.0,1.0,,,
82083,4,6.0,,,,,,
82084,2,7.0,6.0,,,,,
82085,2,5.0,,,,,,
82086,6,,,,,,,
82089,6,0.0,1.0,,,,,
82090,7,2.0,1.0,0.0,5.0,,,
82091,6,5.0,,,,,,
82092,1,5.0,2.0,,,,,
82093,2,7.0,0.0,,,,,
82094,5,2.0,,,,,,
82095,6,3.0,,,,,,
82096,1,0.0,3.0,6.0,5.0,,,
82097,6,1.0,2.0,,,,,
82099,5,2.0,,,,,,
82100,5,6.0,1.0,3.0,4.0,,,
82101,2,5.0,1.0,,,,,
82102,6,,,,,,,
82103,2,1.0,6.0,,,,,
82104,2,7.0,4.0,1.0,5.0,,,
82105,2,5.0,4.0,0.0,1.0,,,
82106,5,1.0,0.0,7.0,,,,
82107,5,2.0,7.0,6.0,,,,
82108,2,1.0,,,,,,
82109,1,,,,,,,
82110,2,5.0,1.0,,,,,
82111,1,3.0,4.0,0.0,,,,
82112,4,7.0,6.0,0.0,,,,
82113,2,1.0,5.0,7.0,,,,
82114,0,3.0,4.0,6.0,2.0,,,
82115,2,5.0,,,,,,
82116,0,,,,,,,
82117,2,1.0,5.0,4.0,0.0,,,
82119,6,4.0,5.0,,,,,
82120,4,,,,,,,
82121,6,,,,,,,
82122,1,,,,,,,
82123,1,2.0,7.0,,,,,
82124,2,5.0,3.0,1.0,4.0,,,
82125,4,,,,,,,
82126,1,2.0,5.0,6.0,3.0,,,
82127,5,2.0,4.0,0.0,1.0,,,
82128,2,4.0,5.0,7.0,6.0,,,
82129,2,5.0,,,,,,
82130,5,1.0,2.0,7.0,,,,
82131,4,,,,,,,
82132,7,4.0,1.0,0.0,6.0,,,
82133,6,0.0,2.0,7.0,5.0,,,
82134,5,2.0,4.0,,,,,
82136,5,7.0,4.0,3.0,,,,
82137,4,,,,,,,
82138,2,5.0,7.0,,,,,
82140,4,7.0,5.0,1.0,0.0,,,
82141,2,5.0,1.0,,,,,
82142,1,3.0,,,,,,
82143,2,4.0,5.0,3.0,0.0,,,
82144,2,,,,,,,
82145,2,4.0,3.0,7.0,1.0,,,
82146,2,1.0,5.0,,,,,
82147,5,4.0,2.0,1.0,7.0,,,
82148,7,,,,,,,
82149,2,4.0,,,,,,
82150,2,4.0,0.0,1.0,7.0,,,
82151,4,,,,,,,
82152,6,7.0,0.0,,,,,
82153,2,5.0,1.0,,,,,
82154,2,,,,,,,
82155,2,5.0,1.0,6.0,,,,
82156,5,2.0,,,,,,
82157,6,3.0,,,,,,
82158,4,3.0,1.0,7.0,5.0,,,
82159,4,5.0,,,,,,
82160,1,6.0,4.0,,,,,
82161,5,4.0,2.0,6.0,1.0,,,
82162,2,5.0,1.0,,,,,
82163,5,4.0,,,,,,
82164,5,2.0,,,,,,
82165,5,,,,,,,
82166,2,,,,,,,
82167,2,4.0,,,,,,
82168,2,5.0,,,,,,
82170,0,2.0,7.0,5.0,6.0,,,
82171,0,5.0,2.0,,,,,
82172,4,0.0,5.0,2.0,,,,
82173,2,5.0,1.0,,,,,
82174,5,2.0,,,,,,
82175,7,,,,,,,
82176,2,7.0,5.0,4.0,1.0,,,
82177,5,2.0,1.0,,,,,
82178,2,5.0,4.0,1.0,7.0,,,
82179,5,2.0,,,,,,
82180,5,4.0,,,,,,
82181,7,2.0,4.0,1.0,0.0,,,
82182,2,5.0,,,,,,
82183,7,,,,,,,
82184,5,2.0,4.0,1.0,7.0,,,
82185,1,4.0,6.0,,,,,
82186,2,,,,,,,
82187,2,,,,,,,
82188,7,5.0,6.0,2.0,4.0,,,
82189,0,1.0,3.0,5.0,6.0,,,
82190,5,7.0,4.0,1.0,,,,
82191,6,7.0,,,,,,
82192,5,7.0,4.0,2.0,0.0,,,
82194,2,,,,,,,
82195,4,,,,,,,
82197,4,,,,,,,
82198,4,1.0,,,,,,
82199,2,,,,,,,
82200,2,5.0,6.0,,,,,
82201,2,1.0,3.0,,,,,
82203,2,5.0,4.0,1.0,,,,
82204,2,1.0,5.0,6.0,,,,
82205,2,5.0,7.0,1.0,,,,
82206,5,6.0,4.0,7.0,1.0,,,
82207,2,,,,,,,
82208,2,5.0,,,,,,
82209,4,7.0,6.0,2.0,0.0,,,
82210,2,,,,,,,
82211,2,,,,,,,
82212,2,7.0,,,,,,
82215,5,2.0,1.0,,,,,
82842,1,5.0,3.0,6.0,0.0,,,
82843,4,7.0,,,,,,
82844,2,5.0,6.0,4.0,,,,
82845,3,0.0,6.0,1.0,4.0,,,
82846,2,4.0,7.0,5.0,,,,
82847,5,2.0,,,,,,
82848,4,6.0,5.0,,,,,
82849,2,5.0,,,,,,
82850,6,,,,,,,
82851,2,4.0,6.0,7.0,,,,
82853,7,2.0,6.0,,,,,
82854,5,1.0,2.0,,,,,
82855,2,4.0,,,,,,
82857,1,2.0,5.0,7.0,4.0,,,
82858,0,1.0,7.0,,,,,
82859,1,,,,,,,
82860,5,2.0,7.0,,,,,
82861,2,4.0,5.0,6.0,3.0,,,
82862,2,,,,,,,
82863,2,,,,,,,
82864,6,4.0,3.0,5.0,1.0,,,
82865,2,,,,,,,
82866,5,1.0,2.0,4.0,6.0,,,
82867,6,1.0,0.0,,,,,
82868,5,7.0,1.0,,,,,
82870,4,5.0,7.0,6.0,0.0,,,
82871,2,3.0,6.0,1.0,0.0,,,
82872,1,7.0,4.0,,,,,
82873,6,2.0,7.0,3.0,0.0,,,
82874,2,5.0,6.0,7.0,1.0,,,
82875,7,,,,,,,
82877,5,2.0,,,,,,
82878,5,2.0,1.0,,,,,
82879,2,4.0,,,,,,
82880,6,,,,,,,
82881,5,2.0,,,,,,
82882,2,0.0,6.0,,,,,
82883,2,5.0,1.0,,,,,
82886,6,1.0,,,,,,
82888,1,,,,,,,
82889,4,2.0,5.0,,,,,
82890,2,5.0,1.0,0.0,,,,
82892,0,3.0,7.0,1.0,,,,
82893,6,5.0,3.0,0.0,1.0,,,
82894,1,0.0,6.0,7.0,,,,
82896,2,,,,,,,
82897,4,,,,,,,
82898,7,2.0,1.0,0.0,6.0,,,
82899,2,,,,,,,
82900,6,1.0,2.0,,,,,
82901,0,,,,,,,
82902,2,,,,,,,
82903,4,,,,,,,
82904,7,4.0,2.0,1.0,,,,
82905,4,2.0,0.0,6.0,,,,
82906,1,0.0,3.0,6.0,5.0,,,
82907,2,4.0,5.0,,,,,
82908,6,,,,,,,
82909,6,5.0,7.0,,,,,
82910,7,3.0,0.0,2.0,6.0,,,
82911,5,4.0,,,,,,
82912,0,3.0,,,,,,
82913,2,5.0,,,,,,
82914,6,4.0,0.0,,,,,
82915,1,6.0,3.0,0.0,2.0,,,
82917,5,,,,,,,
82918,5,1.0,2.0,,,,,
82919,4,6.0,1.0,5.0,3.0,,,
82920,4,6.0,,,,,,
82921,6,1.0,0.0,3.0,7.0,,,
82922,2,5.0,6.0,,,,,
82923,5,1.0,4.0,,,,,
82926,4,,,,,,,
82927,2,5.0,7.0,4.0,1.0,,,
82928,0,6.0,5.0,1.0,3.0,,,
82929,4,3.0,,,,,,
82930,2,5.0,1.0,,,,,
82932,4,7.0,1.0,5.0,6.0,,,
82933,6,0.0,3.0,,,,,
82934,4,6.0,,,,,,
82935,5,1.0,0.0,4.0,3.0,,,
82936,4,6.0,7.0,,,,,
82938,6,,,,,,,
82940,2,5.0,4.0,,,,,
82941,2,6.0,1.0,,,,,
82942,4,5.0,,,,,,
82943,4,7.0,,,,,,
82945,4,6.0,,,,,,
82946,1,4.0,7.0,,,,,
82947,2,1.0,,,,,,
82948,2,5.0,1.0,,,,,
82951,6,,,,,,,
82952,2,1.0,5.0,7.0,,,,
82953,2,5.0,1.0,,,,,
82954,2,4.0,,,,,,
82955,0,3.0,7.0,,,,,
82956,5,2.0,4.0,1.0,,,,
82957,5,7.0,4.0,1.0,6.0,,,
82959,6,0.0,1.0,,,,,
82961,4,6.0,,,,,,
82962,4,0.0,6.0,7.0,1.0,,,
82963,1,4.0,0.0,2.0,,,,
82964,2,5.0,,,,,,
82966,3,,,,,,,
82967,1,4.0,3.0,,,,,
82968,2,1.0,5.0,,,,,
82969,2,,,,,,,
82970,2,,,,,,,
82971,2,5.0,,,,,,
82973,2,7.0,6.0,1.0,0.0,,,
82974,1,2.0,7.0,5.0,4.0,,,
82975,4,,,,,,,
82976,1,2.0,6.0,4.0,3.0,,,
82977,2,1.0,7.0,,,,,
82978,5,2.0,1.0,4.0,3.0,,,
82979,7,,,,,,,
82980,2,,,,,,,
82981,1,3.0,,,,,,
82982,1,2.0,3.0,7.0,5.0,,,
82983,6,7.0,1.0,3.0,0.0,,,
82984,7,4.0,,,,,,
82985,2,,,,,,,
82986,2,1.0,4.0,6.0,7.0,,,
82987,2,1.0,5.0,4.0,6.0,,,
82988,2,4.0,5.0,0.0,1.0,,,
82989,6,1.0,0.0,5.0,,,,
82990,2,4.0,,,,,,
82994,2,7.0,5.0,6.0,,,,
82996,7,2.0,5.0,,,,,
82997,2,7.0,5.0,0.0,4.0,,,
82998,7,5.0,6.0,,,,,
82999,2,4.0,,,,,,
83000,2,1.0,,,,,,
83001,4,,,,,,,
83002,7,5.0,0.0,6.0,1.0,,,
83003,5,2.0,7.0,4.0,6.0,,,
83004,5,,,,,,,
83005,7,,,,,,,
83006,7,1.0,0.0,3.0,2.0,,,
83007,2,,,,,,,
83008,5,2.0,1.0,,,,,
83009,2,5.0,,,,,,
83010,7,2.0,4.0,6.0,1.0,,,
83011,2,1.0,0.0,3.0,7.0,,,
83012,2,,,,,,,
83013,5,2.0,4.0,6.0,1.0,,,
83369,0,4.0,3.0,6.0,1.0,,,
83373,0,,,,,,,
83374,7,6.0,,,,,,
83375,4,,,,,,,
83376,4,2.0,7.0,1.0,6.0,,,
83378,4,5.0,0.0,6.0,3.0,,,
83379,1,0.0,3.0,5.0,6.0,,,
83381,3,,,,,,,
83386,4,5.0,,,,,,
83387,7,5.0,4.0,0.0,6.0,,,
83388,4,5.0,,,,,,
83390,1,,,,,,,
83391,4,,,,,,,
83394,6,7.0,1.0,0.0,4.0,,,
83401,4,6.0,0.0,3.0,1.0,,,
83406,4,,,,,,,
83410,4,,,,,,,
83411,4,5.0,,,,,,
83424,4,7.0,,,,,,
83429,5,,,,,,,
83430,4,2.0,1.0,,,,,
83431,2,0.0,,,,,,
83433,1,,,,,,,
83437,4,,,,,,,
83440,1,,,,,,,
83442,1,6.0,,,,,,
83447,2,0.0,7.0,5.0,6.0,,,
83449,2,,,,,,,
83454,4,,,,,,,
83456,4,0.0,,,,,,
83460,4,,,,,,,
83462,4,2.0,6.0,5.0,3.0,,,
83463,4,,,,,,,
83468,1,,,,,,,
83472,4,0.0,7.0,5.0,3.0,,,
83480,1,0.0,3.0,6.0,7.0,,,
83482,4,5.0,0.0,,,,,
83484,1,0.0,2.0,3.0,7.0,,,
83485,4,6.0,,,,,,
83486,4,5.0,,,,,,
83489,4,1.0,6.0,2.0,0.0,,,
83491,1,6.0,0.0,4.0,,,,
83492,0,2.0,3.0,4.0,1.0,,,
83493,7,1.0,6.0,0.0,2.0,,,
83494,1,,,,,,,
83498,4,,,,,,,
83499,2,7.0,1.0,5.0,0.0,,,
83502,4,5.0,0.0,2.0,,,,
83503,4,,,,,,,
83504,4,5.0,,,,,,
83507,4,0.0,6.0,1.0,5.0,,,
84121,5,2.0,,,,,,
84123,7,,,,,,,
84125,6,,,,,,,
84126,5,4.0,7.0,0.0,2.0,,,
84127,4,,,,,,,
84128,0,4.0,7.0,,,,,
84130,5,1.0,2.0,,,,,
84131,6,2.0,0.0,1.0,7.0,,,
84132,2,5.0,,,,,,
84133,4,,,,,,,
84134,5,2.0,,,,,,
84135,4,1.0,7.0,0.0,3.0,,,
84136,2,7.0,5.0,,,,,
84137,6,4.0,7.0,3.0,0.0,,,
84138,2,5.0,1.0,4.0,,,,
84139,2,5.0,4.0,1.0,,,,
84140,2,5.0,,,,,,
84141,4,2.0,5.0,0.0,7.0,,,
84143,2,4.0,1.0,,,,,
84144,6,0.0,7.0,4.0,1.0,,,
84145,4,7.0,6.0,1.0,2.0,,,
84147,2,,,,,,,
84149,4,,,,,,,
84151,2,5.0,,,,,,
84152,7,,,,,,,
84153,4,7.0,6.0,1.0,2.0,,,
84154,2,5.0,,,,,,
84156,1,2.0,5.0,,,,,
84157,5,7.0,2.0,6.0,1.0,,,
84158,2,5.0,,,,,,
84159,2,,,,,,,
84160,0,3.0,1.0,4.0,6.0,,,
84161,2,5.0,,,,,,
84162,2,5.0,6.0,,,,,
84163,4,5.0,,,,,,
84165,4,6.0,,,,,,
84166,4,1.0,7.0,,,,,
84167,2,3.0,1.0,0.0,7.0,,,
84168,2,5.0,1.0,6.0,,,,
84169,7,,,,,,,
84170,2,5.0,7.0,1.0,,,,
84171,2,5.0,,,,,,
84172,5,2.0,,,,,,
84173,1,0.0,3.0,6.0,5.0,,,
84174,5,7.0,1.0,6.0,4.0,,,
84176,2,5.0,,,,,,
84177,6,1.0,3.0,0.0,4.0,,,
84178,1,3.0,6.0,,,,,
84179,2,,,,,,,
84180,4,,,,,,,
84181,2,0.0,3.0,1.0,7.0,,,
84182,2,1.0,5.0,0.0,,,,
84183,5,,,,,,,
84184,2,5.0,1.0,7.0,4.0,,,
84185,4,,,,,,,
84186,5,2.0,,,,,,
84187,1,4.0,,,,,,
84188,5,2.0,7.0,,,,,
84189,5,2.0,1.0,,,,,
84190,2,,,,,,,
84191,2,7.0,5.0,4.0,0.0,,,
84193,4,7.0,,,,,,
