,1,2,3,4,5,6,7,8,9
315,1.0,5.0,4.0,8.0,3.0,6.0,7.0,2.0,9.0
316,4.0,3.0,6.0,1.0,5.0,8.0,2.0,7.0,9.0
317,4.0,6.0,1.0,3.0,5.0,9.0,2.0,8.0,7.0
318,7.0,5.0,4.0,6.0,1.0,3.0,8.0,2.0,9.0
319,3.0,4.0,6.0,5.0,1.0,7.0,2.0,8.0,9.0
320,4.0,3.0,1.0,6.0,8.0,5.0,7.0,2.0,9.0
321,4.0,3.0,1.0,6.0,5.0,7.0,2.0,8.0,9.0
322,7.0,1.0,5.0,6.0,2.0,3.0,4.0,8.0,9.0
323,3.0,2.0,4.0,7.0,5.0,6.0,1.0,8.0,9.0
324,4.0,3.0,6.0,1.0,7.0,5.0,2.0,8.0,9.0
325,1.0,6.0,4.0,5.0,3.0,7.0,2.0,8.0,9.0
326,1.0,2.0,3.0,4.0,5.0,6.0,8.0,9.0,7.0
327,5.0,7.0,6.0,1.0,3.0,4.0,8.0,2.0,9.0
328,4.0,1.0,5.0,7.0,6.0,2.0,3.0,8.0,9.0
329,5.0,3.0,7.0,8.0,6.0,4.0,1.0,2.0,9.0
330,1.0,5.0,7.0,6.0,4.0,3.0,8.0,2.0,9.0
331,5.0,7.0,1.0,6.0,2.0,3.0,4.0,8.0,9.0
332,4.0,6.0,1.0,5.0,3.0,7.0,2.0,8.0,9.0
333,5.0,7.0,1.0,2.0,3.0,4.0,6.0,8.0,9.0
334,5.0,7.0,4.0,6.0,1.0,3.0,2.0,8.0,9.0
335,5.0,7.0,1.0,2.0,4.0,6.0,8.0,3.0,9.0
336,4.0,5.0,7.0,1.0,3.0,2.0,6.0,8.0,9.0
337,1.0,8.0,4.0,2.0,3.0,6.0,5.0,7.0,9.0
338,4.0,5.0,6.0,3.0,1.0,2.0,7.0,8.0,9.0
339,6.0,7.0,1.0,3.0,5.0,2.0,4.0,8.0,9.0
340,5.0,1.0,3.0,6.0,4.0,2.0,7.0,8.0,9.0
341,1.0,3.0,4.0,5.0,6.0,7.0,2.0,8.0,9.0
342,6.0,7.0,3.0,4.0,5.0,8.0,9.0,1.0,2.0
343,3.0,9.0,2.0,1.0,4.0,6.0,8.0,7.0,5.0
344,4.0,7.0,6.0,5.0,3.0,1.0,9.0,2.0,8.0
345,6.0,5.0,4.0,7.0,3.0,1.0,9.0,2.0,8.0
346,7.0,1.0,6.0,5.0,4.0,8.0,9.0,3.0,2.0
347,4.0,1.0,8.0,6.0,5.0,2.0,9.0,7.0,3.0
348,4.0,6.0,7.0,5.0,1.0,3.0,9.0,8.0,2.0
349,4.0,2.0,8.0,3.0,6.0,1.0,9.0,7.0,5.0
350,7.0,5.0,6.0,1.0,3.0,9.0,8.0,4.0,2.0
351,6.0,5.0,4.0,7.0,1.0,9.0,3.0,2.0,8.0
352,6.0,4.0,7.0,5.0,1.0,9.0,8.0,3.0,2.0
353,4.0,6.0,2.0,3.0,5.0,9.0,7.0,8.0,1.0
354,4.0,7.0,6.0,2.0,1.0,8.0,5.0,3.0,9.0
355,6.0,1.0,8.0,7.0,5.0,9.0,2.0,3.0,4.0
356,7.0,5.0,1.0,6.0,4.0,9.0,2.0,8.0,3.0
357,7.0,1.0,6.0,5.0,4.0,9.0,2.0,3.0,8.0
358,3.0,4.0,1.0,2.0,5.0,9.0,8.0,7.0,6.0
359,7.0,5.0,6.0,4.0,1.0,9.0,2.0,8.0,3.0
360,1.0,4.0,5.0,6.0,7.0,9.0,3.0,8.0,2.0
361,4.0,3.0,5.0,1.0,7.0,9.0,2.0,8.0,6.0
362,6.0,7.0,3.0,5.0,4.0,9.0,2.0,1.0,8.0
363,5.0,7.0,4.0,1.0,6.0,9.0,2.0,8.0,3.0
364,9.0,1.0,7.0,4.0,5.0,8.0,6.0,3.0,2.0
365,7.0,1.0,8.0,6.0,5.0,3.0,4.0,9.0,2.0
366,1.0,5.0,7.0,4.0,9.0,2.0,8.0,6.0,3.0
367,3.0,6.0,1.0,7.0,4.0,8.0,9.0,2.0,5.0
368,4.0,7.0,6.0,5.0,9.0,2.0,1.0,8.0,3.0
369,5.0,1.0,7.0,4.0,9.0,2.0,6.0,3.0,8.0
370,5.0,7.0,4.0,8.0,9.0,6.0,1.0,2.0,3.0
371,5.0,3.0,4.0,1.0,6.0,8.0,2.0,9.0,7.0
372,6.0,1.0,7.0,5.0,9.0,2.0,8.0,3.0,4.0
373,6.0,1.0,4.0,5.0,9.0,7.0,3.0,2.0,8.0
374,5.0,6.0,7.0,1.0,9.0,2.0,4.0,3.0,8.0
375,7.0,6.0,4.0,5.0,8.0,1.0,2.0,3.0,9.0
376,4.0,5.0,1.0,7.0,3.0,6.0,8.0,2.0,9.0
377,1.0,7.0,5.0,8.0,9.0,2.0,3.0,4.0,6.0
378,4.0,5.0,7.0,1.0,9.0,2.0,6.0,8.0,3.0
379,3.0,4.0,6.0,1.0,7.0,8.0,5.0,2.0,9.0
380,6.0,5.0,7.0,1.0,9.0,8.0,3.0,2.0,4.0
381,6.0,5.0,7.0,8.0,9.0,4.0,3.0,1.0,2.0
382,7.0,5.0,9.0,1.0,6.0,8.0,4.0,2.0,3.0
383,5.0,4.0,7.0,3.0,9.0,1.0,2.0,6.0,8.0
384,3.0,5.0,6.0,7.0,4.0,2.0,8.0,1.0,9.0
385,7.0,6.0,5.0,9.0,4.0,3.0,1.0,8.0,2.0
386,7.0,5.0,9.0,1.0,6.0,4.0,3.0,8.0,2.0
387,1.0,3.0,4.0,6.0,2.0,5.0,8.0,7.0,9.0
388,5.0,4.0,7.0,9.0,1.0,3.0,6.0,2.0,8.0
389,4.0,7.0,6.0,3.0,5.0,8.0,9.0,1.0,2.0
390,4.0,3.0,1.0,6.0,8.0,5.0,7.0,2.0,9.0
391,5.0,6.0,7.0,1.0,4.0,3.0,8.0,9.0,2.0
392,5.0,8.0,7.0,9.0,3.0,6.0,2.0,4.0,1.0
393,6.0,1.0,3.0,4.0,5.0,9.0,2.0,7.0,8.0
394,6.0,5.0,1.0,4.0,8.0,7.0,2.0,3.0,9.0
395,4.0,3.0,6.0,1.0,5.0,9.0,2.0,8.0,7.0
396,6.0,7.0,5.0,1.0,9.0,3.0,4.0,8.0,2.0
397,6.0,7.0,4.0,9.0,8.0,1.0,5.0,3.0,2.0
398,9.0,6.0,5.0,1.0,2.0,8.0,3.0,4.0,7.0
399,6.0,1.0,7.0,9.0,5.0,2.0,4.0,8.0,3.0
400,4.0,5.0,9.0,1.0,6.0,8.0,2.0,7.0,3.0
401,4.0,6.0,3.0,1.0,5.0,9.0,2.0,8.0,7.0
402,5.0,7.0,4.0,9.0,8.0,2.0,1.0,3.0,6.0
403,4.0,3.0,6.0,9.0,1.0,5.0,7.0,2.0,8.0
404,5.0,7.0,4.0,1.0,6.0,9.0,8.0,3.0,2.0
405,5.0,8.0,9.0,1.0,7.0,4.0,3.0,6.0,2.0
406,4.0,7.0,6.0,1.0,8.0,5.0,3.0,2.0,9.0
407,4.0,3.0,9.0,5.0,6.0,1.0,2.0,8.0,7.0
408,5.0,1.0,6.0,7.0,3.0,8.0,9.0,2.0,4.0
409,6.0,5.0,4.0,7.0,1.0,9.0,3.0,2.0,8.0
410,6.0,1.0,9.0,3.0,5.0,8.0,2.0,4.0,7.0
411,4.0,5.0,9.0,6.0,3.0,7.0,1.0,2.0,8.0
412,7.0,1.0,5.0,6.0,2.0,3.0,4.0,8.0,9.0
413,7.0,6.0,9.0,1.0,2.0,3.0,4.0,5.0,8.0
414,5.0,7.0,1.0,9.0,6.0,8.0,2.0,3.0,4.0
415,7.0,1.0,9.0,3.0,8.0,4.0,5.0,2.0,6.0
416,5.0,1.0,7.0,9.0,3.0,6.0,4.0,8.0,2.0
417,1.0,6.0,5.0,9.0,8.0,7.0,4.0,2.0,3.0
418,4.0,3.0,1.0,7.0,5.0,6.0,8.0,9.0,2.0
419,6.0,7.0,8.0,4.0,9.0,3.0,2.0,5.0,1.0
420,6.0,5.0,4.0,7.0,1.0,8.0,3.0,9.0,2.0
421,6.0,9.0,1.0,2.0,3.0,4.0,5.0,7.0,8.0
422,4.0,3.0,5.0,7.0,1.0,2.0,6.0,9.0,8.0
423,4.0,7.0,6.0,1.0,8.0,5.0,3.0,2.0,9.0
424,8.0,7.0,4.0,9.0,5.0,3.0,6.0,2.0,1.0
425,5.0,1.0,6.0,7.0,3.0,4.0,9.0,2.0,8.0
426,7.0,6.0,5.0,1.0,3.0,2.0,8.0,9.0,4.0
427,5.0,7.0,1.0,6.0,9.0,4.0,2.0,3.0,8.0
428,6.0,4.0,3.0,2.0,9.0,1.0,8.0,5.0,7.0
429,4.0,3.0,9.0,5.0,6.0,1.0,2.0,8.0,7.0
