,1,2,3,4,5,6,7,8
329,4.0,3.0,1.0,5.0,7.0,8.0,2.0,6.0
330,3.0,8.0,5.0,7.0,2.0,1.0,4.0,6.0
331,4.0,1.0,7.0,3.0,5.0,8.0,6.0,2.0
332,4.0,5.0,1.0,3.0,7.0,2.0,8.0,6.0
333,8.0,5.0,3.0,7.0,2.0,1.0,4.0,6.0
334,5.0,1.0,3.0,7.0,4.0,8.0,2.0,6.0
335,1.0,8.0,5.0,2.0,6.0,4.0,3.0,7.0
336,5.0,3.0,1.0,4.0,7.0,8.0,2.0,6.0
337,6.0,1.0,4.0,3.0,7.0,5.0,8.0,2.0
338,1.0,4.0,3.0,5.0,2.0,7.0,8.0,6.0
339,3.0,4.0,1.0,5.0,7.0,2.0,6.0,8.0
