,0,1,2,3,4,5,6,7
18118,2,1.0,3.0,0.0,5.0,,,
18120,4,2.0,5.0,0.0,,,,
18122,2,7.0,0.0,,,,,
18238,2,,,,,,,
18240,3,2.0,4.0,7.0,0.0,,,
18242,3,0.0,5.0,7.0,,,,
18244,6,3.0,7.0,4.0,0.0,,,
18246,6,3.0,0.0,1.0,7.0,,,
18248,6,,,,,,,
18249,6,7.0,2.0,0.0,4.0,,,
18251,5,3.0,2.0,0.0,1.0,,,
18785,2,3.0,5.0,6.0,7.0,,,
18789,3,0.0,,,,,,
18790,4,1.0,7.0,2.0,5.0,,,
18793,4,0.0,,,,,,
18867,0,2.0,7.0,,,,,
18869,0,2.0,6.0,3.0,5.0,,,
18871,3,,,,,,,
18873,0,,,,,,,
18925,0,,,,,,,
18927,0,3.0,5.0,6.0,4.0,,,
18929,3,6.0,5.0,0.0,7.0,,,
18931,3,5.0,0.0,4.0,1.0,,,
18933,2,4.0,3.0,5.0,6.0,,,
18935,2,3.0,0.0,,,,,
18937,6,2.0,5.0,4.0,3.0,,,
18939,0,,,,,,,
18941,1,6.0,,,,,,
19222,3,5.0,7.0,4.0,1.0,,,
19223,0,2.0,7.0,4.0,6.0,,,
19224,2,0.0,3.0,7.0,6.0,,,
19225,0,1.0,6.0,5.0,3.0,,,
19230,2,6.0,0.0,4.0,7.0,,,
19232,6,,,,,,,
19235,3,0.0,6.0,7.0,4.0,,,
19237,4,,,,,,,
19380,0,,,,,,,
19382,6,4.0,0.0,3.0,7.0,,,
19386,0,6.0,5.0,,,,,
19388,3,,,,,,,
19390,3,,,,,,,
19763,0,,,,,,,
19765,6,,,,,,,
19767,0,7.0,4.0,6.0,2.0,,,
19769,6,0.0,,,,,,
19771,5,0.0,2.0,3.0,6.0,,,
19921,1,3.0,0.0,4.0,7.0,,,
19923,3,2.0,1.0,5.0,4.0,,,
19925,2,1.0,,,,,,
19927,1,2.0,,,,,,
19929,4,3.0,5.0,7.0,2.0,,,
19931,1,2.0,5.0,,,,,
19934,1,2.0,5.0,0.0,,,,
19936,1,2.0,5.0,0.0,,,,
19937,1,2.0,5.0,0.0,,,,
20005,5,,,,,,,
20007,0,2.0,4.0,5.0,6.0,,,
20011,0,6.0,4.0,7.0,,,,
20014,5,,,,,,,
20016,2,0.0,1.0,7.0,3.0,,,
20018,6,3.0,2.0,,,,,
20020,0,2.0,5.0,3.0,6.0,,,
20022,5,0.0,3.0,,,,,
20024,5,1.0,,,,,,
20026,0,7.0,4.0,3.0,5.0,,,
20228,0,6.0,,,,,,
20231,0,,,,,,,
20233,3,0.0,2.0,4.0,6.0,,,
20710,2,5.0,,,,,,
20712,0,3.0,6.0,1.0,,,,
20714,5,,,,,,,
20716,0,2.0,,,,,,
20720,2,5.0,0.0,6.0,3.0,,,
20722,3,0.0,7.0,5.0,2.0,,,
20724,0,,,,,,,
20726,5,3.0,2.0,0.0,,,,
20728,5,1.0,2.0,6.0,0.0,,,
21106,0,,,,,,,
21182,2,0.0,3.0,5.0,6.0,,,
21220,6,0.0,3.0,,,,,
21222,3,0.0,6.0,7.0,4.0,,,
21228,3,5.0,6.0,4.0,1.0,,,
21235,0,,,,,,,
21255,0,6.0,4.0,1.0,5.0,,,
21294,6,3.0,7.0,1.0,5.0,,,
21295,3,4.0,,,,,,
21297,0,,,,,,,
21348,6,,,,,,,
21350,3,0.0,,,,,,
21352,0,2.0,,,,,,
21354,0,,,,,,,
21366,0,3.0,6.0,,,,,
21369,0,5.0,2.0,1.0,6.0,,,
21398,6,2.0,3.0,5.0,0.0,,,
21407,0,,,,,,,
21409,0,4.0,6.0,7.0,2.0,,,
21447,5,6.0,4.0,,,,,
21472,0,,,,,,,
21481,0,2.0,,,,,,
21482,0,2.0,3.0,,,,,
21532,2,0.0,,,,,,
21550,6,,,,,,,
21558,3,6.0,1.0,,,,,
21560,6,1.0,0.0,7.0,4.0,,,
21575,0,2.0,4.0,6.0,,,,
21621,2,0.0,1.0,,,,,
21626,6,,,,,,,
21628,2,0.0,7.0,3.0,6.0,,,
21667,2,4.0,0.0,6.0,7.0,,,
21696,0,2.0,,,,,,
21729,5,1.0,0.0,,,,,
21744,6,,,,,,,
21746,2,5.0,6.0,7.0,4.0,,,
21749,3,6.0,,,,,,
21750,2,,,,,,,
21755,6,,,,,,,
21756,2,0.0,6.0,3.0,1.0,,,
21759,1,4.0,7.0,5.0,3.0,,,
21760,2,4.0,3.0,1.0,5.0,,,
21763,3,,,,,,,
21776,2,4.0,3.0,5.0,0.0,,,
21778,0,2.0,,,,,,
21782,0,2.0,,,,,,
21986,6,5.0,3.0,7.0,4.0,,,
21988,5,,,,,,,
22026,3,0.0,4.0,6.0,1.0,,,
22030,0,6.0,,,,,,
22033,6,0.0,,,,,,
22051,0,3.0,5.0,7.0,4.0,,,
22075,4,6.0,3.0,2.0,1.0,,,
22076,7,6.0,3.0,1.0,,,,
22128,3,0.0,6.0,,,,,
22130,5,3.0,7.0,2.0,1.0,,,
22157,3,,,,,,,
22554,0,7.0,2.0,,,,,
22555,6,2.0,0.0,,,,,
22556,3,,,,,,,
22558,2,4.0,5.0,6.0,,,,
22559,2,6.0,0.0,,,,,
22560,5,,,,,,,
22566,6,7.0,5.0,0.0,,,,
22575,0,6.0,2.0,,,,,
22577,2,0.0,6.0,5.0,,,,
22579,5,3.0,0.0,7.0,6.0,,,
22582,2,,,,,,,
22587,0,,,,,,,
22590,0,3.0,6.0,7.0,2.0,,,
22591,0,6.0,2.0,3.0,5.0,,,
22593,6,,,,,,,
22598,4,6.0,0.0,,,,,
22599,0,,,,,,,
22602,0,5.0,2.0,6.0,,,,
22603,4,2.0,1.0,3.0,0.0,,,
22604,2,0.0,6.0,4.0,1.0,,,
22605,2,0.0,6.0,1.0,,,,
22608,2,6.0,4.0,7.0,1.0,,,
22609,0,2.0,6.0,,,,,
22610,5,2.0,0.0,,,,,
22611,2,3.0,0.0,,,,,
22612,2,4.0,5.0,6.0,7.0,,,
22613,0,,,,,,,
22614,0,,,,,,,
22615,6,,,,,,,
22620,0,6.0,7.0,3.0,5.0,,,
22624,5,3.0,6.0,2.0,0.0,,,
22627,2,,,,,,,
22629,0,3.0,5.0,6.0,7.0,,,
22631,3,5.0,7.0,6.0,4.0,,,
22632,3,0.0,4.0,7.0,2.0,,,
22633,2,0.0,6.0,1.0,7.0,,,
26244,2,0.0,5.0,6.0,4.0,,,
26253,0,6.0,3.0,4.0,7.0,,,
26259,0,3.0,,,,,,
26261,0,3.0,7.0,5.0,6.0,,,
26266,5,3.0,0.0,6.0,4.0,,,
26274,0,,,,,,,
26277,0,5.0,6.0,7.0,2.0,,,
26281,0,,,,,,,
26282,0,,,,,,,
26283,2,0.0,5.0,3.0,7.0,,,
26307,3,0.0,5.0,6.0,2.0,,,
26310,5,0.0,,,,,,
26328,0,5.0,2.0,6.0,3.0,,,
26331,5,3.0,0.0,6.0,4.0,,,
26340,0,1.0,6.0,3.0,5.0,,,
26347,2,0.0,6.0,7.0,4.0,,,
26348,5,2.0,1.0,0.0,6.0,,,
26352,0,1.0,6.0,2.0,5.0,,,
26358,6,7.0,0.0,4.0,5.0,,,
26361,2,1.0,0.0,,,,,
26364,5,0.0,2.0,1.0,6.0,,,
26368,0,,,,,,,
26375,2,,,,,,,
26377,2,0.0,6.0,7.0,3.0,,,
26381,3,6.0,2.0,4.0,0.0,,,
26393,0,2.0,6.0,5.0,1.0,,,
26394,0,,,,,,,
26395,3,6.0,,,,,,
26396,0,5.0,,,,,,
26402,0,6.0,4.0,3.0,1.0,,,
26408,6,5.0,0.0,2.0,,,,
26412,0,5.0,6.0,2.0,,,,
26419,0,2.0,,,,,,
26541,0,,,,,,,
26546,0,,,,,,,
26547,0,,,,,,,
26549,5,2.0,7.0,6.0,4.0,,,
26550,0,5.0,4.0,3.0,1.0,,,
26552,0,6.0,2.0,1.0,5.0,,,
26553,3,,,,,,,
26555,3,6.0,2.0,7.0,,,,
26564,3,,,,,,,
26583,0,6.0,2.0,3.0,4.0,,,
26587,0,2.0,,,,,,
26593,0,2.0,6.0,3.0,4.0,,,
26596,1,0.0,,,,,,
26603,0,6.0,,,,,,
26604,0,4.0,3.0,6.0,7.0,,,
26606,5,,,,,,,
26612,0,,,,,,,
26614,3,6.0,0.0,5.0,7.0,,,
26617,0,,,,,,,
26620,2,1.0,6.0,0.0,3.0,,,
26621,0,6.0,4.0,2.0,7.0,,,
26622,5,1.0,,,,,,
26623,0,7.0,2.0,5.0,1.0,,,
26626,5,0.0,6.0,2.0,3.0,,,
26633,2,5.0,4.0,1.0,6.0,,,
26635,2,0.0,,,,,,
26637,0,,,,,,,
26639,1,6.0,7.0,4.0,0.0,,,
26644,0,6.0,7.0,5.0,3.0,,,
26646,3,4.0,5.0,6.0,0.0,,,
26647,0,3.0,4.0,2.0,6.0,,,
26650,5,,,,,,,
26652,3,5.0,6.0,7.0,2.0,,,
26653,0,,,,,,,
26658,0,,,,,,,
26664,6,,,,,,,
26671,0,5.0,6.0,4.0,3.0,,,
26677,0,,,,,,,
26678,0,3.0,1.0,5.0,2.0,,,
26680,2,0.0,,,,,,
26683,0,,,,,,,
26684,4,,,,,,,
26687,0,,,,,,,
26690,5,0.0,3.0,,,,,
26710,6,0.0,5.0,2.0,3.0,,,
26713,2,3.0,5.0,6.0,4.0,,,
26724,0,3.0,2.0,6.0,4.0,,,
26736,6,0.0,2.0,1.0,,,,
26738,5,,,,,,,
26814,0,3.0,5.0,6.0,2.0,,,
26816,5,0.0,3.0,2.0,6.0,,,
26821,5,,,,,,,
26823,3,,,,,,,
26833,0,3.0,5.0,6.0,7.0,,,
26838,7,0.0,,,,,,
26843,6,0.0,,,,,,
26845,2,6.0,5.0,1.0,,,,
26849,2,6.0,5.0,,,,,
26856,0,2.0,5.0,4.0,1.0,,,
26859,2,0.0,5.0,6.0,1.0,,,
26864,6,3.0,0.0,4.0,2.0,,,
26866,6,0.0,2.0,1.0,3.0,,,
26873,0,,,,,,,
26876,0,,,,,,,
26879,2,3.0,0.0,6.0,7.0,,,
26881,0,3.0,,,,,,
26882,0,6.0,3.0,7.0,2.0,,,
26884,7,0.0,,,,,,
26891,2,0.0,,,,,,
26892,3,6.0,1.0,7.0,0.0,,,
26893,0,2.0,,,,,,
26902,2,,,,,,,
26905,0,,,,,,,
26906,2,0.0,6.0,3.0,4.0,,,
26907,3,,,,,,,
26908,0,2.0,3.0,5.0,7.0,,,
26912,4,7.0,1.0,3.0,0.0,,,
26913,2,0.0,,,,,,
26916,0,,,,,,,
26921,0,,,,,,,
26923,2,6.0,,,,,,
26926,0,,,,,,,
26930,0,2.0,6.0,5.0,1.0,,,
26931,0,,,,,,,
26933,5,2.0,6.0,0.0,,,,
26934,3,6.0,2.0,7.0,1.0,,,
26941,6,,,,,,,
26948,3,,,,,,,
26950,5,,,,,,,
26953,2,3.0,6.0,4.0,,,,
26954,2,0.0,,,,,,
26955,0,,,,,,,
26957,3,4.0,1.0,7.0,0.0,,,
26958,7,,,,,,,
26961,3,0.0,5.0,2.0,4.0,,,
26966,0,2.0,3.0,6.0,5.0,,,
26967,5,3.0,0.0,7.0,4.0,,,
27044,0,,,,,,,
27046,0,6.0,7.0,2.0,1.0,,,
27047,2,,,,,,,
27049,2,0.0,5.0,,,,,
27056,0,6.0,2.0,3.0,5.0,,,
27058,5,,,,,,,
27061,5,3.0,6.0,7.0,0.0,,,
27062,0,3.0,7.0,5.0,,,,
27064,0,5.0,2.0,1.0,3.0,,,
27070,5,7.0,3.0,0.0,,,,
27071,4,1.0,3.0,5.0,7.0,,,
27074,5,7.0,,,,,,
27075,5,3.0,6.0,,,,,
27076,0,3.0,5.0,6.0,7.0,,,
27078,0,2.0,7.0,1.0,6.0,,,
27080,0,3.0,5.0,7.0,2.0,,,
27083,2,0.0,3.0,,,,,
27085,2,6.0,5.0,,,,,
27089,2,0.0,1.0,3.0,6.0,,,
27090,3,0.0,5.0,6.0,2.0,,,
27093,6,0.0,3.0,2.0,4.0,,,
27096,2,0.0,5.0,3.0,7.0,,,
27098,5,0.0,,,,,,
27099,5,1.0,,,,,,
27107,5,6.0,2.0,4.0,0.0,,,
27108,2,,,,,,,
27109,3,,,,,,,
27111,2,,,,,,,
27112,2,1.0,0.0,,,,,
27116,3,4.0,5.0,6.0,1.0,,,
27118,0,5.0,,,,,,
27122,0,,,,,,,
27123,1,2.0,5.0,6.0,4.0,,,
27128,0,6.0,2.0,4.0,,,,
27132,4,6.0,,,,,,
27133,2,,,,,,,
27138,5,,,,,,,
27140,0,2.0,6.0,,,,,
27144,6,3.0,0.0,7.0,1.0,,,
27146,1,4.0,2.0,7.0,3.0,,,
27153,0,1.0,6.0,2.0,,,,
27157,5,0.0,6.0,1.0,,,,
27158,2,,,,,,,
27159,3,0.0,5.0,4.0,,,,
27160,1,5.0,7.0,,,,,
27161,0,,,,,,,
27165,3,,,,,,,
27167,5,,,,,,,
27170,2,7.0,1.0,,,,,
27172,3,2.0,4.0,6.0,1.0,,,
27174,2,,,,,,,
27175,0,6.0,2.0,,,,,
27176,2,3.0,4.0,5.0,0.0,,,
27177,0,,,,,,,
27179,0,3.0,2.0,5.0,1.0,,,
27181,0,6.0,4.0,5.0,7.0,,,
27182,0,,,,,,,
27186,2,6.0,0.0,3.0,7.0,,,
27188,0,2.0,5.0,3.0,6.0,,,
27189,2,0.0,3.0,6.0,,,,
27192,4,3.0,6.0,7.0,2.0,,,
27195,0,2.0,,,,,,
27196,2,6.0,0.0,,,,,
27200,3,,,,,,,
27201,0,5.0,6.0,7.0,4.0,,,
27203,0,5.0,6.0,3.0,1.0,,,
27204,0,6.0,5.0,2.0,7.0,,,
27205,0,2.0,7.0,,,,,
27206,0,6.0,3.0,4.0,1.0,,,
27207,6,0.0,2.0,,,,,
27208,6,0.0,2.0,4.0,5.0,,,
27209,3,,,,,,,
27210,0,,,,,,,
27211,2,5.0,,,,,,
27212,0,3.0,6.0,1.0,5.0,,,
27213,2,0.0,7.0,6.0,,,,
27214,0,6.0,,,,,,
27215,0,2.0,,,,,,
27216,5,3.0,4.0,0.0,2.0,,,
27217,2,0.0,6.0,,,,,
27218,0,5.0,6.0,2.0,3.0,,,
27219,0,,,,,,,
27220,0,6.0,2.0,3.0,,,,
27221,0,2.0,6.0,,,,,
27222,0,6.0,,,,,,
27223,2,6.0,3.0,4.0,7.0,,,
27224,0,6.0,3.0,7.0,2.0,,,
27225,0,2.0,5.0,6.0,4.0,,,
27226,6,3.0,2.0,5.0,,,,
27227,0,2.0,6.0,4.0,7.0,,,
27228,0,6.0,2.0,3.0,7.0,,,
27229,2,,,,,,,
27230,6,0.0,5.0,3.0,2.0,,,
27231,2,7.0,0.0,,,,,
27232,0,,,,,,,
27233,7,0.0,6.0,,,,,
27234,1,,,,,,,
27235,6,2.0,3.0,0.0,4.0,,,
27236,2,,,,,,,
27237,2,,,,,,,
27238,2,0.0,6.0,7.0,,,,
27240,6,0.0,2.0,7.0,3.0,,,
27241,0,2.0,6.0,,,,,
27242,7,,,,,,,
27243,6,0.0,2.0,7.0,,,,
27245,2,,,,,,,
27246,0,6.0,2.0,3.0,4.0,,,
27247,0,6.0,2.0,,,,,
27248,5,,,,,,,
27249,2,0.0,6.0,1.0,5.0,,,
27250,2,3.0,7.0,,,,,
27251,0,1.0,7.0,2.0,5.0,,,
27252,2,0.0,5.0,7.0,3.0,,,
27253,0,6.0,4.0,7.0,5.0,,,
27254,6,0.0,7.0,1.0,2.0,,,
27255,2,5.0,1.0,,,,,
27256,2,,,,,,,
27257,2,6.0,1.0,,,,,
27259,2,6.0,4.0,3.0,7.0,,,
27260,7,6.0,4.0,5.0,1.0,,,
27261,2,,,,,,,
27262,6,,,,,,,
27263,2,4.0,6.0,1.0,5.0,,,
27264,3,,,,,,,
27265,1,4.0,3.0,7.0,6.0,,,
27266,1,,,,,,,
27267,0,3.0,,,,,,
27269,2,,,,,,,
27270,2,6.0,0.0,,,,,
27271,2,0.0,,,,,,
27272,5,3.0,0.0,6.0,2.0,,,
27273,5,6.0,2.0,0.0,,,,
27274,3,0.0,5.0,6.0,7.0,,,
27275,2,6.0,5.0,0.0,4.0,,,
27276,6,5.0,2.0,4.0,1.0,,,
27277,0,,,,,,,
27278,6,2.0,0.0,1.0,3.0,,,
27279,0,,,,,,,
27280,2,4.0,5.0,1.0,3.0,,,
27282,3,,,,,,,
27283,0,2.0,3.0,4.0,,,,
27284,3,,,,,,,
27285,0,6.0,2.0,1.0,,,,
27286,6,2.0,0.0,3.0,1.0,,,
27287,0,2.0,,,,,,
27288,0,2.0,7.0,,,,,
27289,0,6.0,4.0,7.0,5.0,,,
27291,6,5.0,1.0,2.0,3.0,,,
27292,0,7.0,,,,,,
27293,6,5.0,3.0,4.0,2.0,,,
27294,0,6.0,5.0,2.0,3.0,,,
27295,6,2.0,7.0,0.0,,,,
27296,5,1.0,6.0,,,,,
27297,2,,,,,,,
27298,0,2.0,1.0,3.0,4.0,,,
27299,2,,,,,,,
27301,3,6.0,2.0,4.0,7.0,,,
27302,2,,,,,,,
27303,0,2.0,,,,,,
27304,0,2.0,6.0,4.0,1.0,,,
27305,0,,,,,,,
27306,6,2.0,,,,,,
27307,2,6.0,0.0,,,,,
27308,5,7.0,6.0,4.0,2.0,,,
27309,2,,,,,,,
27310,5,7.0,3.0,0.0,,,,
27311,3,2.0,1.0,6.0,5.0,,,
27312,0,,,,,,,
27313,0,,,,,,,
27315,2,,,,,,,
27316,3,6.0,2.0,4.0,7.0,,,
27317,2,0.0,6.0,1.0,7.0,,,
27318,0,3.0,2.0,7.0,1.0,,,
27319,5,3.0,7.0,4.0,2.0,,,
27320,0,3.0,6.0,5.0,7.0,,,
27321,6,2.0,5.0,3.0,0.0,,,
27322,1,2.0,3.0,4.0,,,,
27323,6,,,,,,,
27324,2,,,,,,,
27325,2,0.0,,,,,,
27326,2,,,,,,,
27327,0,,,,,,,
27328,2,,,,,,,
27329,2,3.0,4.0,0.0,5.0,,,
27330,2,0.0,4.0,3.0,6.0,,,
27331,5,3.0,0.0,6.0,2.0,,,
27332,6,0.0,,,,,,
27333,0,3.0,5.0,7.0,2.0,,,
27334,5,2.0,0.0,,,,,
27335,0,,,,,,,
27337,0,2.0,6.0,5.0,1.0,,,
27338,0,6.0,3.0,2.0,7.0,,,
27339,2,6.0,0.0,,,,,
27340,0,5.0,2.0,,,,,
27341,3,2.0,0.0,5.0,4.0,,,
27342,0,,,,,,,
27343,0,,,,,,,
27344,0,6.0,2.0,,,,,
27345,3,0.0,,,,,,
27346,2,0.0,,,,,,
27347,2,,,,,,,
27348,2,0.0,,,,,,
27349,3,0.0,7.0,5.0,2.0,,,
27350,0,2.0,6.0,,,,,
27351,2,0.0,,,,,,
27352,2,0.0,6.0,,,,,
27353,6,3.0,0.0,,,,,
27354,2,7.0,0.0,6.0,,,,
27355,0,7.0,2.0,,,,,
27356,0,2.0,,,,,,
27357,0,3.0,6.0,4.0,7.0,,,
27358,2,0.0,,,,,,
27359,0,1.0,,,,,,
27360,2,0.0,6.0,5.0,,,,
27361,3,0.0,6.0,,,,,
27363,2,,,,,,,
27364,0,6.0,3.0,,,,,
27365,6,1.0,0.0,2.0,,,,
27366,0,2.0,6.0,,,,,
27367,5,,,,,,,
27368,0,2.0,,,,,,
27369,6,5.0,3.0,7.0,4.0,,,
27370,0,6.0,3.0,2.0,4.0,,,
27454,0,6.0,2.0,3.0,1.0,,,
27455,5,,,,,,,
27456,3,,,,,,,
27457,0,6.0,,,,,,
27458,5,,,,,,,
27459,1,2.0,,,,,,
27460,0,2.0,6.0,3.0,4.0,,,
27461,3,0.0,,,,,,
27462,6,0.0,3.0,,,,,
27463,0,6.0,2.0,,,,,
27464,0,7.0,,,,,,
27465,0,2.0,6.0,5.0,7.0,,,
27466,2,,,,,,,
27468,6,2.0,4.0,1.0,,,,
27469,2,0.0,3.0,,,,,
27470,3,6.0,7.0,2.0,0.0,,,
27471,2,4.0,6.0,0.0,3.0,,,
27472,6,0.0,3.0,5.0,1.0,,,
27473,2,7.0,,,,,,
27474,0,6.0,2.0,7.0,3.0,,,
27475,5,0.0,6.0,2.0,3.0,,,
27476,0,6.0,2.0,,,,,
27477,0,1.0,2.0,,,,,
27478,2,0.0,6.0,,,,,
27479,2,0.0,,,,,,
27480,0,,,,,,,
27481,0,6.0,2.0,,,,,
27483,0,2.0,3.0,5.0,6.0,,,
27484,0,6.0,2.0,3.0,4.0,,,
27486,2,5.0,6.0,0.0,,,,
27487,6,0.0,4.0,1.0,,,,
27488,0,6.0,2.0,,,,,
27489,6,0.0,,,,,,
27490,3,,,,,,,
27491,0,,,,,,,
27492,0,3.0,6.0,7.0,4.0,,,
27493,0,6.0,2.0,,,,,
27494,6,0.0,3.0,5.0,7.0,,,
27496,1,6.0,5.0,,,,,
27497,2,,,,,,,
27498,2,7.0,1.0,4.0,,,,
27499,6,7.0,2.0,4.0,1.0,,,
27500,5,0.0,7.0,2.0,3.0,,,
27501,0,5.0,7.0,2.0,4.0,,,
27502,0,5.0,3.0,6.0,,,,
27503,2,7.0,6.0,5.0,4.0,,,
27504,3,2.0,4.0,,,,,
27506,2,0.0,4.0,,,,,
27507,5,2.0,3.0,,,,,
27508,5,6.0,,,,,,
27509,0,,,,,,,
27510,0,6.0,2.0,7.0,,,,
27511,0,7.0,,,,,,
27512,0,2.0,,,,,,
27513,0,7.0,6.0,2.0,5.0,,,
27514,0,,,,,,,
27515,2,6.0,,,,,,
27516,2,5.0,0.0,6.0,,,,
27517,2,0.0,1.0,6.0,7.0,,,
27518,0,,,,,,,
27519,0,6.0,2.0,4.0,1.0,,,
27520,3,4.0,2.0,7.0,,,,
27522,3,,,,,,,
27523,5,,,,,,,
27525,2,0.0,6.0,,,,,
27526,0,1.0,6.0,,,,,
27527,0,2.0,6.0,4.0,1.0,,,
27528,5,3.0,0.0,4.0,6.0,,,
27529,0,,,,,,,
27530,0,6.0,,,,,,
27531,5,4.0,3.0,6.0,,,,
27532,6,3.0,7.0,2.0,1.0,,,
27533,0,,,,,,,
27534,2,6.0,0.0,1.0,3.0,,,
27536,0,6.0,2.0,5.0,,,,
27537,0,2.0,3.0,6.0,4.0,,,
27538,0,3.0,1.0,5.0,,,,
27539,0,2.0,3.0,,,,,
27540,0,,,,,,,
27541,2,6.0,7.0,1.0,,,,
27542,2,3.0,0.0,1.0,,,,
27543,0,6.0,1.0,,,,,
27545,6,0.0,,,,,,
27546,0,7.0,,,,,,
27547,2,6.0,3.0,5.0,0.0,,,
27548,2,,,,,,,
27549,0,6.0,,,,,,
27550,0,,,,,,,
27551,1,5.0,7.0,0.0,2.0,,,
27553,0,6.0,2.0,4.0,7.0,,,
27555,2,,,,,,,
27556,2,0.0,6.0,,,,,
27557,0,,,,,,,
27559,2,,,,,,,
27560,0,6.0,2.0,3.0,5.0,,,
27561,2,,,,,,,
27562,0,,,,,,,
27563,3,2.0,1.0,4.0,0.0,,,
27565,0,6.0,,,,,,
27566,6,2.0,0.0,1.0,3.0,,,
27567,0,5.0,7.0,1.0,2.0,,,
27568,6,0.0,2.0,,,,,
27569,2,0.0,6.0,4.0,3.0,,,
27570,2,0.0,4.0,6.0,7.0,,,
27571,3,6.0,0.0,2.0,1.0,,,
27572,2,0.0,6.0,5.0,3.0,,,
27573,2,0.0,6.0,,,,,
27574,0,,,,,,,
27575,0,3.0,5.0,6.0,7.0,,,
27576,0,,,,,,,
27577,0,,,,,,,
27578,0,2.0,,,,,,
27579,7,1.0,0.0,,,,,
27580,2,0.0,6.0,4.0,3.0,,,
27581,6,5.0,7.0,,,,,
27583,6,2.0,0.0,3.0,,,,
27584,7,0.0,2.0,,,,,
27585,2,1.0,,,,,,
27586,0,2.0,,,,,,
27587,0,7.0,,,,,,
27588,6,3.0,2.0,0.0,7.0,,,
27589,6,2.0,0.0,3.0,4.0,,,
27590,2,,,,,,,
27591,3,,,,,,,
27592,0,7.0,3.0,2.0,5.0,,,
27593,0,,,,,,,
27594,0,3.0,6.0,7.0,4.0,,,
27595,6,0.0,,,,,,
27596,2,6.0,0.0,1.0,5.0,,,
27597,7,,,,,,,
27599,2,0.0,,,,,,
27600,2,,,,,,,
27601,0,2.0,7.0,3.0,4.0,,,
27603,2,0.0,6.0,5.0,,,,
27604,2,0.0,,,,,,
27605,6,0.0,2.0,,,,,
27606,6,2.0,,,,,,
27607,5,3.0,0.0,7.0,4.0,,,
27608,2,0.0,4.0,1.0,6.0,,,
27609,0,,,,,,,
27610,6,5.0,0.0,3.0,2.0,,,
27611,0,,,,,,,
27612,2,7.0,,,,,,
27614,3,,,,,,,
27615,0,6.0,2.0,5.0,,,,
27616,2,6.0,3.0,4.0,7.0,,,
27617,2,3.0,1.0,5.0,7.0,,,
27618,2,,,,,,,
27619,5,,,,,,,
27620,3,0.0,5.0,6.0,7.0,,,
27621,0,6.0,,,,,,
27622,7,,,,,,,
27623,6,0.0,,,,,,
27624,0,,,,,,,
27625,2,6.0,4.0,3.0,1.0,,,
27626,0,5.0,7.0,,,,,
27627,3,,,,,,,
27628,2,,,,,,,
27629,0,4.0,,,,,,
33735,2,6.0,,,,,,
33736,6,3.0,5.0,7.0,2.0,,,
33737,6,1.0,2.0,3.0,0.0,,,
33738,5,7.0,0.0,2.0,6.0,,,
33739,6,0.0,,,,,,
33741,0,6.0,3.0,2.0,5.0,,,
33743,6,,,,,,,
33744,7,5.0,,,,,,
33745,3,0.0,6.0,4.0,5.0,,,
33746,0,3.0,5.0,6.0,2.0,,,
33747,6,,,,,,,
33748,6,,,,,,,
33749,2,0.0,6.0,3.0,5.0,,,
33751,0,1.0,6.0,,,,,
33752,2,0.0,,,,,,
33753,2,,,,,,,
33754,2,7.0,0.0,6.0,4.0,,,
33755,6,2.0,,,,,,
33756,4,3.0,2.0,1.0,5.0,,,
33757,6,5.0,2.0,,,,,
33759,6,7.0,2.0,0.0,,,,
33760,6,0.0,2.0,5.0,7.0,,,
33761,3,4.0,,,,,,
33762,0,2.0,5.0,,,,,
33764,5,,,,,,,
33765,2,,,,,,,
33767,6,0.0,1.0,2.0,,,,
33768,0,5.0,4.0,6.0,3.0,,,
33769,1,2.0,0.0,7.0,6.0,,,
33770,5,,,,,,,
33771,3,,,,,,,
33772,0,2.0,6.0,1.0,3.0,,,
33773,2,6.0,,,,,,
33775,4,3.0,5.0,0.0,7.0,,,
33776,1,4.0,6.0,0.0,3.0,,,
33777,2,0.0,,,,,,
33778,6,2.0,4.0,0.0,3.0,,,
33779,5,0.0,,,,,,
33780,3,0.0,5.0,6.0,2.0,,,
33781,2,,,,,,,
33782,0,2.0,3.0,5.0,6.0,,,
33783,0,6.0,7.0,,,,,
33784,0,6.0,,,,,,
33785,3,0.0,6.0,4.0,,,,
33787,0,,,,,,,
33788,0,2.0,6.0,,,,,
33790,0,,,,,,,
33791,3,0.0,6.0,4.0,,,,
33792,3,5.0,6.0,7.0,2.0,,,
33793,6,2.0,0.0,,,,,
33794,0,3.0,7.0,5.0,6.0,,,
33795,0,,,,,,,
33796,6,0.0,,,,,,
33798,6,0.0,2.0,4.0,3.0,,,
33799,1,7.0,6.0,,,,,
33801,0,,,,,,,
33802,1,5.0,4.0,3.0,,,,
33803,0,,,,,,,
33804,5,,,,,,,
33805,0,,,,,,,
33806,2,0.0,6.0,,,,,
33807,6,5.0,0.0,3.0,7.0,,,
33808,1,2.0,,,,,,
33809,0,,,,,,,
33811,2,0.0,7.0,6.0,5.0,,,
33812,0,,,,,,,
33813,2,,,,,,,
33814,6,2.0,1.0,0.0,3.0,,,
33815,0,3.0,,,,,,
33816,1,7.0,2.0,,,,,
33817,2,1.0,,,,,,
33818,0,6.0,5.0,7.0,2.0,,,
33819,3,0.0,6.0,,,,,
