,0,1,2,3,4,5,6,7
37154,0,,,,,,,
37155,2,0.0,3.0,6.0,7.0,,,
37156,2,6.0,3.0,,,,,
37157,0,3.0,2.0,,,,,
37158,2,6.0,0.0,1.0,5.0,,,
37159,2,0.0,,,,,,
37160,0,2.0,1.0,4.0,7.0,,,
37161,4,5.0,0.0,1.0,6.0,,,
37163,2,4.0,,,,,,
37164,0,2.0,,,,,,
37165,2,6.0,,,,,,
37166,6,3.0,0.0,1.0,2.0,,,
37167,6,,,,,,,
37169,2,0.0,,,,,,
37171,1,,,,,,,
37172,4,3.0,2.0,7.0,1.0,,,
37173,4,,,,,,,
37174,6,,,,,,,
37175,6,7.0,1.0,2.0,5.0,,,
37177,0,6.0,,,,,,
37178,2,0.0,6.0,,,,,
37179,6,1.0,7.0,2.0,3.0,,,
37180,2,0.0,1.0,3.0,,,,
37181,0,2.0,,,,,,
37182,0,,,,,,,
37183,0,1.0,3.0,,,,,
37184,2,0.0,1.0,5.0,3.0,,,
37185,3,,,,,,,
37186,2,4.0,6.0,,,,,
37289,2,6.0,4.0,,,,,
37290,0,2.0,4.0,1.0,5.0,,,
37291,0,2.0,7.0,,,,,
37292,0,6.0,1.0,,,,,
37294,3,0.0,4.0,2.0,1.0,,,
37295,4,0.0,2.0,,,,,
37296,0,,,,,,,
37297,1,,,,,,,
37298,1,2.0,3.0,0.0,6.0,,,
37299,3,,,,,,,
37300,2,0.0,6.0,3.0,1.0,,,
37301,0,4.0,2.0,5.0,7.0,,,
37302,2,0.0,4.0,6.0,3.0,,,
37303,6,,,,,,,
37305,2,6.0,4.0,0.0,1.0,,,
37306,0,2.0,3.0,1.0,4.0,,,
37308,2,,,,,,,
37309,0,4.0,3.0,1.0,6.0,,,
37310,0,2.0,6.0,,,,,
37311,0,,,,,,,
37313,0,2.0,5.0,4.0,1.0,,,
37314,6,2.0,0.0,3.0,7.0,,,
37315,2,4.0,5.0,,,,,
37317,1,3.0,,,,,,
37318,2,0.0,7.0,,,,,
37319,2,4.0,0.0,,,,,
37320,4,2.0,,,,,,
37321,2,6.0,7.0,1.0,0.0,,,
37322,1,7.0,3.0,6.0,5.0,,,
37323,0,4.0,2.0,1.0,3.0,,,
37324,1,3.0,7.0,,,,,
37325,4,0.0,2.0,1.0,7.0,,,
37326,1,6.0,7.0,2.0,0.0,,,
37327,0,,,,,,,
37328,4,2.0,3.0,5.0,1.0,,,
37329,1,0.0,4.0,2.0,6.0,,,
37330,2,,,,,,,
37331,0,,,,,,,
37332,2,6.0,4.0,3.0,,,,
37333,1,3.0,0.0,2.0,6.0,,,
37334,4,0.0,2.0,3.0,7.0,,,
37335,2,0.0,1.0,7.0,5.0,,,
37336,0,4.0,3.0,6.0,2.0,,,
37337,2,,,,,,,
37338,3,2.0,1.0,,,,,
37339,0,,,,,,,
37340,1,,,,,,,
37341,0,4.0,6.0,7.0,3.0,,,
37342,4,1.0,2.0,,,,,
37343,0,,,,,,,
37344,0,2.0,,,,,,
37345,0,,,,,,,
37346,0,,,,,,,
37347,2,0.0,4.0,,,,,
37348,4,0.0,5.0,,,,,
37349,2,1.0,7.0,3.0,6.0,,,
37350,3,0.0,2.0,1.0,5.0,,,
37351,0,6.0,7.0,3.0,,,,
37352,4,0.0,,,,,,
37354,0,,,,,,,
37355,1,3.0,2.0,,,,,
37356,0,2.0,4.0,6.0,7.0,,,
37357,0,4.0,,,,,,
37358,3,4.0,,,,,,
37359,2,6.0,0.0,4.0,1.0,,,
37360,2,,,,,,,
37362,4,0.0,3.0,1.0,6.0,,,
37363,0,4.0,2.0,1.0,6.0,,,
37364,6,0.0,2.0,1.0,7.0,,,
37365,2,1.0,3.0,,,,,
37366,0,4.0,3.0,6.0,2.0,,,
37367,0,4.0,2.0,1.0,3.0,,,
37368,2,0.0,6.0,1.0,7.0,,,
37369,2,0.0,3.0,1.0,6.0,,,
37370,0,,,,,,,
37371,0,,,,,,,
37372,4,2.0,,,,,,
37373,0,6.0,,,,,,
37374,0,2.0,7.0,6.0,5.0,,,
37375,2,1.0,,,,,,
37376,0,5.0,3.0,1.0,7.0,,,
37377,3,1.0,2.0,4.0,,,,
37378,2,,,,,,,
37379,2,0.0,5.0,4.0,6.0,,,
37380,2,,,,,,,
37381,2,1.0,,,,,,
37382,2,,,,,,,
37383,0,4.0,2.0,,,,,
37384,0,2.0,1.0,3.0,5.0,,,
37385,2,1.0,4.0,5.0,0.0,,,
37387,0,1.0,,,,,,
37388,0,2.0,6.0,,,,,
37389,0,,,,,,,
37390,0,,,,,,,
37391,0,,,,,,,
37392,2,,,,,,,
37393,3,1.0,2.0,6.0,0.0,,,
37394,1,5.0,3.0,2.0,7.0,,,
37396,0,1.0,2.0,4.0,3.0,,,
37397,4,2.0,6.0,,,,,
37398,0,2.0,,,,,,
37399,2,0.0,,,,,,
37400,0,6.0,1.0,,,,,
37401,2,1.0,6.0,4.0,3.0,,,
37402,0,2.0,,,,,,
37403,1,3.0,,,,,,
37404,4,0.0,2.0,6.0,7.0,,,
37405,0,,,,,,,
37406,0,4.0,,,,,,
37407,6,7.0,0.0,,,,,
37408,3,,,,,,,
37409,4,,,,,,,
37410,1,6.0,7.0,2.0,,,,
37411,2,,,,,,,
37413,1,6.0,7.0,3.0,2.0,,,
37415,2,,,,,,,
37416,0,4.0,2.0,1.0,7.0,,,
37418,2,,,,,,,
37419,0,7.0,2.0,3.0,5.0,,,
37420,2,4.0,0.0,1.0,7.0,,,
37421,1,,,,,,,
37422,1,3.0,,,,,,
37423,3,,,,,,,
37424,1,0.0,6.0,7.0,5.0,,,
37425,2,,,,,,,
37426,2,,,,,,,
37427,2,0.0,1.0,3.0,5.0,,,
37428,4,,,,,,,
37429,2,,,,,,,
37430,4,2.0,3.0,1.0,5.0,,,
37432,2,,,,,,,
37433,4,,,,,,,
37434,0,,,,,,,
37435,2,,,,,,,
37436,1,2.0,0.0,3.0,7.0,,,
37438,3,,,,,,,
37439,0,,,,,,,
37440,2,0.0,6.0,4.0,5.0,,,
37441,2,1.0,7.0,3.0,5.0,,,
37442,1,3.0,5.0,4.0,0.0,,,
37443,2,0.0,3.0,1.0,7.0,,,
37444,0,2.0,3.0,4.0,1.0,,,
37445,0,2.0,4.0,6.0,3.0,,,
37446,0,2.0,1.0,5.0,6.0,,,
37447,0,,,,,,,
37449,0,3.0,,,,,,
37450,2,0.0,,,,,,
37451,4,2.0,0.0,7.0,6.0,,,
37452,0,,,,,,,
37453,2,0.0,,,,,,
37454,1,0.0,,,,,,
37455,4,2.0,0.0,1.0,3.0,,,
37456,4,,,,,,,
37457,0,,,,,,,
37458,3,2.0,0.0,,,,,
43226,6,2.0,7.0,,,,,
43227,7,2.0,3.0,5.0,0.0,,,
43228,1,3.0,0.0,4.0,5.0,,,
43229,3,6.0,,,,,,
43230,1,3.0,2.0,,,,,
43231,2,0.0,5.0,,,,,
43232,2,4.0,7.0,0.0,5.0,,,
43233,0,4.0,2.0,1.0,6.0,,,
43234,6,,,,,,,
43235,0,,,,,,,
43236,2,6.0,1.0,5.0,,,,
43237,5,6.0,,,,,,
43238,3,2.0,0.0,1.0,6.0,,,
43239,0,,,,,,,
43240,2,,,,,,,
43241,7,1.0,2.0,4.0,,,,
43242,0,2.0,6.0,,,,,
43243,0,,,,,,,
43244,0,,,,,,,
43245,2,1.0,7.0,,,,,
43246,0,4.0,2.0,5.0,1.0,,,
43248,2,0.0,,,,,,
43249,0,2.0,1.0,3.0,4.0,,,
43250,4,,,,,,,
43251,1,2.0,5.0,4.0,0.0,,,
43252,0,4.0,1.0,2.0,6.0,,,
43253,0,2.0,1.0,3.0,5.0,,,
43254,2,,,,,,,
43256,2,6.0,0.0,,,,,
43257,2,3.0,4.0,0.0,5.0,,,
43258,5,,,,,,,
43259,2,5.0,0.0,1.0,4.0,,,
43260,2,5.0,0.0,,,,,
43261,1,3.0,2.0,4.0,0.0,,,
43262,2,1.0,5.0,,,,,
43263,7,4.0,0.0,6.0,2.0,,,
43264,4,0.0,1.0,2.0,3.0,,,
43265,3,6.0,,,,,,
43266,2,,,,,,,
43267,0,2.0,6.0,7.0,1.0,,,
43268,4,2.0,1.0,,,,,
43269,6,1.0,2.0,0.0,,,,
43270,2,,,,,,,
43271,6,0.0,2.0,,,,,
43272,1,,,,,,,
43274,2,4.0,0.0,6.0,,,,
43275,2,4.0,1.0,6.0,5.0,,,
43276,0,4.0,7.0,2.0,3.0,,,
43277,7,0.0,2.0,1.0,6.0,,,
43278,3,6.0,5.0,,,,,
43279,0,,,,,,,
43280,0,1.0,,,,,,
43281,7,0.0,3.0,1.0,2.0,,,
43282,6,3.0,,,,,,
43283,3,0.0,1.0,2.0,5.0,,,
43285,0,,,,,,,
43287,2,,,,,,,
43288,4,3.0,1.0,2.0,0.0,,,
43289,2,4.0,,,,,,
43291,2,0.0,6.0,5.0,1.0,,,
43292,4,1.0,2.0,5.0,0.0,,,
43293,2,1.0,,,,,,
43294,2,0.0,5.0,,,,,
43295,0,2.0,5.0,,,,,
43296,2,7.0,4.0,1.0,0.0,,,
43298,0,2.0,1.0,3.0,5.0,,,
43299,0,4.0,6.0,3.0,2.0,,,
43300,2,0.0,1.0,4.0,,,,
43301,2,4.0,,,,,,
43302,1,,,,,,,
43303,1,2.0,3.0,5.0,0.0,,,
43304,0,4.0,2.0,6.0,,,,
43305,4,0.0,,,,,,
43306,4,0.0,1.0,2.0,6.0,,,
43308,0,2.0,,,,,,
43309,0,1.0,3.0,5.0,,,,
43310,5,0.0,6.0,3.0,2.0,,,
43311,0,6.0,2.0,,,,,
43312,6,7.0,0.0,5.0,2.0,,,
43313,2,0.0,,,,,,
43314,0,2.0,1.0,5.0,,,,
43315,2,3.0,5.0,0.0,4.0,,,
43318,0,6.0,5.0,2.0,1.0,,,
43319,2,,,,,,,
43320,6,7.0,0.0,,,,,
43321,4,0.0,2.0,5.0,3.0,,,
43322,3,1.0,4.0,0.0,,,,
43323,6,,,,,,,
43325,2,3.0,0.0,,,,,
43326,0,2.0,,,,,,
43327,6,7.0,2.0,1.0,5.0,,,
43328,2,0.0,1.0,4.0,,,,
43329,4,0.0,2.0,7.0,5.0,,,
43330,2,0.0,6.0,1.0,7.0,,,
43332,0,,,,,,,
43333,0,2.0,4.0,5.0,3.0,,,
43334,0,2.0,1.0,4.0,3.0,,,
43335,3,,,,,,,
43336,4,2.0,1.0,5.0,0.0,,,
43337,2,0.0,1.0,4.0,3.0,,,
43338,2,4.0,0.0,,,,,
43339,4,,,,,,,
43340,2,4.0,,,,,,
43341,1,2.0,7.0,6.0,3.0,,,
43342,0,,,,,,,
43343,5,0.0,2.0,4.0,1.0,,,
43345,0,2.0,1.0,3.0,4.0,,,
43346,2,7.0,1.0,3.0,4.0,,,
43347,2,0.0,,,,,,
43348,2,6.0,1.0,3.0,0.0,,,
43349,0,2.0,,,,,,
43350,6,2.0,7.0,1.0,5.0,,,
43351,2,0.0,1.0,3.0,7.0,,,
43352,0,2.0,1.0,3.0,5.0,,,
43353,2,7.0,6.0,5.0,4.0,,,
43354,2,,,,,,,
43355,0,4.0,2.0,,,,,
43356,0,3.0,6.0,1.0,2.0,,,
43357,5,2.0,4.0,0.0,1.0,,,
43358,1,3.0,4.0,5.0,,,,
43359,0,2.0,,,,,,
43360,0,2.0,7.0,,,,,
43361,0,2.0,5.0,6.0,1.0,,,
43362,0,,,,,,,
43364,4,2.0,5.0,1.0,3.0,,,
43365,0,1.0,3.0,,,,,
43366,4,0.0,,,,,,
43367,1,0.0,3.0,2.0,7.0,,,
43368,2,,,,,,,
43369,0,5.0,6.0,1.0,3.0,,,
43370,1,2.0,,,,,,
43371,1,,,,,,,
43372,2,,,,,,,
43373,0,2.0,7.0,4.0,,,,
43374,0,,,,,,,
43375,0,6.0,3.0,1.0,,,,
43376,2,0.0,6.0,7.0,1.0,,,
43377,0,1.0,,,,,,
43378,0,1.0,2.0,3.0,5.0,,,
43379,2,0.0,1.0,5.0,4.0,,,
43380,1,,,,,,,
43381,2,0.0,5.0,1.0,3.0,,,
43382,3,1.0,4.0,6.0,0.0,,,
43383,2,5.0,,,,,,
43384,6,3.0,1.0,2.0,4.0,,,
43385,0,6.0,1.0,7.0,3.0,,,
43386,0,2.0,1.0,3.0,5.0,,,
43387,2,0.0,1.0,4.0,3.0,,,
43388,0,2.0,1.0,5.0,4.0,,,
43389,2,0.0,3.0,5.0,1.0,,,
43390,0,,,,,,,
43391,3,,,,,,,
43392,2,0.0,1.0,3.0,,,,
43393,0,2.0,6.0,5.0,4.0,,,
43394,4,,,,,,,
43395,4,,,,,,,
43396,1,6.0,4.0,5.0,7.0,,,
43397,2,0.0,1.0,4.0,5.0,,,
43398,4,,,,,,,
43399,0,6.0,4.0,3.0,2.0,,,
43400,0,,,,,,,
43401,2,0.0,4.0,1.0,5.0,,,
43402,1,3.0,5.0,2.0,0.0,,,
43403,0,3.0,5.0,4.0,1.0,,,
43404,2,1.0,,,,,,
43405,1,2.0,7.0,3.0,6.0,,,
43406,0,2.0,,,,,,
43407,0,4.0,5.0,1.0,7.0,,,
43408,4,6.0,1.0,2.0,3.0,,,
43409,0,2.0,3.0,1.0,,,,
43410,2,0.0,6.0,7.0,,,,
43411,2,,,,,,,
43412,3,4.0,0.0,1.0,2.0,,,
43413,7,6.0,,,,,,
43414,2,1.0,,,,,,
43415,6,7.0,2.0,5.0,0.0,,,
43416,0,6.0,1.0,3.0,,,,
43417,2,0.0,,,,,,
43418,2,0.0,4.0,1.0,3.0,,,
43419,6,,,,,,,
43420,4,0.0,6.0,7.0,1.0,,,
43421,2,,,,,,,
43423,0,3.0,2.0,1.0,6.0,,,
43425,2,5.0,4.0,0.0,1.0,,,
43426,1,,,,,,,
43427,4,1.0,0.0,,,,,
43428,6,7.0,0.0,,,,,
43429,4,0.0,1.0,2.0,6.0,,,
43430,6,0.0,3.0,,,,,
43431,7,6.0,,,,,,
43432,4,2.0,,,,,,
43433,4,0.0,1.0,,,,,
43434,2,,,,,,,
43435,2,1.0,5.0,4.0,6.0,,,
43436,1,0.0,3.0,7.0,2.0,,,
43437,4,,,,,,,
43438,0,2.0,4.0,3.0,5.0,,,
43439,2,5.0,4.0,,,,,
43440,0,,,,,,,
43441,0,4.0,2.0,,,,,
43442,1,3.0,,,,,,
43443,4,0.0,2.0,6.0,1.0,,,
43444,2,0.0,4.0,7.0,1.0,,,
43445,2,0.0,,,,,,
43446,0,1.0,2.0,5.0,3.0,,,
43447,6,7.0,,,,,,
43448,1,,,,,,,
43449,0,3.0,1.0,2.0,4.0,,,
43450,3,4.0,1.0,2.0,7.0,,,
43451,3,4.0,1.0,2.0,7.0,,,
43453,1,,,,,,,
43454,0,6.0,1.0,2.0,,,,
43455,7,4.0,3.0,2.0,,,,
43456,1,3.0,0.0,4.0,5.0,,,
43458,2,5.0,4.0,0.0,1.0,,,
43460,2,0.0,5.0,6.0,3.0,,,
43461,2,4.0,1.0,0.0,,,,
43462,6,0.0,1.0,2.0,4.0,,,
43463,1,,,,,,,
43464,0,2.0,1.0,3.0,6.0,,,
43465,0,6.0,2.0,1.0,7.0,,,
43466,0,2.0,,,,,,
43467,2,,,,,,,
43468,2,0.0,,,,,,
43469,0,,,,,,,
43470,0,4.0,,,,,,
43471,0,,,,,,,
43472,1,,,,,,,
43473,2,4.0,,,,,,
43474,6,,,,,,,
43475,2,4.0,0.0,,,,,
43476,0,2.0,1.0,3.0,5.0,,,
43477,6,7.0,0.0,5.0,1.0,,,
43478,2,,,,,,,
43479,0,2.0,5.0,4.0,3.0,,,
43480,2,1.0,7.0,5.0,0.0,,,
43481,1,3.0,6.0,5.0,4.0,,,
43482,0,4.0,,,,,,
43483,2,,,,,,,
43484,2,0.0,6.0,,,,,
43485,0,7.0,2.0,6.0,1.0,,,
43486,0,,,,,,,
43488,2,,,,,,,
43489,2,0.0,1.0,4.0,6.0,,,
43490,0,2.0,1.0,3.0,5.0,,,
43491,0,,,,,,,
43492,3,0.0,,,,,,
43493,2,,,,,,,
43494,0,2.0,3.0,5.0,6.0,,,
43495,2,,,,,,,
43496,0,1.0,2.0,,,,,
43497,0,2.0,5.0,1.0,3.0,,,
43498,4,,,,,,,
43499,1,6.0,2.0,5.0,4.0,,,
43500,0,2.0,1.0,4.0,7.0,,,
43501,5,2.0,4.0,6.0,0.0,,,
43502,2,0.0,1.0,4.0,3.0,,,
43503,2,,,,,,,
43504,4,2.0,1.0,0.0,,,,
43505,6,,,,,,,
43506,4,,,,,,,
43507,2,1.0,,,,,,
43508,2,,,,,,,
43509,0,4.0,1.0,,,,,
43510,0,2.0,,,,,,
43511,0,2.0,3.0,5.0,4.0,,,
43512,0,5.0,2.0,1.0,3.0,,,
43513,6,7.0,0.0,,,,,
43514,2,1.0,0.0,3.0,4.0,,,
43515,2,5.0,,,,,,
43516,2,,,,,,,
43518,0,3.0,4.0,5.0,1.0,,,
43519,2,4.0,0.0,1.0,3.0,,,
43520,7,,,,,,,
43521,6,2.0,1.0,7.0,4.0,,,
43522,2,0.0,5.0,1.0,3.0,,,
43523,1,3.0,,,,,,
43524,1,6.0,7.0,5.0,2.0,,,
43526,0,1.0,3.0,4.0,7.0,,,
43527,2,1.0,0.0,7.0,3.0,,,
43528,2,,,,,,,
43529,2,7.0,0.0,5.0,1.0,,,
43530,0,,,,,,,
43531,0,1.0,3.0,6.0,2.0,,,
43532,2,1.0,6.0,4.0,0.0,,,
43533,2,,,,,,,
43534,6,2.0,1.0,7.0,,,,
43535,1,2.0,6.0,0.0,4.0,,,
43536,0,,,,,,,
43538,2,,,,,,,
43539,0,3.0,,,,,,
43540,0,4.0,1.0,2.0,,,,
43541,4,2.0,1.0,5.0,7.0,,,
43542,4,0.0,1.0,,,,,
43543,0,,,,,,,
43544,1,0.0,3.0,5.0,2.0,,,
43545,6,,,,,,,
43546,3,4.0,0.0,6.0,1.0,,,
43547,2,5.0,0.0,,,,,
43548,1,0.0,3.0,2.0,5.0,,,
43550,1,2.0,3.0,0.0,6.0,,,
43551,2,1.0,,,,,,
43552,0,,,,,,,
43553,0,6.0,5.0,4.0,3.0,,,
43554,4,,,,,,,
43555,2,,,,,,,
43556,0,,,,,,,
43557,0,2.0,,,,,,
43558,2,,,,,,,
43559,0,5.0,2.0,,,,,
43560,3,4.0,0.0,,,,,
43561,2,0.0,5.0,4.0,1.0,,,
43562,6,2.0,7.0,1.0,4.0,,,
43563,0,,,,,,,
43564,0,,,,,,,
43565,0,2.0,3.0,4.0,,,,
43566,1,0.0,,,,,,
43567,1,2.0,0.0,,,,,
43568,7,6.0,,,,,,
43569,7,,,,,,,
43570,2,4.0,1.0,5.0,0.0,,,
43571,2,5.0,0.0,1.0,3.0,,,
43572,2,0.0,,,,,,
43573,1,4.0,3.0,7.0,2.0,,,
43574,4,6.0,3.0,1.0,7.0,,,
43575,0,4.0,3.0,2.0,1.0,,,
43576,1,2.0,7.0,4.0,0.0,,,
43577,0,,,,,,,
43578,2,0.0,,,,,,
43579,2,,,,,,,
43580,2,1.0,7.0,3.0,6.0,,,
43581,0,2.0,5.0,3.0,1.0,,,
43582,2,,,,,,,
43583,1,3.0,2.0,0.0,7.0,,,
43584,2,4.0,,,,,,
43747,0,6.0,2.0,3.0,5.0,,,
43748,2,4.0,0.0,6.0,1.0,,,
43749,2,4.0,0.0,6.0,1.0,,,
43750,6,0.0,2.0,7.0,5.0,,,
43751,2,6.0,1.0,5.0,,,,
43752,4,6.0,1.0,2.0,5.0,,,
43753,1,,,,,,,
43756,6,2.0,7.0,4.0,,,,
43757,2,,,,,,,
43758,1,3.0,0.0,2.0,4.0,,,
43759,2,1.0,3.0,7.0,4.0,,,
43760,1,2.0,,,,,,
43762,2,1.0,0.0,6.0,7.0,,,
43763,2,,,,,,,
43764,3,1.0,4.0,0.0,7.0,,,
43765,2,3.0,1.0,6.0,4.0,,,
43766,0,,,,,,,
43767,7,6.0,4.0,2.0,,,,
43768,1,3.0,,,,,,
43769,2,0.0,1.0,3.0,6.0,,,
43770,7,2.0,1.0,4.0,0.0,,,
43771,0,,,,,,,
43772,2,,,,,,,
43773,2,,,,,,,
43774,6,7.0,0.0,2.0,,,,
43775,7,6.0,2.0,1.0,0.0,,,
43776,0,1.0,2.0,6.0,4.0,,,
43777,1,,,,,,,
43778,0,4.0,,,,,,
43779,1,2.0,7.0,3.0,4.0,,,
43780,3,,,,,,,
43781,2,,,,,,,
43782,2,4.0,0.0,3.0,,,,
43783,0,4.0,2.0,1.0,3.0,,,
43784,0,2.0,1.0,3.0,4.0,,,
43785,2,,,,,,,
43787,6,,,,,,,
43788,1,,,,,,,
43789,4,7.0,2.0,6.0,0.0,,,
43790,4,0.0,2.0,,,,,
43791,3,1.0,2.0,4.0,0.0,,,
43793,2,1.0,3.0,0.0,,,,
43796,0,2.0,6.0,4.0,1.0,,,
43797,2,1.0,7.0,0.0,6.0,,,
43798,2,4.0,,,,,,
43799,2,4.0,0.0,,,,,
43800,2,4.0,,,,,,
43801,0,4.0,2.0,,,,,
43802,0,4.0,6.0,3.0,1.0,,,
43803,2,0.0,1.0,3.0,4.0,,,
43804,5,3.0,2.0,6.0,1.0,,,
43805,0,2.0,,,,,,
43806,2,1.0,4.0,0.0,,,,
43807,4,2.0,0.0,3.0,1.0,,,
43808,4,2.0,1.0,5.0,3.0,,,
43809,2,6.0,,,,,,
43810,2,6.0,,,,,,
43811,2,,,,,,,
43813,3,,,,,,,
43814,1,3.0,,,,,,
43815,2,4.0,1.0,6.0,0.0,,,
43816,7,3.0,1.0,2.0,0.0,,,
43817,0,,,,,,,
43818,6,,,,,,,
43819,6,,,,,,,
43820,3,,,,,,,
43821,0,2.0,7.0,1.0,,,,
43822,3,1.0,6.0,2.0,0.0,,,
43823,1,2.0,4.0,7.0,,,,
43824,2,,,,,,,
43825,1,5.0,2.0,0.0,3.0,,,
43826,0,6.0,7.0,2.0,,,,
43827,2,7.0,0.0,6.0,,,,
43828,0,,,,,,,
43829,6,7.0,,,,,,
43830,4,2.0,,,,,,
43831,3,2.0,6.0,,,,,
43832,0,,,,,,,
43833,2,,,,,,,
43834,4,3.0,1.0,0.0,2.0,,,
43835,1,,,,,,,
43836,3,,,,,,,
43837,1,,,,,,,
43838,2,,,,,,,
43839,1,2.0,7.0,0.0,3.0,,,
43840,2,0.0,3.0,1.0,7.0,,,
43841,2,0.0,4.0,1.0,7.0,,,
43843,0,4.0,2.0,1.0,3.0,,,
43844,4,2.0,,,,,,
43845,0,4.0,7.0,3.0,2.0,,,
43846,4,,,,,,,
43847,1,2.0,0.0,,,,,
43849,4,6.0,7.0,,,,,
43850,6,2.0,,,,,,
43851,1,,,,,,,
43852,2,0.0,1.0,,,,,
43853,4,2.0,,,,,,
43855,0,2.0,,,,,,
43856,0,6.0,4.0,2.0,1.0,,,
43857,2,5.0,7.0,1.0,6.0,,,
43858,2,6.0,,,,,,
43859,2,,,,,,,
43860,2,,,,,,,
43861,2,0.0,,,,,,
43864,2,1.0,7.0,3.0,6.0,,,
43865,7,6.0,2.0,0.0,,,,
43866,2,6.0,0.0,4.0,1.0,,,
43867,1,3.0,7.0,4.0,2.0,,,
43868,7,6.0,2.0,5.0,0.0,,,
43870,2,6.0,1.0,4.0,,,,
44114,5,4.0,0.0,1.0,2.0,,,
44115,2,1.0,7.0,3.0,6.0,,,
44116,0,1.0,6.0,3.0,2.0,,,
44117,6,7.0,2.0,4.0,0.0,,,
44118,2,0.0,7.0,1.0,4.0,,,
44119,2,1.0,3.0,4.0,6.0,,,
44120,4,,,,,,,
44121,2,1.0,7.0,0.0,3.0,,,
44122,4,,,,,,,
44123,2,5.0,4.0,3.0,0.0,,,
44124,7,6.0,1.0,2.0,4.0,,,
44125,2,1.0,3.0,6.0,4.0,,,
44126,2,1.0,7.0,6.0,0.0,,,
44127,2,0.0,,,,,,
44128,2,1.0,3.0,4.0,0.0,,,
44129,6,7.0,2.0,0.0,5.0,,,
44130,6,,,,,,,
44131,2,4.0,0.0,,,,,
44132,1,2.0,6.0,7.0,0.0,,,
44133,6,7.0,4.0,0.0,1.0,,,
44134,2,1.0,3.0,0.0,7.0,,,
44135,0,,,,,,,
44138,4,0.0,1.0,2.0,7.0,,,
44139,0,,,,,,,
44140,4,,,,,,,
44141,0,6.0,,,,,,
44142,0,3.0,5.0,1.0,2.0,,,
44143,4,7.0,3.0,2.0,1.0,,,
44144,0,,,,,,,
44145,0,2.0,,,,,,
44147,1,0.0,3.0,4.0,7.0,,,
44148,4,0.0,1.0,2.0,3.0,,,
44149,1,3.0,2.0,4.0,0.0,,,
44150,1,2.0,0.0,,,,,
44151,1,3.0,4.0,,,,,
44152,6,,,,,,,
44153,1,,,,,,,
44154,7,6.0,,,,,,
44157,2,7.0,6.0,4.0,,,,
44158,4,0.0,2.0,6.0,7.0,,,
44159,3,,,,,,,
44160,1,7.0,,,,,,
44161,2,0.0,,,,,,
44162,6,,,,,,,
44163,6,4.0,0.0,2.0,,,,
44164,0,4.0,2.0,6.0,1.0,,,
44165,0,4.0,2.0,6.0,1.0,,,
44166,2,,,,,,,
44167,0,4.0,2.0,6.0,,,,
44168,6,1.0,0.0,,,,,
44169,1,3.0,5.0,2.0,,,,
44170,0,3.0,2.0,4.0,1.0,,,
44171,6,7.0,,,,,,
44172,1,0.0,4.0,,,,,
44173,2,0.0,1.0,7.0,3.0,,,
44174,4,2.0,1.0,7.0,3.0,,,
44175,2,1.0,,,,,,
44176,0,2.0,1.0,5.0,4.0,,,
44177,0,4.0,1.0,,,,,
44178,4,2.0,0.0,,,,,
44179,7,6.0,2.0,0.0,5.0,,,
44180,4,,,,,,,
44181,0,2.0,4.0,,,,,
44182,1,2.0,4.0,0.0,3.0,,,
44183,2,6.0,0.0,7.0,1.0,,,
44184,7,3.0,0.0,6.0,,,,
44185,1,,,,,,,
44186,2,5.0,6.0,4.0,0.0,,,
44187,0,6.0,1.0,2.0,7.0,,,
44188,2,3.0,5.0,,,,,
44189,7,0.0,2.0,6.0,4.0,,,
44190,0,4.0,2.0,1.0,3.0,,,
44191,6,7.0,2.0,,,,,
44192,6,0.0,7.0,2.0,,,,
44193,0,,,,,,,
44194,2,0.0,,,,,,
44195,2,,,,,,,
44196,1,2.0,,,,,,
44197,4,1.0,3.0,0.0,2.0,,,
44198,6,,,,,,,
44199,1,,,,,,,
44200,1,,,,,,,
44202,1,2.0,3.0,4.0,0.0,,,
44203,2,1.0,4.0,0.0,3.0,,,
44204,1,,,,,,,
44205,2,0.0,6.0,,,,,
44206,0,2.0,1.0,7.0,3.0,,,
44207,2,0.0,1.0,5.0,3.0,,,
44208,0,2.0,,,,,,
44210,1,0.0,4.0,2.0,7.0,,,
44211,0,3.0,1.0,4.0,,,,
44212,1,2.0,3.0,0.0,4.0,,,
44213,7,6.0,2.0,0.0,1.0,,,
44214,1,2.0,4.0,0.0,3.0,,,
44216,2,4.0,0.0,,,,,
44217,2,4.0,0.0,1.0,,,,
44218,2,6.0,4.0,1.0,0.0,,,
44219,2,,,,,,,
44220,7,,,,,,,
44221,2,7.0,0.0,1.0,4.0,,,
44222,2,4.0,0.0,,,,,
44223,4,,,,,,,
44224,7,2.0,6.0,,,,,
44225,5,0.0,,,,,,
44226,7,2.0,,,,,,
44227,1,2.0,0.0,,,,,
44228,2,4.0,0.0,3.0,1.0,,,
44229,0,,,,,,,
44230,0,1.0,6.0,,,,,
44231,0,1.0,3.0,7.0,2.0,,,
44232,1,5.0,3.0,7.0,0.0,,,
44234,0,,,,,,,
44235,2,,,,,,,
44236,1,2.0,,,,,,
44238,6,7.0,2.0,0.0,4.0,,,
44239,1,,,,,,,
44240,2,0.0,4.0,6.0,7.0,,,
44241,7,0.0,6.0,2.0,1.0,,,
44242,2,3.0,5.0,,,,,
